Utility Characteristics,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,RESIDENTIAL,Unnamed: 10,Unnamed: 11,COMMERCIAL,Unnamed: 13,Unnamed: 14,INDUSTRIAL,Unnamed: 16,Unnamed: 17,TRANSPORTATION,Unnamed: 19,Unnamed: 20,TOTAL,Unnamed: 22,Unnamed: 23
,,,,,,,,,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers
Data Year,Utility Number,Utility Name,Part,Service Type,"Data Type
O = Observed
I = Imputed",State,Ownership,BA_CODE,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count
2015,57067,"ENGIE Retail, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,5,69,16,28,454,21,0,0,0,0,0,0,33,523,37
2015,57067,"ENGIE Retail, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,11837,145393,15036,9600,116656,1897,0,0,0,0,0,0,21437,262049,16933
2015,57067,"ENGIE Retail, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,24,671,152,3851,36485,814,0,0,0,0,0,0,3875,37156,966
2015,57074,"Stream Energy New Jersey, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,23077,201134,19784,4342.7,43201,871,0,0,0,0,0,0,27419.7,244335,20655
2015,57132,"US Retailers, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,274492,2724004,149690,187923,2116814,27908,0,0,0,0,0,0,462415,4840818,177598
2015,57185,"Palmco Power MD, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,8627,51592,6866,12,87,5,.,.,.,.,.,.,8639,51679,6871
2015,57192,"EDF Industrial Power Services (NY), LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,0,0,0,0,0,0,6253,115658,4,0,0,0,6253,115658,4
2015,57205,"EDF Industrial Power Services (IL), LLC",B,Energy,O,IL,Retail Power Marketer,MISO,0,0,0,0,0,0,7393,161351,4,0,0,0,7393,161351,4
2015,57307,"Plymouth Rock Energy, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,842.3,9949,2178,2324.3,30225,487,0,0,0,0,0,0,3166.6,40174,2665
2015,57307,"Plymouth Rock Energy, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,285.5,2662,461,1277,12872,404,0,0,0,0,0,0,1562.5,15534,865
2015,57307,"Plymouth Rock Energy, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,2635,23112,5419,27776,311658,2356,0,0,0,0,0,0,30411,334770,7775
2015,57307,"Plymouth Rock Energy, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,5158,46670,12076,75837.8,784896,6021,0,0,0,0,0,0,80995.8,831566,18097
2015,57307,"Plymouth Rock Energy, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,628.5,7400,1372,1029.6,12528,773,0,0,0,0,0,0,1658.1,19928,2145
2015,57307,"Plymouth Rock Energy, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,964,9687,2070,8017.8,97205,1468,0,0,0,0,0,0,8981.8,106892,3538
2015,57313,SolarCity Corporation,A,Bundled,O,AZ,Behind the Meter,AZPS,15253.2,143107,12449,3377.8,47704,74,0,0,0,0,0,0,18631,190811,12523
2015,57313,SolarCity Corporation,A,Bundled,O,AZ,Behind the Meter,SRP,8002.8,84404,6380,1577.3,18281,35,0,0,0,0,0,0,9580.1,102685,6415
2015,57313,SolarCity Corporation,A,Bundled,O,AZ,Behind the Meter,TEPC,4036.3,42508,3657,1200.2,12176,407,0,0,0,0,0,0,5236.5,54684,4064
2015,57313,SolarCity Corporation,A,Bundled,O,AZ,Behind the Meter,WALC,133.3,1346,116,0,0,0,0,0,0,0,0,0,133.3,1346,116
2015,57313,SolarCity Corporation,A,Bundled,O,CA,Behind the Meter,CISO,80263.9,477401,61958,17971,147628,1023,0,0,0,0,0,0,98234.9,625029,62981
2015,57313,SolarCity Corporation,A,Bundled,O,CA,Behind the Meter,IID,378.9,4009,380,34.2,385,1,0,0,0,0,0,0,413.1,4394,381
2015,57313,SolarCity Corporation,A,Bundled,O,CA,Behind the Meter,LDWP,4215.3,37655,5278,135.6,1167,71,0,0,0,0,0,0,4350.9,38822,5349
2015,57313,SolarCity Corporation,A,Bundled,O,CA,Behind the Meter,PACW,0,0,0,97.7,1050,2,0,0,0,0,0,0,97.7,1050,2
2015,57313,SolarCity Corporation,A,Bundled,O,CA,Behind the Meter,BANC,3003.3,26974,3707,1293.9,14597,19,0,0,0,0,0,0,4297.2,41571,3726
2015,57313,SolarCity Corporation,A,Bundled,O,CA,Behind the Meter,TIDC,437,3318,363,71.8,665,1,0,0,0,0,0,0,508.8,3983,364
2015,57313,SolarCity Corporation,A,Bundled,O,CA,Behind the Meter,WALC,3.1,18,1,0,0,0,0,0,0,0,0,0,3.1,18,1
2015,57313,SolarCity Corporation,A,Bundled,O,CO,Behind the Meter,PSCO,6453.9,66065,9364,756.2,11768,61,0,0,0,0,0,0,7210.1,77833,9425
2015,57313,SolarCity Corporation,A,Bundled,O,CO,Behind the Meter,WACM,6.3,90,12,588.8,4816,742,0,0,0,0,0,0,595.1,4906,754
2015,57313,SolarCity Corporation,A,Bundled,O,CT,Behind the Meter,ISNE,2745.1,20694,3018,588.3,8130,200,0,0,0,0,0,0,3333.4,28824,3218
2015,57313,SolarCity Corporation,A,Bundled,O,DC,Behind the Meter,PJM,95.7,918,213,0,0,0,0,0,0,0,0,0,95.7,918,213
2015,57313,SolarCity Corporation,A,Bundled,O,DE,Behind the Meter,PJM,568.7,4676,569,33.1,620,1,0,0,0,0,0,0,601.8,5296,570
2015,57313,SolarCity Corporation,A,Bundled,O,FL,Behind the Meter,FPL,0.7,10,2,0,0,0,0,0,0,0,0,0,0.7,10,2
2015,57313,SolarCity Corporation,A,Bundled,O,FL,Behind the Meter,FPC,169.8,2289,253,0,0,0,0,0,0,0,0,0,169.8,2289,253
2015,57313,SolarCity Corporation,A,Bundled,O,FL,Behind the Meter,FMPP,1.1,22,3,0,0,0,0,0,0,0,0,0,1.1,22,3
2015,57313,SolarCity Corporation,A,Bundled,O,FL,Behind the Meter,SEC,6.1,120,37,0,0,0,0,0,0,0,0,0,6.1,120,37
2015,57313,SolarCity Corporation,A,Bundled,O,HI,Behind the Meter,,2624.4,15565,1487,2833.3,27727,1418,0,0,0,0,0,0,5457.7,43292,2905
2015,57313,SolarCity Corporation,A,Bundled,O,HI,Behind the Meter,HECO,399.9,2721,310,67.2,376,4,0,0,0,0,0,0,467.1,3097,314
2015,57313,SolarCity Corporation,A,Bundled,O,MA,Behind the Meter,ISNE,5492.6,44031,6966,313,3316,9,0,0,0,0,0,0,5805.6,47347,6975
2015,57313,SolarCity Corporation,A,Bundled,O,MD,Behind the Meter,PJM,5491.1,48940,5771,615.4,9973,21,0,0,0,0,0,0,6106.5,58913,5792
2015,57313,SolarCity Corporation,A,Bundled,O,ME,Behind the Meter,ISNE,0,0,0,148,1260,4,0,0,0,0,0,0,148,1260,4
2015,57313,SolarCity Corporation,A,Bundled,O,NH,Behind the Meter,ISNE,40.1,286,79,0,0,0,0,0,0,0,0,0,40.1,286,79
2015,57313,SolarCity Corporation,A,Bundled,O,NJ,Behind the Meter,ISNE,36.7,283,46,0,0,0,0,0,0,0,0,0,36.7,283,46
2015,57313,SolarCity Corporation,A,Bundled,O,NJ,Behind the Meter,NYIS,40.6,304,44,0,0,0,0,0,0,0,0,0,40.6,304,44
2015,57313,SolarCity Corporation,A,Bundled,O,NJ,Behind the Meter,PJM,3950.9,29497,3680,98.7,1164,25,0,0,0,0,0,0,4049.6,30661,3705
2015,57313,SolarCity Corporation,A,Bundled,O,NM,Behind the Meter,EPE,0.9,30,3,0,0,0,0,0,0,0,0,0,0.9,30,3
2015,57313,SolarCity Corporation,A,Bundled,O,NM,Behind the Meter,PNM,0,0,0,721.6,6183,766,0,0,0,0,0,0,721.6,6183,766
2015,57313,SolarCity Corporation,A,Bundled,O,NV,Behind the Meter,NEVP,2906.1,29526,3373,49.1,1048,4,0,0,0,0,0,0,2955.2,30574,3377
2015,57313,SolarCity Corporation,A,Bundled,O,NY,Behind the Meter,NYIS,6594.5,47886,6381,388.5,5005,12,0,0,0,0,0,0,6983,52891,6393
2015,57313,SolarCity Corporation,A,Bundled,O,OH,Behind the Meter,PJM,.,.,.,601.5,7512,15,0,0,0,0,0,0,601.5,7512,15
2015,57313,SolarCity Corporation,A,Bundled,O,OR,Behind the Meter,BPAT,6.5,108,17,122.1,1221,1,0,0,0,0,0,0,128.6,1329,18
2015,57313,SolarCity Corporation,A,Bundled,O,OR,Behind the Meter,PACW,207.5,2919,428,347,6310,24,0,0,0,0,0,0,554.5,9229,452
2015,57313,SolarCity Corporation,A,Bundled,O,OR,Behind the Meter,PGE,1211,15839,2473,282.3,3330,16,0,0,0,0,0,0,1493.3,19169,2489
2015,57313,SolarCity Corporation,A,Bundled,O,PA,Behind the Meter,PJM,87.1,891,114,15.5,96,2,0,0,0,0,0,0,102.6,987,116
2015,57313,SolarCity Corporation,A,Bundled,O,TX,Behind the Meter,EPE,105.2,1376,249,72.7,892,2,0,0,0,0,0,0,177.9,2268,251
2015,57313,SolarCity Corporation,A,Bundled,O,TX,Behind the Meter,ERCO,812.4,11062,1189,1735.8,21934,1065,0,0,0,0,0,0,2548.2,32996,2254
2015,57313,SolarCity Corporation,A,Bundled,O,UT,Behind the Meter,PACE,0,0,0,67.2,1385,2,0,0,0,0,0,0,67.2,1385,2
2015,57313,SolarCity Corporation,A,Bundled,O,VA,Behind the Meter,PJM,4,74,21,0,0,0,0,0,0,0,0,0,4,74,21
2015,57313,SolarCity Corporation,A,Bundled,O,WA,Behind the Meter,PSEI,75.8,625,99,0,0,0,0,0,0,0,0,0,75.8,625,99
2015,57350,Summer Energy LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,27100,252540,18189,49416,553520,11142,.,.,.,.,.,.,76516,806060,29331
2015,57394,4Change Energy Company,D,Bundled,O,TX,Retail Power Marketer,ERCO,48369.8,466051,33398,21.5,172,12,0,0,0,0,0,0,48391.3,466223,33410
2015,57426,"Everything Energy, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,49655,396997,24556,12348,109412,2488,0,0,0,0,0,0,62003,506409,27044
2015,57428,Source Power & Gas LLC,B,Energy,O,IL,Retail Power Marketer,PJM,14.5,212,22,443,8606,3,0,0,0,0,0,0,457.5,8818,25
2015,57428,Source Power & Gas LLC,B,Energy,O,MD,Retail Power Marketer,PJM,32,365,22,2065.3,26482,15,0,0,0,0,0,0,2097.3,26847,37
2015,57428,Source Power & Gas LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,17.4,158,15,702.5,7994,7,0,0,0,0,0,0,719.9,8152,22
2015,57428,Source Power & Gas LLC,B,Energy,O,OH,Retail Power Marketer,PJM,87,1158,92,5886.5,106927,33,0,0,0,0,0,0,5973.5,108085,125
2015,57428,Source Power & Gas LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,30053.2,568603,25035,53571.8,1060198,1034,0,0,0,0,0,0,83625,1628801,26069
2015,57459,"Wolverine Alternative Investments, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,921,10872,693,128,2406,64,0,0,0,0,0,0,1049,13278,757
2015,57467,"Palmco Power OH, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,595,4598,534,5,33,5,.,.,.,.,.,.,600,4631,539
2015,57483,Liberty Utilities,A,Bundled,O,CA,Investor Owned,CISO,35897,258221,41980,33013,269590,5887,0,0,0,.,.,.,68910,527811,47867
2015,57486,"XOOM Energy Texas, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,30444.4,279756,21908,7831.2,68120,2913,0,0,0,0,0,0,38275.6,347876,24821
2015,57487,"XOOM Energy Connecticut, LLC",B,Energy,O,CT,Retail Power Marketer,ISNE,5907.3,48781,5848,3989.7,34347,947,0,0,0,0,0,0,9897,83128,6795
2015,57488,"XOOM Energy Illinois, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,13442.2,148386,20257,9697.2,116438,3372,0,0,0,0,0,0,23139.4,264824,23629
2015,57489,"XOOM Energy Massachusetts, LLC",B,Energy,O,MA,Retail Power Marketer,ISNE,5661.5,44593,5882,4704.7,43216,930,0,0,0,0,0,0,10366.2,87809,6812
2015,57490,"XOOM Energy Maryland, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,22034.5,201113,17850,9721.2,92503,2592,0,0,0,0,0,0,31755.7,293616,20442
2015,57491,"XOOM Energy New Jersey, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,9493.9,70052,8292,10942.8,103083,2388,0,0,0,0,0,0,20436.7,173135,10680
2015,58085,"Electricity Maine, LLC",B,Energy,O,ME,Retail Power Marketer,ISNE,81170.2,758677,106786,12711.8,129467,7432,0,0,0,0,0,0,93882,888144,114218
2015,58086,"Electricity NH, LLC d/b/a ENH Power, LLC",B,Energy,O,NH,Retail Power Marketer,ISNE,33903.6,334912,41952,9586.7,100267,4341,0,0,0,0,0,0,43490.3,435179,46293
2015,58096,Andeler Corporation dba Andeler Power,D,Bundled,O,TX,Retail Power Marketer,ERCO,8705,65476,9048,11962,110829,3162,.,.,.,.,.,.,20667,176305,12210
2015,58116,"Public Power & Utility of Maryland, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,12325.8,92709,7319,3288.3,36247,982,0,0,0,0,0,0,15614.1,128956,8301
2015,58117,Public Power & Utility - New Jersey,B,Energy,O,NJ,Retail Power Marketer,PJM,11873.3,80243,9377,3060.5,29439,610,0,0,0,0,0,0,14933.8,109682,9987
2015,58118,Public Power LLC (PA),B,Energy,O,PA,Retail Power Marketer,PJM,28158.8,264340,27223,4876.8,55640,1531,0,0,0,0,0,0,33035.6,319980,28754
2015,58119,Public Power LLC (CT),B,Energy,O,CT,Retail Power Marketer,ISNE,69521.6,572893,62172,23940.8,234026,6342,0,0,0,0,0,0,93462.4,806919,68514
2015,58119,Public Power LLC (CT),B,Energy,O,DC,Retail Power Marketer,PJM,3730.5,27519,2963,987.3,8301,190,0,0,0,0,0,0,4717.8,35820,3153
2015,58119,Public Power LLC (CT),B,Energy,O,IL,Retail Power Marketer,PJM,4865.2,46502,6319,147.2,1964,85,0,0,0,0,0,0,5012.4,48466,6404
2015,58119,Public Power LLC (CT),B,Energy,O,MA,Retail Power Marketer,ISNE,1016,8816,1720,290.9,2338,143,0,0,0,0,0,0,1306.9,11154,1863
2015,58119,Public Power LLC (CT),B,Energy,O,NY,Retail Power Marketer,NYIS,8175.7,66174,10788,8598.4,119812,1088,0,0,0,0,0,0,16774.1,185986,11876
2015,58119,Public Power LLC (CT),B,Energy,O,OH,Retail Power Marketer,PJM,2334.2,21852,2181,1001.1,10929,421,0,0,0,0,0,0,3335.3,32781,2602
2015,58123,Aha Macav Power Service,A,Bundled,O,AZ,Political Subdivision,WALC,411.2,9048,408,1177.6,18648,141,323.6,6055,10,0,0,0,1912.4,33751,559
2015,58123,Aha Macav Power Service,A,Bundled,O,CA,Political Subdivision,WALC,109.4,2456,89,5.8,95,21,189,3339,10,0,0,0,304.2,5890,120
2015,58123,Aha Macav Power Service,A,Bundled,O,NV,Political Subdivision,WALC,244.8,4300,225,2699.6,46324,38,27.1,500,3,0,0,0,2971.5,51124,266
2015,58124,City of Winter Park - (FL),A,Bundled,O,FL,Municipal,FPC,23530,192075,11883,23108,243379,2510,.,.,.,.,.,.,46638,435454,14393
2015,58126,Pittsburg Power Company,A,Bundled,O,CA,Municipal,CISO,372,1870,326,4342,22776,209,.,.,.,.,.,.,4714,24646,535
2015,58139,Town of Pickstown - (SD),A,Bundled,O,SD,Municipal,SWPP,128.3,1638,131,66,807,23,.,.,.,.,.,.,194.3,2445,154
2015,58142,Cincinnati Bell Energy LLC,B,Energy,O,OH,Retail Power Marketer,PJM,9134.3,133574,11649,12.5,260,11,0,0,0,0,0,0,9146.8,133834,11660
2015,58158,FairPoint Energy LLC,B,Energy,O,ME,Retail Power Marketer,NBSO,7483,66076,12497,0,0,0,0,0,0,0,0,0,7483,66076,12497
2015,58158,FairPoint Energy LLC,B,Energy,O,NH,Retail Power Marketer,ISNE,6558.2,51996,8860,140,1243,65,0,0,0,0,0,0,6698.2,53239,8925
2015,58160,Viridian Energy NY LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,38724.7,354941,39564,27299.6,281045,7126,0,0,0,0,0,0,66024.3,635986,46690
2015,58161,Viridian Energy LLC,B,Energy,O,CT,Retail Power Marketer,ISNE,16618.4,130095,13971,6902.1,56763,2073,0,0,0,0,0,0,23520.5,186858,16044
2015,58161,Viridian Energy LLC,B,Energy,O,MA,Retail Power Marketer,ISNE,66082.9,530301,67334,24726,215984,6401,0,0,0,0,0,0,90808.9,746285,73735
2015,58161,Viridian Energy LLC,B,Energy,O,RI,Retail Power Marketer,ISNE,993.8,10762,1306,880.9,9293,220,0,0,0,0,0,0,1874.7,20055,1526
2015,58162,Viridian Energy PA LLC,B,Energy,O,DC,Retail Power Marketer,PJM,392,3505,341,922.8,5694,30,0,0,0,0,0,0,1314.8,9199,371
2015,58162,Viridian Energy PA LLC,B,Energy,O,DE,Retail Power Marketer,PJM,1367,10715,871,352.5,2937,73,0,0,0,0,0,0,1719.5,13652,944
2015,58162,Viridian Energy PA LLC,B,Energy,O,IL,Retail Power Marketer,PJM,12873.2,150041,18113,6434.3,83168,3015,0,0,0,0,0,0,19307.5,233209,21128
2015,58162,Viridian Energy PA LLC,B,Energy,O,MD,Retail Power Marketer,PJM,13204.4,100174,8039,2887.2,24570,957,0,0,0,0,0,0,16091.6,124744,8996
2015,58162,Viridian Energy PA LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,55641.9,381862,38756,13860.7,100880,3843,0,0,0,0,0,0,69502.6,482742,42599
2015,58162,Viridian Energy PA LLC,B,Energy,O,OH,Retail Power Marketer,PJM,329.7,4305,439,25.9,359,18,0,0,0,0,0,0,355.6,4664,457
2015,58162,Viridian Energy PA LLC,B,Energy,O,PA,Retail Power Marketer,PJM,6976.3,54631,5933,2504.5,19903,886,0,0,0,0,0,0,9480.8,74534,6819
2015,58181,"Stream Energy New York, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,3117,40209,5544,640,6421,176,0,0,0,0,0,0,3757,46630,5720
2015,58196,"C. N. Brown Electricity, LLC",B,Energy,O,ME,Retail Power Marketer,ISNE,813.9,8228,1184,3513.3,33822,389,0,0,0,0,0,0,4327.2,42050,1573
2015,58204,"HOP Energy, LLC",B,Energy,O,CT,Retail Power Marketer,ISNE,19.3,189,40,1.7,20,3,.,.,.,.,.,.,21,209,43
2015,58204,"HOP Energy, LLC",B,Energy,O,MA,Retail Power Marketer,ISNE,1,10,6,0,0,0,.,.,.,.,.,.,1,10,6
2015,58204,"HOP Energy, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,2.3,22,44,11.1,115,2,.,.,.,.,.,.,13.4,137,46
2015,58204,"HOP Energy, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,32.5,414,45,1.2,16,11,.,.,.,.,.,.,33.7,430,56
2015,58248,"EnergyMark, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,742.5,12525,1622,7566.6,124089,1648,7018.5,117852,89,0,0,0,15327.6,254466,3359
2015,58263,V247 Power Corporation,D,Bundled,O,TX,Retail Power Marketer,ERCO,8392.6,88750,6939,1444.1,22318,407,0,0,0,0,0,0,9836.7,111068,7346
2015,58314,"Palmco Power IL, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,6526,52947,8800,47,484,22,.,.,.,.,.,.,6573,53431,8822
2015,58339,"XOOM Energy Pennsylvania, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,12338.8,118755,12530,9206.1,89862,3087,0,0,0,0,0,0,21544.9,208617,15617
2015,58364,New Brunswick Power Generation Corp.,B,Energy,O,ME,Retail Power Marketer,NBSO,.,.,.,.,.,.,5945.8,77886,3,.,.,.,5945.8,77886,3
2015,58367,"XOOM Energy New York, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,22868.7,179715,33654,21156.2,160360,7475,0,0,0,0,0,0,44024.9,340075,41129
2015,58457,"EDF Industrial Power Services (CA), LLC",B,Energy,O,CA,Retail Power Marketer,CISO,0,0,0,0,0,0,32923,630817,6,0,0,0,32923,630817,6
2015,58458,Silver State Energy Association,B,Energy,O,NV,Retail Power Marketer,NEVP,0,0,0,68517.6,1012675,7,0,0,0,0,0,0,68517.6,1012675,7
2015,58476,"Stream Energy Columbia, LLC",B,Energy,O,DC,Retail Power Marketer,PJM,572,6153,644,381,4234,63,0,0,0,0,0,0,953,10387,707
2015,58630,"XOOM Energy Maine, LLC",B,Energy,O,ME,Retail Power Marketer,ISNE,1172.5,11721,2006,769.1,7449,266,0,0,0,0,0,0,1941.6,19170,2272
2015,58631,"XOOM Energy Rhode Island, LLC",B,Energy,O,RI,Retail Power Marketer,ISNE,796.7,6479,951,361.2,3285,93,0,0,0,0,0,0,1157.9,9764,1044
2015,58632,"XOOM Energy Delaware, LLC",B,Energy,O,DE,Retail Power Marketer,PJM,1512.4,13738,967,496.7,4774,116,0,0,0,0,0,0,2009.1,18512,1083
2015,58633,"XOOM Energy New Hampshire, LLC",B,Energy,O,NH,Retail Power Marketer,ISNE,484.3,3861,498,238,2300,134,0,0,0,0,0,0,722.3,6161,632
2015,58663,Respond Power LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,8387,65280,7635,21938,236614,2559,0,0,0,0,0,0,30325,301894,10194
2015,58663,Respond Power LLC,B,Energy,O,PA,Retail Power Marketer,PJM,31183,251450,30957,2502,23207,763,0,0,0,0,0,0,33685,274657,31720
2015,58667,"North American Power and Gas, LLC",B,Energy,O,CT,Retail Power Marketer,ISNE,41082,300831,32727,3782.7,28375,1370,0,0,0,0,0,0,44864.7,329206,34097
2015,58667,"North American Power and Gas, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,10370.6,87340,10836,584.4,4824,256,0,0,0,0,0,0,10955,92164,11092
2015,58667,"North American Power and Gas, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,8612.7,65914,4787,375.8,2841,108,0,0,0,0,0,0,8988.5,68755,4895
2015,58667,"North American Power and Gas, LLC",B,Energy,O,ME,Retail Power Marketer,ISNE,6213.3,45043,5502,475.9,3687,266,0,0,0,0,0,0,6689.2,48730,5768
2015,58667,"North American Power and Gas, LLC",B,Energy,O,NH,Retail Power Marketer,ISNE,35876,272084,34896,2480.5,20154,1288,0,0,0,0,0,0,38356.5,292238,36184
2015,58667,"North American Power and Gas, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,31950.5,211756,20509,1921.6,12706,448,0,0,0,0,0,0,33872.1,224462,20957
2015,58667,"North American Power and Gas, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,22824.2,172118,18213,1658.9,11805,601,0,0,0,0,0,0,24483.1,183923,18814
2015,58667,"North American Power and Gas, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,11786.7,116850,10199,652.6,6458,259,0,0,0,0,0,0,12439.3,123308,10458
2015,58667,"North American Power and Gas, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,39817.5,366450,36230,2382.8,18090,806,0,0,0,0,0,0,42200.3,384540,37036
2015,58667,"North American Power and Gas, LLC",B,Energy,O,RI,Retail Power Marketer,ISNE,19785.8,158781,18051,1758.2,14219,481,0,0,0,0,0,0,21544,173000,18532
2015,58667,"North American Power and Gas, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,1897.4,17110,1125,3.2,27,2,0,0,0,0,0,0,1900.6,17137,1127
2015,58683,Everyday Energy LLC,B,Energy,O,IL,Retail Power Marketer,PJM,290.5,4063,468,0.4,6,3,0,0,0,0,0,0,290.9,4069,471
2015,58683,Everyday Energy LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,43.8,430,228,0,0,0,0,0,0,0,0,0,43.8,430,228
2015,58683,Everyday Energy LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,1194.3,9409,1116,53.5,803,15,0,0,0,0,0,0,1247.8,10212,1131
2015,58683,Everyday Energy LLC,B,Energy,O,OH,Retail Power Marketer,PJM,4616,50761,5975,0.6,7,1,0,0,0,0,0,0,4616.6,50768,5976
2015,58683,Everyday Energy LLC,B,Energy,O,PA,Retail Power Marketer,PJM,713.2,10306,1515,0,0,0,0,0,0,0,0,0,713.2,10306,1515
2015,58708,EDF Industrial Power Services (OH),B,Energy,O,OH,Retail Power Marketer,PJM,0,0,0,0,0,0,44860,947650,5,0,0,0,44860,947650,5
2015,58747,"Provider Power MASS, LLC",B,Energy,O,MA,Retail Power Marketer,ISNE,3492.5,31735,3258,1076,10302,230,0,0,0,0,0,0,4568.5,42037,3488
2015,58799,"Mega Energy of New England, LLC",B,Energy,O,CT,Retail Power Marketer,ISNE,11.9,120,15,840.1,7853,31,0,0,0,0,0,0,852,7973,46
2015,58799,"Mega Energy of New England, LLC",B,Energy,O,MA,Retail Power Marketer,ISNE,2686,21094,2952,1925.7,17864,205,0,0,0,0,0,0,4611.7,38958,3157
2015,58805,Pro Power Providers,D,Bundled,O,TX,Retail Power Marketer,ERCO,868.9,9013,390,14442.2,163447,874,0,0,0,0,0,0,15311.1,172460,1264
2015,58806,"Mint Energy, LLC",B,Energy,O,CT,Retail Power Marketer,ISNE,0,0,0,1230.1,14528,64,0,0,0,0,0,0,1230.1,14528,64
2015,58806,"Mint Energy, LLC",B,Energy,O,MA,Retail Power Marketer,ISNE,0,0,0,20243.9,189887,448,0,0,0,0,0,0,20243.9,189887,448
2015,58806,"Mint Energy, LLC",B,Energy,O,ME,Retail Power Marketer,ISNE,0,0,0,2145.1,21279,89,0,0,0,0,0,0,2145.1,21279,89
2015,58806,"Mint Energy, LLC",B,Energy,O,NH,Retail Power Marketer,ISNE,0,0,0,1138.8,11748,36,0,0,0,0,0,0,1138.8,11748,36
2015,58806,"Mint Energy, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,0,0,0,883.7,13307,81,0,0,0,0,0,0,883.7,13307,81
2015,58806,"Mint Energy, LLC",B,Energy,O,RI,Retail Power Marketer,ISNE,0,0,0,1461,15301,36,0,0,0,0,0,0,1461,15301,36
2015,58851,City of Cerritos - (CA),B,Energy,O,CA,Municipal,CISO,0,0,0,5009.8,68400,295,873.1,12066,8,0,0,0,5882.9,80466,303
2015,58853,Kiwi Energy NY LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,37961.6,299379,58641,.,.,.,.,.,.,.,.,.,37961.6,299379,58641
2015,58859,"Enertrade Electric, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,212.6,2988,169,100.7,1492,26,0,0,0,0,0,0,313.3,4480,195
2015,58950,"Galt Power Texas, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,1.9,31,1,0,0,0,0,0,0,0,0,0,1.9,31,1
2015,58951,"Ethical Electric, Inc.",B,Energy,O,DC,Retail Power Marketer,PJM,4165.6,32748,3975,116.4,930,26,0,0,0,0,0,0,4282,33678,4001
2015,58951,"Ethical Electric, Inc.",B,Energy,O,DE,Retail Power Marketer,PJM,1109,7661,765,6.4,45,13,0,0,0,0,0,0,1115.4,7706,778
2015,58951,"Ethical Electric, Inc.",B,Energy,O,IL,Retail Power Marketer,PJM,7093,64149,11418,136.5,1122,162,0,0,0,0,0,0,7229.5,65271,11580
2015,58951,"Ethical Electric, Inc.",B,Energy,O,MD,Retail Power Marketer,PJM,12514,101038,10393,123.2,945,53,0,0,0,0,0,0,12637.2,101983,10446
