Utility Characteristics,Unnamed: 1,Unnamed: 2,Unnamed: 3,Photovoltaic,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Wind,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Other,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Total,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63
2015,8620,"HILCO Electric Cooperative, Inc.",TX,0.16, , , ,0.16,29, , , ,29, , , , ,0,0.08, , , ,0.08,18, , , ,18, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.24,0,0,0,0.24,47,0,0,0,47,0,0,0,0,0
2015,8631,Hillsdale Board of Public Wks,MI, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.01, , , ,0.01,1, , , ,1, , , , ,0,0.01,0,0,0,0.01,1,0,0,0,1,0,0,0,0,0
2015,8699,Inland Power & Light Company,WA,0.619,0.03, , ,0.649,119,3, , ,122,92.34,13.12, , ,105.46,0.025, , , ,0.025,12, , , ,12,0.146, , , ,0.146, ,0.001, , ,0.001, ,1, , ,1, , , , ,0,0.644,0.031,0,0,0.675,131,4,0,0,135,92.486,13.12,0,0,105.606
2015,8723,City of Holland,MI,0.016,0.048, , ,0.064,4,4, , ,8, , , , ,0, ,0.016, , ,0.016, ,4, , ,4, , , , ,0, ,0.02, , ,0.02, ,2, , ,2, , , , ,0,0.016,0.084,0,0,0.1,4,10,0,0,14,0,0,0,0,0
2015,8761,Holmes-Wayne Electric Coop Inc,OH,0.117,0.035,0,0,0.152,12,2,0,0,14,38.556,21.648,0,0,60.204,0.005,0,0,0,0.005,2,0,0,0,2,0.033,0,0,0,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122,0.035,0,0,0.157,14,2,0,0,16,38.589,21.648,0,0,60.237
2015,8773,"Holy Cross Electric Assn, Inc",CO,3.981,1.019,0.016, ,5.016,614,72,2, ,688, , , , ,0,0,0.002,0, ,0.002,0,1,0, ,1, , , , ,0,0.025,0.009,0, ,0.034,5,2,0, ,7, , , , ,0,4.006,1.03,0.016,0,5.052,619,75,2,0,696,0,0,0,0,0
2015,8774,City of Holyoke - (MA),MA,0.024,0.004, , ,0.028,3,3, , ,6, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.024,0.004,0,0,0.028,3,3,0,0,6,0,0,0,0,0
2015,8780,"Fox Islands Electric Coop, Inc",ME,0.001,0.001, , ,0.002,18,5, , ,23, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.001,0.001,0,0,0.002,18,5,0,0,23,0,0,0,0,0
2015,8786,Horry Electric Coop Inc,SC,0.096,0.004, , ,0.1,21,1, , ,22,0.108, , , ,0.108, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.096,0.004,0,0,0.1,21,1,0,0,22,0.108,0,0,0,0.108
2015,8795,City of Homestead - (FL),FL,0.042,0.018,0,0,0.06,7,1,0,0,8, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,0.018,0,0,0.06,7,1,0,0,8,0,0,0,0,0
2015,8824,M J M Electric Cooperative Inc,IL,0.01, , , ,0.01,7, , , ,7,0, , , ,0,0.01, , , ,0.01,2, , , ,2,0, , , ,0, , , , ,0, , , , ,0, , , , ,0,0.02,0,0,0,0.02,9,0,0,0,9,0,0,0,0,0
2015,8830,Hood River Electric Coop,OR,0.051,0.001,0, ,0.052,4,1,0, ,5,0.004,0,0, ,0.004, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.051,0.001,0,0,0.052,4,1,0,0,5,0.004,0,0,0,0.004
2015,8840,City of Hope,AR,0.023, , , ,0.023,2, , , ,2, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.023,0,0,0,0.023,2,0,0,0,2,0,0,0,0,0
2015,8911,Howard Electric Coop,MO,0.051, , , ,0.051,8, , , ,8,3.003, , , ,3.003,0.007, , , ,0.007,2, , , ,2,0, , , ,0, , , , ,0, , , , ,0, , , , ,0,0.058,0,0,0,0.058,10,0,0,0,10,3.003,0,0,0,3.003
2015,8934,"Howell-Oregon Elec Coop, Inc",MO,0.095, , , ,0.095,19, , , ,19,8.2, , , ,8.2,0.003, , , ,0.003,1, , , ,1, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.098,0,0,0,0.098,20,0,0,0,20,8.2,0,0,0,8.2
2015,9096,City of Lafayette - (LA),LA,1.271,0.252, , ,1.523,211,26, , ,237,418.668,153.742, , ,572.41, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,1.271,0.252,0,0,1.523,211,26,0,0,237,418.668,153.742,0,0,572.41
2015,9128,Hurricane City Power,UT,0.131, , , ,0.131,24, , , ,24,90, , , ,90, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.131,0,0,0,0.131,24,0,0,0,24,90,0,0,0,90
2015,9163,Hyrum City Corporation,UT,0.006, , , ,0.006,1, , , ,1,0.138, , , ,0.138, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.006,0,0,0,0.006,1,0,0,0,1,0.138,0,0,0,0.138
2015,9187,City of Idaho Falls - (ID),ID,0.026,0.071,0,0,0.097,6,4,0,0,10,13,13.194,0,0,26.194,0,0.004,0,0,0.004,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.075,0,0,0.101,6,6,0,0,12,13,13.194,0,0,26.194
2015,9191,Idaho Power Co,ID,2.734,1.402,0.093, ,4.229,544,94,1, ,639, , , , ,0,0.291,0.054,0.04, ,0.385,54,6,1, ,61, , , , ,0,0.062,0.085, , ,0.147,6,4, , ,10, , , , ,0,3.087,1.541,0.133,0,4.761,604,104,2,0,710,0,0,0,0,0
2015,9191,Idaho Power Co,OR,0.076,0.155,0.313, ,0.544,10,8,4, ,22, , , , ,0,0.002, , , ,0.002,1, , , ,1, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.078,0.155,0.313,0,0.546,11,8,4,0,23,0,0,0,0,0
2015,9216,Imperial Irrigation District,CA,13.93,21.095, , ,35.025,2436,141, , ,2577,115,993, , ,1108,0.002, , , ,0.002,1, , , ,1, , , , ,0, ,2.13, , ,2.13, ,5, , ,5, , , , ,0,13.932,23.225,0,0,37.157,2437,146,0,0,2583,115,993,0,0,1108
2015,9230,City of Independence - (IA),IA,0.013,0.002,0,0,0.015,3,1,0,0,4,0,0,0,0,0, , ,0,0,0, , ,0,0,0,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0,0,0,0, ,0,0.013,0.002,0,0,0.015,3,1,0,0,4,0,0,0,0,0
2015,9231,City of Independence - (MO),MO,0.006,0.079, , ,0.085,3,6, , ,9,2.138,24.895, , ,27.033, ,0.002, , ,0.002, ,1, , ,1, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.006,0.081,0,0,0.087,3,7,0,0,10,2.138,24.895,0,0,27.033
2015,9273,Indianapolis Power & Light Co,IN,0.35,1.05, , ,1.4,68,10, , ,78,122.836,13.373, , ,136.209, ,0.05, , ,0.05, ,1, , ,1, ,3.36, , ,3.36, , , , ,0, , , , ,0, , , , ,0,0.35,1.1,0,0,1.45,68,11,0,0,79,122.836,16.733,0,0,139.569
2015,9275,Indianola Municipal Utilities,IA,0.002, , , ,0.002,1, , , ,1, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.002,0,0,0,0.002,1,0,0,0,1,0,0,0,0,0
2015,9292,Inter County Energy Coop Corp,KY,0.14, , , ,0.14,12, , , ,12, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.14,0,0,0,0.14,12,0,0,0,12,0,0,0,0,0
2015,9324,Indiana Michigan Power Co,IN,0.367,0.414, , ,0.781,55,26, , ,81,15.741,1.351, , ,17.092,0.127,0.125, , ,0.252,33,7, , ,40,3.127,0.305, , ,3.432, , , , ,0, , , , ,0, , , , ,0,0.494,0.539,0,0,1.033,88,33,0,0,121,18.868,1.656,0,0,20.524
2015,9324,Indiana Michigan Power Co,MI,0.108,0.074, , ,0.182,17,5, , ,22,2.865,0.531, , ,3.396,0.029,0.007,0.006, ,0.042,8,2,1, ,11,0.409,0,0, ,0.409, , , , ,0, , , , ,0, , , , ,0,0.137,0.081,0.006,0,0.224,25,7,1,0,33,3.274,0.531,0,0,3.805
2015,9331,Intercounty Electric Coop Assn,MO,0.38, , , ,0.38,35, , , ,35,454, , , ,454, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.38,0,0,0,0.38,35,0,0,0,35,454,0,0,0,454
2015,9336,Intermountain Rural Elec Assn,CO,6.379,0.056,0,0,6.435,1057,4,0,0,1061, , , , ,0,0.046,0,0,0,0.046,17,0,0,0,17, , , , ,0, , , , ,0, , , , ,0, , , , ,0,6.425,0.056,0,0,6.481,1074,4,0,0,1078,0,0,0,0,0
2015,9417,Interstate Power and Light Co,IA,6.799,16.057,0.585, ,23.441,753,648,21, ,1422,33.549,353.94, , ,387.489,0.41,4.873,0.16, ,5.443,48,83,2, ,133,517.992,4543.984, , ,5061.976, ,0.85,0.056, ,0.906, ,2,1, ,3, ,2025.8,0.2, ,2026,7.209,21.78,0.801,0,29.79,801,733,24,0,1558,551.541,6923.724,0.2,0,7475.465
2015,9425,Iowa Lakes Electric Coop,IA,0.083,0.19, , ,0.273,7,8, , ,15, , , , ,0,0.069,0.339, , ,0.408,10,8, , ,18, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.152,0.529,0,0,0.681,17,16,0,0,33,0,0,0,0,0
2015,9431,Irwin Electric Membership Corp,GA,0.008,0.099, , ,0.107,1,2, , ,3,1.04,120.7, , ,121.74, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.008,0.099,0,0,0.107,1,2,0,0,3,1.04,120.7,0,0,121.74
2015,9442,Town of Ipswich - (MA),MA,0.31, ,0.215, ,0.525,63, ,2, ,65, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.31,0,0.215,0,0.525,63,0,2,0,65,0,0,0,0,0
2015,9475,Itasca-Mantrap Co-op Electrical Assn,MN,0.039,0.005, , ,0.044,10,1, , ,11,19.8,1.5, , ,21.3,0.04,0.02, , ,0.06,2,1, , ,3,18.4,8.2, , ,26.6, , , , ,0, , , , ,0, , , , ,0,0.079,0.025,0,0,0.104,12,2,0,0,14,38.2,9.7,0,0,47.9
2015,9575,Jackson Energy Coop Corp - (KY),KY,0.05, , , ,0.05,8, , , ,8, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.05,0,0,0,0.05,8,0,0,0,8,0,0,0,0,0
2015,9576,Jackson County Rural E M C - (IN),IN,0.052, , , ,0.052,12, , , ,12,29, , , ,29,0.006, , , ,0.006,2, , , ,2, , , , ,0,0.001, , , ,0.001,1, , , ,1, , , , ,0,0.059,0,0,0,0.059,15,0,0,0,15,29,0,0,0,29
2015,9605,Jackson Purchase Energy Corporation,KY,0.07,0.03, , ,0.1,6,1, , ,7,39.306,0.58, , ,39.886, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.07,0.03,0,0,0.1,6,1,0,0,7,39.306,0.58,0,0,39.886
2015,9616,Beaches Energy Services,FL,0.362,0.074, , ,0.436,45,4, , ,49,115.091,37.279, , ,152.37, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.362,0.074,0,0,0.436,45,4,0,0,49,115.091,37.279,0,0,152.37
2015,9617,JEA,FL,3.155,0.406,0,0,3.561,467,28,0,0,495,1036.177,135.258,0,0,1171.435, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,3.155,0.406,0,0,3.561,467,28,0,0,495,1036.177,135.258,0,0,1171.435
2015,9667,City of Jasper - (IN),IN,0.001, , , ,0.001,1, , , ,1, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.001,0,0,0,0.001,1,0,0,0,1,0,0,0,0,0
2015,9668,"Jasper-Newton Elec Coop, Inc",TX,0.03, , , ,0.03,5, , , ,5, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.03,0,0,0,0.03,5,0,0,0,5,0,0,0,0,0
2015,9682,"Jefferson Davis Elec Coop, Inc",LA,0.243, , , ,0.243,35, , , ,35, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.243,0,0,0,0.243,35,0,0,0,35,0,0,0,0,0
2015,9699,"Jemez Mountains Elec Coop, Inc",NM,0.399,0.145,0,0,0.544,87,13,0,0,100,386.412,86.497,0,0,472.909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399,0.145,0,0,0.544,87,13,0,0,100,386.412,86.497,0,0,472.909
2015,9726,Jersey Central Power & Lt Co,NJ,127.497,172.176,13.337,0,313.01,16209,1327,26,0,17562,0,0,0,0,0,0.22,0.057,0,0,0.277,15,4,0,0,19,0,0,0,0,0,0,0.14,0,0,0.14,0,1,0,0,1,0,0,0,0,0,127.717,172.373,13.337,0,313.427,16224,1332,26,0,17582,0,0,0,0,0
2015,9750,Jo-Carroll Energy Coop Inc,IL,0.351,0.034, , ,0.385,54,3, , ,57,231,21, , ,252,0.016, , , ,0.016,7, , , ,7,2, , , ,2, , , , ,0, , , , ,0, , , , ,0,0.367,0.034,0,0,0.401,61,3,0,0,64,233,21,0,0,254
2015,9778,Johnson County Rural E M C,IN,0.032, , , ,0.032,7, , , ,7,15.351, , , ,15.351,0.015, , , ,0.015,3, , , ,3,0.362, , , ,0.362, , , , ,0, , , , ,0, , , , ,0,0.047,0,0,0,0.047,10,0,0,0,10,15.713,0,0,0,15.713
2015,9837,Jones-Onslow Elec Member Corp,NC,0.102, , , ,0.102,24, , , ,24,44.614, , , ,44.614, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.102,0,0,0,0.102,24,0,0,0,24,44.614,0,0,0,44.614
2015,9922,Jump River Electric Coop Inc,WI,0.03, , , ,0.03,8, , , ,8, , , , ,0,0.005, , , ,0.005,2, , , ,2, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.035,0,0,0,0.035,10,0,0,0,10,0,0,0,0,0
2015,9936,Juneau Utility Comm,WI, ,0.005,0,0,0.005, ,1,0,0,1,0,0,0,0,0, , ,0,0,0, , ,0,0,0,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0,0,0,0, ,0,0,0.005,0,0,0.005,0,1,0,0,1,0,0,0,0,0
2015,9964,Kenergy Corp,KY,0.065, , , ,0.065,10, , , ,10, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.065,0,0,0,0.065,10,0,0,0,10,0,0,0,0,0
2015,9991,Kandiyohi Power Coop,MN,0.08, , , ,0.08,17, , , ,17, , , , ,0,0.24, , , ,0.24,9, , , ,9, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.32,0,0,0,0.32,26,0,0,0,26,0,0,0,0,0
2015,9996,City of Kansas City - (KS),KS,0.043,0.018, , ,0.061,7,2, , ,9,19.639,9.035, , ,28.674, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.043,0.018,0,0,0.061,7,2,0,0,9,19.639,9.035,0,0,28.674
2015,10000,Kansas City Power & Light Co,KS,0.358,0.284, , ,0.642,65,13, , ,78,192.506,85.493, , ,277.999,0.016,0.022, , ,0.038,5,3, , ,8,1.177,2.42, , ,3.597, , , , ,0, , , , ,0, , , , ,0,0.374,0.306,0,0,0.68,70,16,0,0,86,193.683,87.913,0,0,281.596
2015,10000,Kansas City Power & Light Co,MO,5.283,15.314, , ,20.597,438,685, , ,1123,3158.978,4357.654, , ,7516.632,0.011,0.05, , ,0.061,4,1, , ,5,0.22,2.88, , ,3.1, , , , ,0, , , , ,0, , , , ,0,5.294,15.364,0,0,20.658,442,686,0,0,1128,3159.198,4360.534,0,0,7519.732
2015,10005,Kansas Gas & Electric Co,KS,0.378,0.167, , ,0.545,71,14, , ,85, , , , ,0,0.017,0.257, , ,0.274,8,4, , ,12, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.395,0.424,0,0,0.819,79,18,0,0,97,0,0,0,0,0
2015,10009,Karnes Electric Coop Inc,TX,0.038,0.1, , ,0.138,4,1, , ,5,0.032,0.076, , ,0.108,0.014, , , ,0.014,6, , , ,6,0.007, , , ,0.007, , , , ,0, , , , ,0, , , , ,0,0.052,0.1,0,0,0.152,10,1,0,0,11,0.039,0.076,0,0,0.115
2015,10019,Kaw Valley Electric Coop Inc,KS,0.021, , , ,0.021,6, , , ,6,10.5, , , ,10.5,0.021, , , ,0.021,5, , , ,5,0, , , ,0, , , , ,0, , , , ,0, , , , ,0,0.042,0,0,0,0.042,11,0,0,0,11,10.5,0,0,0,10.5
2015,10056,City of Kaukauna,WI, ,0.003,0,0,0.003, ,1,0,0,1,0,0,0,0,0, ,0.02,0,0,0.02, ,1,0,0,1,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0,0,0,0, ,0,0,0.023,0,0,0.023,0,2,0,0,2,0,0,0,0,0
2015,10063,Kaysville City Corporation,UT,0.412,0.06, , ,0.472,71,1, , ,72, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.412,0.06,0,0,0.472,71,1,0,0,72,0,0,0,0,0
2015,10065,KBR Rural Public Power District,NE,0.03, , , ,0.03,2, , , ,2,6.58, , , ,6.58,0.02, , , ,0.02,1, , , ,1,1.68, , , ,1.68, , , , ,0, , , , ,0, , , , ,0,0.05,0,0,0,0.05,3,0,0,0,3,8.26,0,0,0,8.26
2015,10071,Kauai Island Utility Cooperative,HI,11.666,6.405, , ,18.071,2909,250, , ,3159,12871.683,5263.846, , ,18135.529,0.008,0.002, , ,0.01,5,1, , ,6,8.512,0.226, , ,8.738, , , , ,0, , , , ,0, , , , ,0,11.674,6.407,0,0,18.081,2914,251,0,0,3165,12880.195,5264.072,0,0,18144.267
2015,10144,Kennebunk Light & Power Dist,ME,0.173,0.028, , ,0.201,26,3, , ,29, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.173,0.028,0,0,0.201,26,3,0,0,29,0,0,0,0,0
2015,10152,City of Kennett - (MO),MO,0.007, , , ,0.007,1, , , ,1, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.007,0,0,0,0.007,1,0,0,0,1,0,0,0,0,0
2015,10171,Kentucky Utilities Co,KY,0.64,0.148,0,0,0.788,95,18,0,0,113,4.904,2.104,0,0,7.008,0.007,0.002,0,0,0.009,3,1,0,0,4,0,0,0,0,0,0,0.05,0,0,0.05,0,1,0,0,1,0,0,0,0,0,0.647,0.2,0,0,0.847,98,20,0,0,118,4.904,2.104,0,0,7.008
2015,10226,City of Key West - (FL),FL,0.132,0.043, , ,0.175,27,4, , ,31,57.94,17.43, , ,75.37, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.132,0.043,0,0,0.175,27,4,0,0,31,57.94,17.43,0,0,75.37
2015,10321,City of Kingman - (KS),KS,0.01, , , ,0.01,1, , , ,1,0, , , ,0,0.002, , , ,0.002,1, , , ,1,0, , , ,0, , , , ,0, , , , ,0, , , , ,0,0.012,0,0,0,0.012,2,0,0,0,2,0,0,0,0,0
2015,10331,Kingsport Power Co,TN,0.065,0.146, , ,0.211,8,6, , ,14,2.869,1.76, , ,4.629,0.004, , , ,0.004,1, , , ,1,0.002, , , ,0.002, , , , ,0, , , , ,0, , , , ,0,0.069,0.146,0,0,0.215,9,6,0,0,15,2.871,1.76,0,0,4.631
2015,10370,City of Kirkwood - (MO),MO,0.001, , , ,0.001,1, , , ,1,0.25, , , ,0.25, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.001,0,0,0,0.001,1,0,0,0,1,0.25,0,0,0,0.25
2015,10375,"Kiwash Electric Coop, Inc",OK, , , , ,0, , , , ,0, , , , ,0,0.01, , , ,0.01,1, , , ,1,3, , , ,3, , , , ,0, , , , ,0, , , , ,0,0.01,0,0,0,0.01,1,0,0,0,1,3,0,0,0,3
2015,10376,Kissimmee Utility Authority,FL,0.231,0.054,0,0,0.285,39,4,0,0,43,115.8,12.9,0,0,128.7, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.231,0.054,0,0,0.285,39,4,0,0,43,115.8,12.9,0,0,128.7
2015,10378,"Kit Carson Electric Coop, Inc",NM,0.888,0.44, , ,1.328,231,30, , ,261,812.6,499.2, , ,1311.8,0.007,0.001, , ,0.008,3,1, , ,4,6.22,2.28, , ,8.5, , , , ,0, , , , ,0, , , , ,0,0.895,0.441,0,0,1.336,234,31,0,0,265,818.82,501.48,0,0,1320.3
2015,10393,PUD No 1 of Klickitat County,WA,0.514,0.042, , ,0.556,96,4, , ,100, , , , ,0,0.032, , , ,0.032,7, , , ,7, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.546,0.042,0,0,0.588,103,4,0,0,107,0,0,0,0,0
2015,10448,Kosciusko County Rural E M C,IN,0.052, , , ,0.052,7, , , ,7,17.831, , , ,17.831,0.007, ,0.903, ,0.91,3, ,2, ,5,0.995, ,0, ,0.995, , , , ,0, , , , ,0, , , , ,0,0.059,0,0.903,0,0.962,10,0,2,0,12,18.826,0,0,0,18.826
2015,10454,Kootenai Electric Cooperative,ID,0.075, , , ,0.075,14, , , ,14, , , , ,0,0.016, , , ,0.016,5, , , ,5, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.091,0,0,0,0.091,19,0,0,0,19,0,0,0,0,0
2015,10508,Village of L'Anse - (MI),MI,0.002, ,0,0,0.002,1, ,0,0,1,0,0,0,0,0, , ,0,0,0, , ,0,0,0,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0,0,0,0, ,0,0.002,0,0,0,0.002,1,0,0,0,1,0,0,0,0,0
2015,10539,"La Plata Electric Assn, Inc",CO,3.651,0.715, , ,4.366,715,64, , ,779,0.609,0, , ,0.609,0.018,0, , ,0.018,5,0, , ,5,0,0, , ,0, , , , ,0, , , , ,0, , , , ,0,3.669,0.715,0,0,4.384,720,64,0,0,784,0.609,0,0,0,0.609
2015,10550,McCook Public Power District,NE, , , , ,0, , , , ,0, , , , ,0,0.005, , , ,0.005,1, , , ,1, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.005,0,0,0,0.005,1,0,0,0,1,0,0,0,0,0
2015,10562,Lagrange County Rural E M C,IN,0.005,0.018, , ,0.023,2,2, , ,4,3.598,3.158, , ,6.756,0.002, , , ,0.002,1, , , ,1,0.001, , , ,0.001, , , , ,0, , , , ,0, , , , ,0,0.007,0.018,0,0,0.025,3,2,0,0,5,3.599,3.158,0,0,6.757
2015,10596,City of Lake Crystal - (MN),MN,0.013, , , ,0.013,1, , , ,1, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.013,0,0,0,0.013,1,0,0,0,1,0,0,0,0,0
2015,10599,"Lake Region Electric Coop, Inc - (OK)",OK,0.017,0,0,0,0.017,6,0,0,0,6,3.36,0,0,0,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0.017,6,0,0,0,6,3.36,0,0,0,3.36
2015,10603,"Laclede Electric Coop, Inc",MO,0.132, , , ,0.132,18, , , ,18,89.316, , , ,89.316, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.132,0,0,0,0.132,18,0,0,0,18,89.316,0,0,0,89.316
2015,10605,Lake Mills Light & Water,WI, ,0.01,0,0,0.01, ,1,0,0,1,0,0,0,0,0, , ,0,0,0, , ,0,0,0,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0,0,0,0, ,0,0,0.01,0,0,0.01,0,1,0,0,1,0,0,0,0,0
2015,10606,City of Lake Mills,IA, ,0.016, , ,0.016, ,1, , ,1, , , , ,0,0.02, , , ,0.02,1, , , ,1, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.02,0.016,0,0,0.036,1,1,0,0,2,0,0,0,0,0
2015,10618,Lake Region Electric Cooperative - (MN),MN,0.076, , , ,0.076,11, , , ,11,46.259, , , ,46.259,0.207,0.079, , ,0.286,18,2, , ,20,39.808,111.165, , ,150.973, , , , ,0, , , , ,0, , , , ,0,0.283,0.079,0,0,0.362,29,2,0,0,31,86.067,111.165,0,0,197.232
2015,10623,City of Lakeland - (FL),FL,0.344,0.231, , ,0.575,79,60, , ,139, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.344,0.231,0,0,0.575,79,60,0,0,139,0,0,0,0,0
2015,10624,Southern Rivers Energy,GA,0.031,0,0, ,0.031,6, , , ,6, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.031,0,0,0,0.031,6,0,0,0,6,0,0,0,0,0
2015,10681,Lane Electric Coop Inc,OR,0.329,0.024, , ,0.353,77,3, , ,80, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.329,0.024,0,0,0.353,77,3,0,0,80,0,0,0,0,0
2015,10697,Lake Country Power,MN,0.166,0.036, , ,0.202,37,4, , ,41, , , , ,0,0.038, , , ,0.038,10, , , ,10, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.204,0.036,0,0,0.24,47,4,0,0,51,0,0,0,0,0
2015,10702,Borough of Lansdale,PA,0.01,0.1, , ,0.11,3,5, , ,8,0.026,0.03, , ,0.056, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.01,0.1,0,0,0.11,3,5,0,0,8,0.026,0.03,0,0,0.056
2015,10704,City of Lansing - (MI),MI,0.015,0.01, , ,0.025,6,3, , ,9, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.015,0.01,0,0,0.025,6,3,0,0,9,0,0,0,0,0
2015,10724,Lassen Municipal Utility District,CA,0.146,0.23,0,0,0.376,28,12,0,0,40,18.54,0,0,0,18.54, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.146,0.23,0,0,0.376,28,12,0,0,40,18.54,0,0,0,18.54
