|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..State|,|Utility Characteristics..BA Code|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Residential|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Commercial|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Industrial|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Transportation|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Total|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Residential|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Commercial|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Industrial|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Transportation|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Total|,|Incremental Life Cycle Savings.Energy Savings (MWh).Residential|,|Incremental Life Cycle Savings.Energy Savings (MWh).Commercial|,|Incremental Life Cycle Savings.Energy Savings (MWh).Industrial|,|Incremental Life Cycle Savings.Energy Savings (MWh).Transportation|,|Incremental Life Cycle Savings.Energy Savings (MWh).Total|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Residential|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Commercial|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Industrial|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Transportation|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Total|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Residential|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Commercial|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Industrial|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Transportation|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Total|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Residential|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Commercial|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Industrial|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Transportation|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Total|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Residential|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Commercial|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Industrial|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Transportation|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Total|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Residential|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Commercial|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Industrial|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Transportation|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Total|,|Weighted Average Life.(Years).Residential|,|Weighted Average Life.(Years).Commercial|,|Weighted Average Life.(Years).Industrial|,|Weighted Average Life.(Years).Transportation|,|..Website|
2015,17279,PUD No 1 of Skamania Co,WA,BPAT,459,25,0,.,484,0,.,0,.,0,6496,296,0,.,6792,0.5,.,0,.,0.5,84,10,0,.,94,15,15,0,.,30,84,10,0,.,94,15,15,0,.,30,26.28,12,0,.,Industrial incremental savings reported last year was zero. Commercial reporting year costs is reported in thousand dollar
2015,17320,Sleepy Eye Public Utility Comm,MN,MISO,91,625,.,.,716,0,0,.,.,0,1274,12500,.,.,13774,0,0,.,.,0,19,29,.,.,48,8,8,.,.,16,19,29,.,.,48,8,8,.,.,16,14.06,20,.,.,
2015,17470,PUD 1 of Snohomish County,WA,BPAT,58285,24858,11798,.,94941,0,0,0,.,0,705505,278163,155808,.,1139476,0,0,0,.,0,6885,2628,1264,.,10777,5164,1972,948,.,8084,6885,2628,1264,.,10777,5164,1972,948,.,8084,12.1,11.19,13.21,.,http://www.snopud.com/conservation.ashx?p=1100
2015,17492,"Socorro Electric Coop, Inc",NM,PNM,16,.,.,.,16,.,.,.,.,.,54,.,.,.,54,.,.,.,.,.,3,.,.,.,3,.,.,.,.,.,23,.,.,.,23,.,.,.,.,.,13,.,.,.,
2015,17512,Village of Solvay - (NY),NY,NYIS,705,2392,5882,0,8979,.,.,.,.,.,7050,23925,58823,0,89798,.,.,.,0,0,256,91,224,0,571,0,0,0,0,0,256,91,224,0,571,0,0,0,0,0,10,5,5,0,0
2015,17539,South Carolina Electric&Gas Company,SC,SCEG,27997,27385,15925,0,71307,8,4,3,0,15,180934,328619,191101,0,700654,11.3,2.2,2,.,15.5,3546,3565,2073,0,9184,1877,1025,596,0,3498,3546,3565,2073,0,9184,1877,1025,596,0,3498,8.53,12,12,.,www.sceg.com/en/energywise-and-save
2015,17543,South Carolina Public Service Authority,SC,SC,4599,21870,.,.,26469,2.5,4.2,.,.,6.7,56510,273723,.,.,330233,2.5,4.2,.,.,6.7,1017,1698,.,.,2715,854,1442,.,.,2296,1017,1698,.,.,2715,854,1442,.,.,2296,12.3,12.5,.,.,
2015,17548,South Central Public Pwr Dist,NE,SWPP,105,63,19,.,187,0,0,0,.,0,2076,830,210,.,3116,0,0,0,.,0,37,8,1,.,46,8,5,5,.,18,37,8,1,.,46,8,5,5,.,18,19.76,13.16,11,.,
2015,17572,South River Elec Member Corp,NC,CPLE,700,.,.,.,700,.,.,.,.,.,700,.,.,.,700,.,.,.,.,.,22,.,.,.,22,.,.,.,.,.,22,.,.,.,22,.,.,.,.,.,1,.,.,.,
2015,17609,Southern California Edison Co,CA,CISO,370324,384275,130161,188,884948,66.5,72.1,20.9,0,159.5,3686210,3299172,1428246,932,8414560,65,70,20.9,0,155.9,109976,73890,16034,20,199920,70476,66863,22648,33,160020,109976,73890,16034,20,199920,70476,66863,22648,33,160019,10,8.6,11,5,http://eestats.cpuc.ca.gov/Views/Documents.aspx
2015,17612,Bear Valley Electric Service,CA,CISO,256,938,0,0,1194,0,0.3,0,0,0.3,3425,7925,0,0,11350,0,0.3,0,0,0.3,236,201,0,0,437,92,11,0,0,103,236,201,0,0,437,92,11,0,0,103,13.38,8.45,0,0,
2015,17633,Southern Indiana Gas & Elec Co,IN,MISO,22521,9597,4727,.,36845,5.4,1.6,0.8,.,7.8,111347,134195,37850,.,283392,5.4,1.6,0.8,.,7.8,1181,1379,385,.,2945,1898,1461,408,.,3767,1181,1379,385,.,2945,1898,1461,408,.,3766,4.944,12.011,12.011,.,
2015,17637,Southern Maryland Elec Coop Inc,MD,PJM,33235,9090,.,.,42325,6.3,2.3,.,.,8.6,223748,101181,.,.,324929,7.1,4.3,.,.,11.4,4503,2032,.,.,6535,3658,1495,.,.,5153,30170,22555,.,.,52725,24509,16595,.,.,41104,6.732,11.131,.,.,MD PSC
2015,17642,Southern Public Power District,NE,SWPP,664,322,512,0,1498,0,0,0,0,0,13201,3131,5981,0,22313,0,0,0,0,0,113,24,50,0,187,29,18,16,0,63,113,24,50,0,187,29,18,16,0,63,20,10,12,.,
2015,17647,Southern Pine Elec Power Assn,MS,MISO,384,240,.,.,624,0.2,0.1,.,.,0.3,6878,3844,.,.,10722,0.2,0.1,.,.,0.3,36,13,.,.,49,48,30,.,.,78,36,13,.,.,49,48,30,.,.,78,17.19,.,.,.,
2015,17698,Southwestern Electric Power Co,AR,SWPP,14164,11488,10187,0,35839,12.2,2,1.7,0,15.9,175989,164227,145635,0,485851,12.2,2,1.7,0,15.9,1847,1711,1517,0,5075,1791,895,793,0,3479,1847,1711,1517,0,5075,1791,895,793,0,3479,12.4,14.3,14.3,0,
2015,17698,Southwestern Electric Power Co,LA,SWPP,2953,4176,0,0,7129,0.7,0.6,0,0,1.3,51781,52068,0,0,103849,0.7,0.6,0,0,1.3,470,420,0,0,890,651,454,0,0,1105,470,420,0,0,890,651,454,0,0,1104,17.5,12.5,0,0,
2015,17698,Southwestern Electric Power Co,TX,SWPP,7323,8007,0,0,15330,2.5,7.4,0,0,9.9,137031,88081,0,0,225112,2.5,7.4,0,0,9.9,1556,1171,0,0,2727,345,226,0,0,571,1556,1171,0,0,2727,345,226,0,0,571,18.7,11,0,0,
2015,17718,Southwestern Public Service Co,NM,SWPP,19453,2006,13758,.,35217,2.8,0.2,4.1,.,7.1,203334,25403,257412,.,486149,29.6,2.5,77,.,109.1,1669,329,1783,.,3781,3128,753,1655,.,5536,1669,329,1783,.,3781,3128,753,1655,.,5536,10.45,12.66,18.71,.,
2015,17718,Southwestern Public Service Co,TX,SWPP,3658,10150,0,.,13808,1,2,.,.,3,85679,143818,0,.,229497,30,35,0,.,65,1266,1288,0,.,2554,118,115,0,.,233,1266,1288,0,.,2554,118,115,0,.,233,16.24,13.3,0,.,
2015,17783,City of Spencer - (IA),IA,MISO,143,259,0,0,402,0.2,0.1,0,0,0.3,5284,4809,0,0,10093,0.2,0.1,0,0,0.3,72,52,0,0,124,6,6,0,0,12,72,52,0,0,124,6,6,0,0,12,10,16,.,.,
2015,17828,City of Springfield - (IL),IL,MISO,5666,7070,.,.,12736,0.4,1.3,.,.,1.7,26797,62723,.,.,89520,0.033,0.174,.,.,0.207,422,461,.,.,883,136,149,.,.,285,422,461,.,.,883,136,149,.,.,285,4.73,8.87,.,.,http://www.cwlp.com/eso/eso.html
2015,17832,Snapping Shoals El Member Corp,GA,SOCO,16528,2736,2202,.,21466,0,0,0,.,0,123956,21435,17255,.,162646,0,0,0,.,0,314,.,.,.,314,140,158,122,.,420,2503,.,.,.,2503,2792,158,122,.,3072,24,25,25,.,
2015,17833,City Utilities of Springfield - (MO),MO,SWPP,712,2436,0,0,3148,0.1,0.4,0,0,0.5,11177,16440,0,0,27617,0.1,0.4,0,0,0.5,263,74,0,0,337,0,0,0,0,0,263,74,0,0,337,0,0,0,0,0,16,7,0,0,cityutilities.net and view rebates or cuenergywise.com
2015,17839,City of Springfield - (OR),OR,BPAT,2947,753,53,.,3753,0.1,0.2,0.1,.,0.4,51999,11215,801,.,64015,0.1,0.2,0.1,.,0.4,697,138,21,.,856,176,45,3,.,224,697,138,24,.,859,193,28,3,.,224,17.6,14.9,15,.,(BPA) https://customerportal.bpa.gov/spring/pages/dashboard.aspx Clearesult (PECI) https://na33.salesforce.com/home/home.jsp
2015,17868,St Croix Electric Coop,WI,MISO,1263,64,4,.,1331,0.2,.,.,.,0.2,18590,910,57,.,19557,2.9,.,.,.,2.9,72,1,1,.,74,.,.,.,.,.,72,1,1,.,74,.,.,.,.,.,14.719,14.222,14.222,.,
2015,17876,City of St James - (MN),MN,MISO,97,343,219,0,659,0,0,0,0,0,885,4403,2815,0,8103,0,0,0,0,0,12,10,6,0,28,11,9,6,0,26,12,10,6,0,28,11,9,6,0,26,9.1,12.8,12.8,.,
2015,17896,City of Shasta Lake - (CA),CA,BANC,44,241,.,.,285,0,0,.,.,0,326,2710,.,.,3036,0,0,.,.,0,38,97,.,.,135,40,11,.,.,51,38,97,.,.,135,40,11,.,.,50,16,14,.,.,
2015,17900,City of Saint Peter,MN,MISO,417,273,117,0,807,0,0,0,0,0,3584,4667,2001,0,10252,0,0,0,0,0,47,28,12,0,87,34,14,6,0,54,47,28,12,0,87,34,14,6,0,54,8.6,17.1,17.1,0,www.MNCIPdata.com
2015,17979,Stanton County Public Pwr Dist,NE,SWPP,116,38,0,0,154,0,0,0,0,0,2232,479,0,0,2711,0,0,0,0,0,15,3,0,0,18,1,0,0,0,1,15,3,0,0,18,1,0,0,0,2,20.46,11,.,.,
2015,17983,City of Staples- (MN),MN,MISO,42,68,52,.,162,0,0,0,.,0,393,724,547,.,1664,0,0,0,.,0,3,4,3,.,10,3,4,3,.,10,3,4,3,.,10,3,4,3,.,10,9.5,10.6,10.6,.,
2015,18051,Town of Steilacoom,WA,BPAT,58,16,.,.,74,.,.,.,.,.,289,65,.,.,354,.,.,.,.,.,4,1,.,.,5,.,.,.,.,.,4,1,.,.,5,.,.,.,.,.,5,4,.,.,
2015,18102,"Steuben Rural Elec Coop, Inc",NY,NYIS,211,.,.,.,211,1.1,.,.,.,1.1,48608,.,.,.,48608,0.3,.,.,.,0.3,16,.,.,.,16,32,.,.,.,32,704,.,.,.,704,1909,.,.,.,1909,15,.,.,.,
2015,18280,Sulphur Springs Valley E C Inc,AZ,WALC,60,4303,103,.,4466,0,1.6,0,.,1.6,1056,64655,1545,.,67256,0.4,24.6,0.4,.,25.4,19,0,0,.,19,2,40,40,.,82,28,0,0,.,28,3,40,40,.,83,17.6,15,15,.,
2015,18383,Taylor Electric Coop - (WI),WI,MISO,447,9,.,.,456,0.1,0,.,.,0.1,6436,127,.,.,6563,1.4,0,.,.,1.4,25,0,.,.,25,64,3,.,.,67,25,0,.,.,25,64,3,.,.,67,14.399,14.091,.,.,
2015,18429,City of Tacoma  - (WA),WA,TPWR,12870,22614,7141,0,42625,.,.,.,.,.,249421,239029,58772,0,547222,.,.,.,.,.,5344,2807,1194,0,9345,1417,1390,131,0,2938,5344,2807,1194,.,9345,1417,1390,131,0,2938,19.38,10.57,8.23,0,
2015,18445,City of Tallahassee - (FL),FL,TAL,6441,10,0,0,6451,1.3,0,0,0,1.3,49256,105,0,0,49361,1.3,0,0,0,1.3,1845,10,0,0,1855,1845,3,0,0,1848,1845,10,0,0,1855,1845,3,0,0,1847,7.647,10.087,0,0,www.talgov.com
2015,18454,Tampa Electric Co,FL,TEC,18991,9870,1097,0,29958,8.1,0.9,0.1,0,9.1,239776,216194,23401,0,479371,3.7,1.4,0.2,0,5.3,9573,1230,136,0,10939,13480,2775,308,0,16563,9573,1230,136,0,10939,13480,2775,308,0,16563,20,20,20,0,
2015,18488,City of Taunton,MA,ISNE,478,.,.,.,478,.,.,.,.,.,4779,.,.,.,4779,.,.,.,.,.,239,.,.,.,239,.,.,.,.,.,239,.,.,.,239,.,.,.,.,.,10,.,.,.,
2015,18498,Taylor County Rural E C C,KY,PJM,33,0,.,.,33,.,.,.,.,.,330,0,.,.,330,.,.,.,.,.,2,0,.,.,2,.,.,.,.,.,2,0,.,.,2,.,.,.,.,.,10,0,.,.,https://www-rs.coopdsm.com
2015,18642,Tennessee Valley Authority,AL,TVA,13490,19530,11582,0,44602,2.9,2.9,1.3,0,7.1,175377,234348,127404,0,537129,2.9,2.9,1.3,0,7.1,1547,1785,910,0,4242,4124,1153,370,0,5647,1547,1785,910,0,4242,4124,1153,370,0,5647,13,12,11,0,
2015,18642,Tennessee Valley Authority,GA,TVA,2597,1698,3351,0,7646,0.5,0.2,0.4,0,1.1,33761,20371,36862,0,90994,0.5,0.2,0.4,0,1.1,298,155,263,0,716,794,100,107,0,1001,298,155,263,0,716,794,100,107,0,1001,13,12,11,0,
2015,18642,Tennessee Valley Authority,KY,TVA,2361,4890,39346,0,46597,0.4,0.6,4.2,0,5.2,30697,58678,432808,0,522183,0.4,0.6,4.2,0,5.2,271,447,3092,0,3810,722,289,1257,0,2268,271,447,3092,0,3810,722,289,1257,0,2268,13,12,11,0,
2015,18642,Tennessee Valley Authority,MS,TVA,6324,14070,65180,0,85574,0.7,2.4,27.5,0,30.6,82215,168839,716977,0,968031,0.7,2.4,27.5,0,30.6,725,1286,5122,0,7133,1933,831,2082,0,4846,725,1286,5122,0,7133,1933,831,2082,0,4846,13,12,11,0,
2015,18642,Tennessee Valley Authority,NC,TVA,393,0,0,0,393,0.1,0,0,0,0.1,5111,0,0,0,5111,0.1,0,0,0,0.1,45,0,0,0,45,120,0,0,0,120,45,0,0,0,45,120,0,0,0,120,13,0,0,0,
2015,18642,Tennessee Valley Authority,TN,TVA,63139,84938,78721,0,226798,6.8,13.4,9.1,0,29.3,820806,1019256,865936,0,2705998,6.8,13.4,9.1,0,29.3,7242,7764,6187,0,21193,19303,5016,2515,0,26834,7242,7764,6187,0,21193,19303,5016,2515,0,26834,13,12,11,0,
2015,18642,Tennessee Valley Authority,VA,TVA,203,39,798,0,1040,0,0,0.1,0,0.1,2640,463,8778,0,11881,0,0,0.1,0,0.1,23,4,63,0,90,62,2,25,0,89,23,4,63,0,90,62,2,25,0,89,13,12,11,0,
2015,18820,City of Thief River Falls,MN,MISO,195,122,.,.,317,.,0.1,.,.,0.1,195,122,.,.,317,.,0.1,.,.,0.1,8,5,.,.,13,.,.,.,.,.,.,.,.,.,.,8,5,.,.,13,1,1,.,.,
2015,18917,Tillamook Peoples Utility Dist,OR,BPAT,1001,644,1322,.,2967,.,.,.,.,.,20018,6436,13222,.,39676,.,.,.,.,.,304,72,299,.,675,123,29,121,.,273,304,72,299,.,675,123,29,121,.,273,20,10,10,.,
2015,18956,Tri-County Elec Member Corp,GA,SOCO,35,0,0,0,35,0.1,0,0,0,0.1,269,0,0,0,269,0.1,0,0,0,0.1,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,9,0,0,0,9,1.35,0,0,0,
2015,18997,The Toledo Edison Co,OH,PJM,28591,25079,49993,0,103663,6.4,3.8,6.3,0,16.5,310786,669870,650914,0,1631570,6.4,3.8,6.3,0,16.5,1460,1142,2338,0,4940,353,458,1214,0,2025,1460,1142,2338,0,4940,353,458,1214,0,2025,10.87,26.71,13.02,0,"The website is not available until May, 2016."
2015,19125,City of Traverse City - (MI),MI,MISO,604,2233,.,.,2837,0,0.5,.,.,0.5,6992,33495,.,.,40487,0.8,7.5,.,.,8.3,12,114,.,.,126,46,186,.,.,232,12,114,.,.,126,46,186,.,.,232,11.5,15,.,.,
2015,19157,Tri-County Electric Coop,MN,MISO,1288,664,661,0,2613,0.3,0.1,0,0,0.4,19620,9608,6863,0,36091,0.3,0.1,0,0,0.4,186,18,8,0,212,23,1,0,0,24,186,18,8,0,212,23,1,0,0,24,15.233,14.471,10.383,0,
2015,19189,Trico Electric Cooperative Inc,AZ,WALC,239,.,.,.,239,0.2,.,.,.,0.2,1112,.,.,.,1112,1.2,.,.,.,1.2,49,.,.,.,49,13,.,.,.,13,49,.,.,.,49,13,.,.,.,13,4.66,.,.,.,http://images.edocket.azcc.gov/docketpdf/0000168580.pdf
2015,19229,Truckee Donner P U D,CA,NEVP,913,494,.,.,1407,0.1,0.1,.,.,0.2,9427,4817,.,.,14244,0,0,.,.,0,194,178,.,.,372,287,129,.,.,416,194,178,.,.,372,287,129,.,.,416,10.3,9.7,.,.,http://www.tdpud.org/departments/conservation/em-v-and-reporting
2015,19281,Turlock Irrigation District,CA,TIDC,3132,1146,1140,.,5418,0.025,0.22,0.21,.,0.455,4994,17525,18177,.,40696,0.021,0.26,0.21,.,0.491,194,71,71,.,336,230,84,84,.,398,194,71,71,.,336,230,84,84,.,398,1.59,15.3,15.95,.,www.ncpa.com/current-issues/energy-efficiencyreports.html
2015,19325,Umatilla Electric Coop Assn,OR,BPAT,562,1435,23538,0,25535,0.1,0.3,4.3,0,4.7,13385,19092,199835,0,232312,0.207,0.353,2.83,0,3.39,222,69,958,0,1249,64,48,275,0,387,222,69,958,0,1249,64,48,275,0,387,23.82,13.3,8.49,.,
2015,19390,"UGI Utilities, Inc",PA,PJM,2325,381,2114,0,4820,.,.,.,.,.,17438,2858,15855,0,36151,.,.,.,.,.,295,58,149,0,502,316,147,162,0,625,295,58,149,0,502,316,147,162,0,625,7.5,7.5,7.5,0,http://eec.ugi.com/
2015,19396,Tri-County Electric Coop,MI,MISO,1677,0,1118,0,2795,0,0,0,0,0,20129,0,13414,0,33543,0,0,0,0,0,143,0,68,0,211,215,0,74,0,289,143,0,68,0,211,215,0,74,.,289,12,0,12,0,
2015,19397,City of Ukiah - (CA),CA,CISO,24,110,0,.,134,.,.,0,.,0,393,1602,0,.,1995,.,.,0,.,0,20,31,0,.,51,17,17,0,.,34,20,31,0,.,51,17,17,0,.,34,16.32,14.604,.,.,www.cityofukiah.com
2015,19435,Union Electric Membership Corp - (NC),NC,DUK,105,997,.,.,1102,.,.,.,.,.,2099,19935,.,.,22034,.,.,.,.,.,1,2,.,.,3,25,42,.,.,67,1,2,.,.,3,25,42,.,.,67,6,20,.,.,
2015,19436,Union Electric Co - (MO),MO,MISO,161288,296059,.,.,457347,26.7,37.6,.,.,64.3,2525874,4388945,.,.,6914819,13.4,23.8,.,.,37.2,16617,18525,.,.,35142,10807,12018,.,.,22825,16617,18525,.,.,35142,10807,12018,.,.,22825,15.7,14.8,.,.,
2015,19446,Duke Energy Kentucky,KY,PJM,22100,10693,.,.,32793,5.1,1.9,.,.,7,97311,97225,.,.,194536,5.1,1.9,.,.,7,1358,1208,.,.,2566,2331,612,.,.,2943,1358,1208,.,.,2566,2331,612,.,.,2943,4.4,9.09,.,.,
2015,19490,United Electric Coop Service Inc - (TX),TX,ERCO,4594,119,.,.,4713,1,0,.,.,1,54889,1444,.,.,56333,0.83,0,.,.,0.83,460,11,.,.,471,356,.,.,.,356,460,11,.,.,471,356,.,.,.,356,12,12,.,.,
2015,19497,United Illuminating Co,CT,ISNE,32044,49459,4155,0,85658,3.6,6.5,0.5,0,10.6,295601,582404,48925,0,926930,3.6,6.5,0.5,0,10.6,8501,12258,1030,0,21789,5787,5740,487,0,12014,8501,12258,1030,0,21789,5787,5740,487,0,12014,9.225,11.776,11.776,0,www.energizect.com
2015,19499,"United Power, Inc",CO,WACM,37,110,30,0,177,0.5,2.2,1.1,0,3.8,355,1100,330,0,1785,0.62,1.8,1.2,0,3.62,1,1,1,0,3,1,0,0,0,1,3,2,1,0,6,2,1,0,0,3,10,7,5,.,
2015,19545,"Black Hills Power, Inc. d/b/a",SD,WACM,388,2753,.,.,3141,1,1,.,.,2,5819,41293,.,.,47112,1,1,.,.,2,28,304,.,.,332,189,81,.,.,270,28,304,.,.,332,189,81,.,.,270,15,15,.,.,https://puc.sd.gov/commission/dockets/electric/2015/el15-044/attachment7.pdf 
2015,19547,Hawaiian Electric Co Inc,HI,HECO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4000,.,.,.,4000,.,.,.,.,.,313000,.,.,.,313000,2,2,.,.,
2015,19687,City of Valley City,ND,SWPP,156,889,133,0,1178,0,0.2,0,0,0.2,1522,10384,1552,0,13458,0,0.2,0,0,0.2,13,56,8,0,77,11,49,7,0,67,13,56,8,0,77,11,49,7,0,67,9.8,11.7,11.7,0,
2015,19728,"UNS Electric, Inc",AZ,TEPC,20888,10650,780,0,32318,3.8,0.7,0,0,4.5,209084,103869,7286,0,320239,38.3,6.7,0.2,0,45.2,1275,590,43,0,1908,1093,280,20,0,1393,1275,590,43,0,1908,1093,280,20,0,1393,10,9.8,9.3,0,www.uesaz.com
2015,19788,City of Vermillion - (SD),SD,SWPP,236,978,0,.,1214,0.1,0.2,0,.,0.3,2943,10185,0,.,13128,0.1,0.2,0,.,0.3,43,72,0,.,115,38,64,0,.,102,43,72,0,.,115,38,64,0,.,102,12.5,10.4,10.4,0,
2015,19790,Verendrye Electric Coop Inc,ND,MISO,49,4,0,0,53,0.1,0,0,0,0.1,492,35,0,0,527,0.1,0,0,0,0.1,30,2,0,0,32,30,2,0,0,32,30,2,0,0,32,30,2,0,0,32,10,10,0,0,
2015,19813,Vernon Electric Coop,WI,MISO,558,739,.,.,1297,0.1,0,.,.,0.1,8506,9565,.,.,18071,0.1,0,.,.,0.1,73,32,.,.,105,44,2,.,.,46,73,32,.,.,105,44,2,.,.,46,15.245,12.943,.,.,
2015,19865,City of Vinton - (IA),IA,MISO,37,23,0,0,60,0,0,0,0,0,331,335,0,0,666,0,0,0,0,0,7,2,0,0,9,7,7,0,0,14,7,7,0,0,14,7,7,0,0,14,9,15,0,0,
2015,19876,Virginia Electric & Power Co,NC,PJM,2458,3021,0,0,5479,1,0.4,0,0,1.4,25320,65123,0,0,90443,1,0.4,0,0,1.4,1396,796,0,0,2192,596,269,0,0,865,1396,796,0,0,2192,596,269,0,0,865,12.19,23.5,0,0,
2015,19876,Virginia Electric & Power Co,VA,PJM,19834,88916,0,0,108750,8,17,0,0,25,189411,1229306,0,0,1418717,8,17,0,0,25,7223,12888,0,0,20111,7659,3204,0,0,10863,7223,12888,0,0,20111,7659,3204,0,0,10863,11,16.74,.,.,
2015,19883,City of Virginia - (MN),MN,MISO,149,1408,.,.,1557,0,0.3,.,.,0.3,1494,14080,.,.,15574,0,2.7,.,.,2.7,4,57,.,.,61,29,39,.,.,68,4,57,.,.,61,29,39,.,.,68,10,10,.,.,
2015,19947,City of Wadena - (MN),MN,MISO,110,73,359,0,542,0,0,0,0,0,1123,876,4276,0,6275,.,.,.,.,.,9,4,20,0,33,8,4,18,0,30,9,4,20,0,33,8,4,18,0,29,10.2,11.9,11.9,.,
2015,19981,Wake Electric Membership Corp,NC,CPLE,4352,0,0,.,4352,0.5,0,0,.,0.5,8375,0,0,.,8375,0.5,0,0,.,0.5,0,0,0,.,0,36,0,0,.,36,0,0,0,.,0,36,0,0,.,36,1.92,0,0,.,
2015,20038,Town of Wallingford - (CT),CT,ISNE,3389,3500,2230,0,9119,0.5,1,0.1,0,1.6,23734,45155,29508,0,98397,0.5,1,0.1,0,1.6,908,788,288,0,1984,67,65,24,0,156,908,788,288,0,1984,67,65,24,0,156,7,12.9,13.2,0,
2015,20136,City of Waseca - (MN),MN,MISO,352,297,.,.,649,0,0.1,.,.,0.1,3025,5072,.,.,8097,0,0.1,.,.,0.1,42,28,.,.,70,34,18,.,.,52,42,28,.,.,70,34,18,.,.,52,8.6,17.1,.,.,www.MNCIPdata.com
2015,20169,Avista Corp,ID,AVA,10318,5266,107,.,15691,1.8,0.9,0,.,2.7,166922,76835,1984,.,245741,1.8,0.9,0,.,2.7,1695,777,20,.,2492,1721,1052,27,.,2800,1695,777,20,.,2492,1721,1052,27,.,2800,16.18,14.59,18.6,15.66,
2015,20169,Avista Corp,WA,AVA,16799,17251,2285,.,36335,3,3,0.4,.,6.4,260831,261518,35717,.,558066,3,3,0.4,.,6.4,3133,3017,328,.,6478,3517,1827,198,.,5542,3133,3017,328,.,6478,3517,1827,198,.,5542,15.53,15.16,15.63,15.36,
2015,20187,Watertown Municipal Utilities,SD,SWPP,132,1496,1175,0,2803,0.1,0.3,0.3,0,0.7,1774,18249,14338,0,34361,0.1,0.3,0.3,0,0.7,30,113,89,0,232,27,100,78,0,205,30,113,89,0,232,27,100,78,0,205,13.4,12.2,12.2,0,
2015,20214,Waverly Municipal Elec Utility,IA,MISO,134,272,.,.,406,0.1,0.1,.,.,0.2,2010,4080,.,.,6090,1.8,1,.,.,2.8,23,21,.,.,44,83,83,.,.,166,23,21,.,.,44,113,53,.,.,166,15,15,.,.,www.waverlyutilities.com/about/annual-reports.aspx
2015,20259,City of Webster City - (IA),IA,MISO,254,467,.,.,721,0.1,0.1,.,.,0.2,4585,4865,.,.,9450,0.1,0.1,.,.,0.2,39,9,.,.,48,14,3,.,.,17,39,9,.,.,48,14,3,.,.,17,18,10,.,.,
2015,20387,West Penn Power Company,PA,PJM,46665,23792,42482,.,112939,7.2,2.8,5.2,.,15.2,183205,259734,554518,.,997457,7.2,2.8,5.2,.,15.2,2811,1361,2492,.,6664,7584,2413,926,.,10923,2811,1361,2492,.,6664,7584,2413,926,.,10923,3.9,10.9,13.1,.,https://www.firstenergycorp.com/customer_choice/pennsylvania/pennsylvania_tariffs.html   
2015,20401,West River Electric Assn Inc,SD,SWPP,52,148,.,.,200,.,.,.,.,.,527,1488,.,.,2015,.,.,.,.,.,120,6,.,.,126,.,.,.,.,.,120,6,.,.,126,.,.,.,.,.,22.5,13.7,.,.,
2015,20404,AEP Texas North Company,TX,ERCO,3686,8603,0,0,12289,1.2,3.3,0,0,4.5,65851,104666,0,0,170517,1.2,3.3,0,0,4.5,1025,1368,0,0,2393,253,126,0,0,379,1025,1368,0,0,2393,253,126,0,0,379,17.9,12.2,0,0,
