|Utility Characteristics..Year|,|Utility Characteristics..State|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..BA Code|,|Photovoltaic.Capacity MW.Type|,|Photovoltaic.Capacity MW.Residential|,|Photovoltaic.Capacity MW.Commercial|,|Photovoltaic.Capacity MW.Industrial|,|Photovoltaic.Capacity MW.Transportation|,|Photovoltaic.Capacity MW.Total|,|Photovoltaic.Customers.Residential|,|Photovoltaic.Customers.Commercial|,|Photovoltaic.Customers.Industrial|,|Photovoltaic.Customers.Transportation|,|Photovoltaic.Customers.Total|,|Photovoltaic.Storage Capacity (MW).Residential|,|Photovoltaic.Storage Capacity (MW).Commercial|,|Photovoltaic.Storage Capacity (MW).Industrial|,|Photovoltaic.Storage Capacity (MW).Transportation|,|Photovoltaic.Storage Capacity (MW).Total|,|Photovoltaic.Storage Customers.Residential|,|Photovoltaic.Storage Customers.Commercial|,|Photovoltaic.Storage Customers.Industrial|,|Photovoltaic.Storage Customers.Transportation|,|Photovoltaic.Storage Customers.Total|,|Photovoltaic.Virtual Capacity (MW).Residential|,|Photovoltaic.Virtual Capacity (MW).Commercial|,|Photovoltaic.Virtual Capacity (MW).Industrial|,|Photovoltaic.Virtual Capacity (MW).Transportation|,|Photovoltaic.Virtual Capacity (MW).Total|,|Photovoltaic.Virtual Customers.Residential|,|Photovoltaic.Virtual Customers.Commercial|,|Photovoltaic.Virtual Customers.Industrial|,|Photovoltaic.Virtual Customers.Transportation|,|Photovoltaic.Virtual Customers.Total|,|Photovoltaic.Energy Sold Back MWh.Residential|,|Photovoltaic.Energy Sold Back MWh.Commercial|,|Photovoltaic.Energy Sold Back MWh.Industrial|,|Photovoltaic.Energy Sold Back MWh.Transportation|,|Photovoltaic.Energy Sold Back MWh.Total|,|Wind.Capacity MW.Residential|,|Wind.Capacity MW.Commercial|,|Wind.Capacity MW.Industrial|,|Wind.Capacity MW.Transportation|,|Wind.Capacity MW.Total|,|Wind.Customers.Residential|,|Wind.Customers.Commercial|,|Wind.Customers.Industrial|,|Wind.Customers.Transportation|,|Wind.Customers.Total|,|Wind.Energy Sold Back MWh.Residential|,|Wind.Energy Sold Back MWh.Commercial|,|Wind.Energy Sold Back MWh.Industrial|,|Wind.Energy Sold Back MWh.Transportation|,|Wind.Energy Sold Back MWh.Total|,|Other.Capacity MW.Residential|,|Other.Capacity MW.Commercial|,|Other.Capacity MW.Industrial|,|Other.Capacity MW.Transportation|,|Other.Capacity MW.Total|,|Other.Customers.Residential|,|Other.Customers.Commercial|,|Other.Customers.Industrial|,|Other.Customers.Transportation|,|Other.Customers.Total|,|Other.Energy Sold Back MWh.Residential|,|Other.Energy Sold Back MWh.Commercial|,|Other.Energy Sold Back MWh.Industrial|,|Other.Energy Sold Back MWh.Transportation|,|Other.Energy Sold Back MWh.Total|,|All Technologies.Capacity MW.Residential|,|All Technologies.Capacity MW.Commercial|,|All Technologies.Capacity MW.Industrial|,|All Technologies.Capacity MW.Transportation|,|All Technologies.Capacity MW.Total|,|All Technologies.Customers.Residential|,|All Technologies.Customers.Commercial|,|All Technologies.Customers.Industrial|,|All Technologies.Customers.Transportation|,|All Technologies.Customers.Total|,|All Technologies.Energy Sold Back MWh.Residential|,|All Technologies.Energy Sold Back MWh.Commercial|,|All Technologies.Energy Sold Back MWh.Industrial|,|All Technologies.Energy Sold Back MWh.Transportation|,|..Total|
2018,IN,12929,South Central Indiana REMC,MISO,AC,0.680,0.040,0.000,0.000,0.720,85,1,0,0,86,0.020,0.000,0.000,0.000,0.020,4,0,0,0,4,.,.,.,.,0.000,.,.,.,.,0,326.047,26.428,.,.,352.475,0.002,0.000,.,.,0.002,1,0,.,.,1,0.000,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.682,0.040,0.000,0.000,0.722,86,1,0,0,87,326.047,26.428,0.000,0.000,352.475
2018,IN,13647,Noble County R E M C,PJM,AC,0.239,0.015,.,.,0.254,22,2,.,.,24,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,145.521,3.682,.,.,149.203,0.002,0.010,.,.,0.012,1,1,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.241,0.025,0.000,0.000,0.266,23,3,0,0,26,145.521,3.682,0.000,0.000,149.203
2018,IN,13756,Northern Indiana Pub Serv Co,MISO,AC,2.022,11.031,.,.,13.053,227,66,.,.,293,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,212.486","5,773.190",.,.,"6,985.676",0.113,1.825,.,.,1.938,29,6,.,.,35,12.337,276.386,.,.,288.723,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.135,12.856,0.000,0.000,14.991,256,72,0,0,328,"1,224.823","6,049.576",0.000,0.000,"7,274.399"
2018,IN,14471,Parke County Rural E M C,MISO,AC,0.124,.,.,.,0.124,10,.,.,.,10,.,.,.,.,0.000,.,.,.,.,0,0.100,.,.,.,0.100,3,.,.,.,3,112.964,.,.,.,112.964,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.224,0.000,0.000,0.000,0.224,13,0,0,0,13,112.964,0.000,0.000,0.000,112.964
2018,IN,14839,City of Peru - (IN),MISO,DC,0.043,0.024,.,.,0.067,7,1,.,.,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.043,0.024,0.000,0.000,0.067,7,1,0,0,8,0.000,0.000,0.000,0.000,0.000
2018,IN,15470,"Duke Energy Indiana, LLC",MISO,AC,6.591,21.411,.,.,28.002,966,208,.,.,"1,174",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.056,2.130,.,.,2.186,18,10,.,.,28,.,.,.,.,0.000,0.002,1.679,.,.,1.681,3,8,.,.,11,.,.,.,.,0.000,6.649,25.220,0.000,0.000,31.869,987,226,0,0,"1,213",0.000,0.000,0.000,0.000,0.000
2018,IN,17038,RushShelby Energy,MISO,AC,0.028,.,.,.,0.028,20,.,.,.,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.030,0.000,0.000,0.000,0.030,21,0,0,0,21,0.000,0.000,0.000,0.000,0.000
2018,IN,17599,Southeastern Indiana R E M C,MISO,AC,0.280,.,.,.,0.280,31,.,.,.,31,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.005,.,.,.,0.005,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.285,0.000,0.000,0.000,0.285,33,0,0,0,33,0.000,0.000,0.000,0.000,0.000
2018,IN,17633,Southern Indiana Gas & Elec Co,MISO,AC,4.322,6.050,.,.,10.372,404,68,.,.,472,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.000,.,.,0.000,0.014,0.002,.,.,0.016,2,1,.,.,3,0.000,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.336,6.052,0.000,0.000,10.388,406,69,0,0,475,0.000,0.000,0.000,0.000,0.000
2018,IN,18538,City of Tell City - (IN),MISO,AC,0.020,0.010,0.000,0.000,0.030,2,1,0,0,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.020,0.010,0.000,0.000,0.030,2,1,0,0,3,0.000,0.000,0.000,0.000,0.000
2018,IN,18940,Tipmont Rural Elec Member Corp,MISO,AC,0.196,.,.,.,0.196,20,.,.,.,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.196,0.000,0.000,0.000,0.196,20,0,0,0,20,0.000,0.000,0.000,0.000,0.000
2018,IN,19445,"Southern Indiana R E C, Inc",MISO,AC,0.205,.,.,.,0.205,22,.,.,.,22,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,131.312,.,.,.,131.312,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.205,0.000,0.000,0.000,0.205,22,0,0,0,22,131.312,0.000,0.000,0.000,131.312
2018,IN,19667,Utilities Dist-Western IN REMC,MISO,AC,0.413,0.018,0.000,0.000,0.431,50,4,0,0,54,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,210.613,0.000,0.000,0.000,210.613,0.002,0.002,0.000,0.000,0.004,2,1,0,0,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.415,0.020,0.000,0.000,0.435,52,5,0,0,57,210.613,0.000,0.000,0.000,210.613
2018,IN,20216,Whitewater Valley Rural EMC,MISO,AC,0.183,.,.,.,0.183,15,.,.,.,15,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,94.270,.,.,.,94.270,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.183,0.000,0.000,0.000,0.183,15,0,0,0,15,94.270,0.000,0.000,0.000,94.270
2018,IN,20603,Northeastern Rural E M C,PJM,AC,0.050,.,.,.,0.050,3,.,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.026,.,.,.,0.026,6,.,.,.,6,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.076,0.000,0.000,0.000,0.076,9,0,0,0,9,0.000,0.000,0.000,0.000,0.000
2018,IN,22822,Clark County Rural E M C - (IN),MISO,DC,0.143,.,.,.,0.143,19,.,.,.,19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,64.755,.,.,.,64.755,0.010,.,.,.,0.010,1,.,.,.,1,2.222,.,.,.,2.222,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.153,0.000,0.000,0.000,0.153,20,0,0,0,20,66.977,0.000,0.000,0.000,66.977
2018,IN,24753,Boone County Rural EMC,MISO,DC,0.229,.,.,.,0.229,22,.,.,.,22,0.000,.,.,.,0.000,0,.,.,.,0,0.000,.,.,.,0.000,0,.,.,.,0,170.490,.,.,.,170.490,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.229,0.000,0.000,0.000,0.229,22,0,0,0,22,170.490,0.000,0.000,0.000,170.490
2018,IN,25295,Western Indiana Energy REMC,MISO,AC,0.140,0.003,.,.,0.143,14,1,.,.,15,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,61.376,0.000,.,.,61.376,.,0.015,.,.,0.015,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.140,0.018,0.000,0.000,0.158,14,2,0,0,16,61.376,0.000,0.000,0.000,61.376
2018,IN,27599,Carroll-White REMC,MISO,AC,0.219,.,.,.,0.219,19,.,.,.,19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,72.473,.,.,.,72.473,0.001,.,.,.,0.001,1,.,.,.,1,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.220,0.000,0.000,0.000,0.220,20,0,0,0,20,72.473,0.000,0.000,0.000,72.473
2018,IN,99999,Adjustment 2018,MISO,,-0.072,-0.004,.,.,-0.077,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.072,-0.004,.,.,-0.077,.,.,.,.,.,.,.,.,.,.
2018,KS,1148,City of Baldwin City- (KS),SWPP,AC,0.067,0.126,.,.,0.193,11,4,.,.,15,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.067,0.126,0.000,0.000,0.193,11,4,0,0,15,0.000,0.000,0.000,0.000,0.000
2018,KS,2354,Brown-Atchison E C A Inc,SWPP,AC,0.144,.,.,.,0.144,15,.,.,.,15,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.087,.,.,.,0.087,0.063,.,.,.,0.063,5,.,.,.,5,0.005,.,.,.,0.005,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.207,0.000,0.000,0.000,0.207,20,0,0,0,20,0.092,0.000,0.000,0.000,0.092
2018,KS,2641,"Butler Rural El Coop Assn, Inc - (KS)",SWPP,AC,0.500,0.082,.,.,0.582,25,2,.,.,27,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.065,.,.,.,0.065,3,.,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.565,0.082,0.000,0.000,0.647,28,2,0,0,30,0.000,0.000,0.000,0.000,0.000
2018,KS,2961,"Caney Valley El Coop Assn, Inc",SWPP,AC,0.106,.,.,.,0.106,11,.,.,.,11,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,60.000,.,.,.,60.000,0.004,.,.,.,0.004,2,.,.,.,2,1.000,.,.,.,1.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.110,0.000,0.000,0.000,0.110,13,0,0,0,13,61.000,0.000,0.000,0.000,61.000
2018,KS,4704,"DS&O Electric Cooperative, Inc.",SWPP,AC,0.080,.,.,.,0.080,15,.,.,.,15,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,0.000,0.001,0.001,.,.,0.002,1,1,.,.,2,0.000,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.081,0.001,0.000,0.000,0.082,16,1,0,0,17,0.000,0.000,0.000,0.000,0.000
2018,KS,5860,Empire District Electric Co,SWPP,DC,0.132,0.149,.,.,0.281,14,5,.,.,19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7.069,44.733,.,.,51.802,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.132,0.149,0.000,0.000,0.281,14,5,0,0,19,7.069,44.733,0.000,0.000,51.802
2018,KS,6431,"Flint Hills Rural E C A, Inc",SWPP,AC,0.096,0.004,.,.,0.100,14,1,.,.,15,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,57.000,3.400,.,.,60.400,0.027,.,.,.,0.027,4,.,.,.,4,6.500,.,.,.,6.500,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.123,0.004,0.000,0.000,0.127,18,1,0,0,19,63.500,3.400,0.000,0.000,66.900
2018,KS,6949,City of Gardner - (KS),SWPP,DC,0.031,.,.,.,0.031,5,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,0.200,.,.,0.200,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.031,0.200,0.000,0.000,0.231,5,1,0,0,6,0.000,0.000,0.000,0.000,0.000
2018,KS,7257,City of Girard - (KS),SWPP,DC,0.029,0.049,.,.,0.078,3,1,.,.,4,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,11.908,31.173,.,.,43.081,0.013,.,.,.,0.013,1,.,.,.,1,7.955,.,.,.,7.955,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.042,0.049,0.000,0.000,0.091,4,1,0,0,5,19.863,31.173,0.000,0.000,51.036
2018,KS,9996,City of Kansas City - (KS),SWPP,AC,0.290,0.090,.,.,0.380,44,3,.,.,47,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,130.522,25.739,.,.,156.261,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.290,0.090,0.000,0.000,0.380,44,3,0,0,47,130.522,25.739,0.000,0.000,156.261
2018,KS,10000,Kansas City Power & Light Co,SWPP,DC,2.147,1.497,.,.,3.644,266,35,.,.,301,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,153.265",369.351,.,.,"1,522.616",0.016,0.022,.,.,0.038,6,3,.,.,9,5.724,0.325,.,.,6.049,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.163,1.519,0.000,0.000,3.682,272,38,0,0,310,"1,158.989",369.676,0.000,0.000,"1,528.665"
2018,KS,10005,Kansas Gas & Electric Co,SWPP,AC,1.150,1.923,.,.,3.073,164,37,.,.,201,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.014,1.007,.,.,1.021,5,4,.,.,9,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.164,2.930,0.000,0.000,4.094,169,41,0,0,210,0.000,0.000,0.000,0.000,0.000
2018,KS,10019,FreeState Electric Coop,SWPP,AC,1.010,.,.,.,1.010,140,.,.,.,140,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.100,.,.,.,0.100,14,.,.,.,14,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.110,0.000,0.000,0.000,1.110,154,0,0,0,154,0.000,0.000,0.000,0.000,0.000
2018,KS,10321,City of Kingman - (KS),SWPP,AC,.,0.010,.,.,0.010,.,1,.,.,1,.,0.000,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,0.000,.,.,0.000,0.002,.,.,.,0.002,1,.,.,.,1,0.000,.,.,.,0.000,0.002,0.010,.,.,0.012,1,1,.,.,2,0.000,0.000,.,.,0.000,0.004,0.020,0.000,0.000,0.024,2,2,0,0,4,0.000,0.000,0.000,0.000,0.000
2018,KS,10728,"Lane-Scott Electric Coop, Inc",SWPP,AC,0.010,.,.,.,0.010,1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.011,0.217,.,.,0.228,2,4,.,.,6,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.021,0.217,0.000,0.000,0.238,3,4,0,0,7,0.000,0.000,0.000,0.000,0.000
2018,KS,11334,"Lyon-Coffey Electric Coop, Inc",SWPP,DC,0.130,.,.,.,0.130,18,.,.,.,18,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,106.980,.,.,.,106.980,0.008,.,.,.,0.008,3,.,.,.,3,1.755,.,.,.,1.755,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.138,0.000,0.000,0.000,0.138,21,0,0,0,21,108.735,0.000,0.000,0.000,108.735
2018,KS,12208,City of McPherson - (KS),SWPP,AC,0.023,.,.,.,0.023,5,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.023,0.000,0.000,0.000,0.023,5,0,0,0,5,0.000,0.000,0.000,0.000,0.000
2018,KS,13386,"Nemaha-Marshall E C A, Inc",SWPP,AC,0.028,.,.,.,0.028,4,.,.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12.065,.,.,.,12.065,0.010,.,.,.,0.010,1,.,.,.,1,10.011,.,.,.,10.011,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.038,0.000,0.000,0.000,0.038,5,0,0,0,5,22.076,0.000,0.000,0.000,22.076
2018,KS,13799,Prairie Land Electric Coop Inc,SWPP,AC,0.048,0.024,.,.,0.072,7,1,.,.,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.040,0.103,.,.,0.143,2,3,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.088,0.127,0.000,0.000,0.215,9,4,0,0,13,0.000,0.000,0.000,0.000,0.000
2018,KS,14229,City of Ottawa - (KS),SWPP,AC,0.008,.,.,.,0.008,3,.,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.008,0.000,0.000,0.000,0.008,3,0,0,0,3,0.000,0.000,0.000,0.000,0.000
2018,KS,15073,"Pioneer Electric Coop, Inc - (KS)",SWPP,AC,0.005,0.087,.,.,0.092,1,1,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4.814,37.490,.,.,42.304,0.005,.,.,.,0.005,1,.,.,.,1,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.010,0.087,0.000,0.000,0.097,2,1,0,0,3,4.814,37.490,0.000,0.000,42.304
2018,KS,16267,Rolling Hills Electric Coop,SWPP,,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.100,.,.,.,0.100,32,.,.,.,32,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.100,0.000,0.000,0.000,0.100,32,0,0,0,32,0.000,0.000,0.000,0.000,0.000
2018,KS,16440,City of Russell - (KS),SWPP,AC,0.012,.,.,.,0.012,2,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,0.000,.,.,0.170,.,0.170,.,.,2,.,2,.,.,9.400,.,9.400,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.012,0.000,0.170,0.000,0.182,2,0,2,0,4,0.000,0.000,9.400,0.000,9.400
2018,KS,16854,"Heartland Rural Elec Coop, Inc",SWPP,AC,0.328,0.059,.,.,0.387,34,2,.,.,36,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.006,.,.,.,0.006,3,.,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.334,0.059,0.000,0.000,0.393,37,2,0,0,39,0.000,0.000,0.000,0.000,0.000
2018,KS,16920,Sedgwick County El Coop Assn Inc,SWPP,AC,1.620,.,.,.,1.620,16,.,.,.,16,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.024,0.024,.,.,0.048,1,1,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.644,0.024,0.000,0.000,1.668,17,1,0,0,18,0.000,0.000,0.000,0.000,0.000
2018,KS,19160,"Tri-County Electric Coop, Inc",SWPP,AC,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.050,0.050,.,.,0.100,4,1,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.050,0.050,0.000,0.000,0.100,4,1,0,0,5,0.000,0.000,0.000,0.000,0.000
2018,KS,19820,Victory Electric Coop Assn Inc,SWPP,AC,0.026,0.177,.,.,0.203,2,4,.,.,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.000,.,.,0.000,0.005,0.040,.,.,0.045,1,1,.,.,2,0.000,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.031,0.217,0.000,0.000,0.248,3,5,0,0,8,0.000,0.000,0.000,0.000,0.000
2018,KS,20476,Western Coop Electric Assn Inc,SWPP,DC,0.004,.,.,.,0.004,1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.010,.,.,.,0.010,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.014,0.000,0.000,0.000,0.014,3,0,0,0,3,0.000,0.000,0.000,0.000,0.000
2018,KS,20510,"Wheatland Electric Coop, Inc",SWPP,AC,0.070,0.020,.,.,0.090,7,2,.,.,9,0.010,.,.,.,0.010,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0,27.619,0.014,.,.,27.633,0.020,0.010,.,.,0.030,2,1,.,.,3,6.885,7.640,.,.,14.525,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.090,0.030,0.000,0.000,0.120,9,3,0,0,12,34.504,7.654,0.000,0.000,42.158
2018,KS,22500,Westar Energy Inc,SWPP,AC,3.497,3.416,.,.,6.913,508,90,.,.,598,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.070,0.469,.,.,0.539,16,12,.,.,28,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.567,3.885,0.000,0.000,7.452,524,102,0,0,626,0.000,0.000,0.000,0.000,0.000
2018,KS,23826,Bluestem Electric Coop Inc,SWPP,AC,0.136,.,.,.,0.136,21,.,.,.,21,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,51.461,.,.,.,51.461,0.012,0.295,.,.,0.307,2,4,.,.,6,2.620,0.000,.,.,2.620,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.148,0.295,0.000,0.000,0.443,23,4,0,0,27,54.081,0.000,0.000,0.000,54.081
2018,KS,40208,"Ark Valley Elec Coop Assn, Inc",SWPP,AC,0.104,0.028,.,.,0.132,8,1,.,.,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,71.346,26.960,.,.,98.306,0.052,.,.,.,0.052,6,.,.,.,6,8.572,.,.,.,8.572,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.156,0.028,0.000,0.000,0.184,14,1,0,0,15,79.918,26.960,0.000,0.000,106.878
