Data Year,Utility Number,Utility Name,State,Ownership,SAIDI With MED,SAIFI With MED,CAIDI With MED,SAIDI Without MED,SAIFI Without MED,CAIDI Without MED,SAIDI With MED Minus LOS,SAIFI With MED Minus LOS,CAIDI Minus MED,Number of Customers,Highest Dist. Voltage,Outages Recorded Automatically,SAIDI With MED,SAIFI With MED,CAIDI With MED,SAIDI Without MED,SAIFI Without MED,CAIDI Without MED,Number of Customers,Inactive Accounts Included,Momentary Interruptions,Highest Dist. Voltage,Outages Recorded Automatically
2020,17692,Southwest Public Power Dist,NE,Political Subdivision,99.4,0.76,130.78947,99.4,0.76,130.78947,54.11,0.75,72.146667,6237,7.2,Y,.,.,.,.,.,.,.,,,.,
2020,17694,Southwest Tennessee E M C,TN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,220.88,1.896,116.49789,132.36,1.666,79.447779,51366,Y,L,12.5,Y
2020,17697,Southwestern Electric Coop Inc - (IL),IL,Cooperative,201.46,1.51,133.41722,187.97,1.47,127.87075,134.07,1.22,109.89344,23618,13,Y,.,.,.,.,.,.,.,,,.,
2020,17698,Southwestern Electric Power Co,AR,Investor Owned,354.2,1.683,210.45752,185.2,1.448,127.90055,318.5,1.526,208.7156,123180,35,Y,.,.,.,.,.,.,.,,,.,
2020,17698,Southwestern Electric Power Co,LA,Investor Owned,3687.8,3.778,976.12493,389.3,2.267,171.72475,3598.4,3.457,1040.9025,187721,35,Y,.,.,.,.,.,.,.,,,.,
2020,17698,Southwestern Electric Power Co,TX,Investor Owned,725.1,2.902,249.86216,249.7,2.102,118.79163,608.9,2.237,272.1949,187721,35,Y,.,.,.,.,.,.,.,,,.,
2020,17718,Southwestern Public Service Co,NM,Investor Owned,111.696,0.972,114.91358,103.732,0.881,117.74347,106.578,0.92,115.84565,113946,34.5,Y,.,.,.,.,.,.,.,,,.,
2020,17718,Southwestern Public Service Co,TX,Investor Owned,553.861,1.534,361.05671,99.547,0.967,102.94416,471.883,1.138,414.65993,257391,34.5,Y,.,.,.,.,.,.,.,,,.,
2020,17828,City of Springfield - (IL),IL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,53.95,0.814,66.277641,.,.,.,70648,N,L,12.5,Y
2020,17832,Snapping Shoals El Member Corp,GA,Cooperative,155.806,1.316,118.39362,83.103,0.961,86.475546,153.93,1.209,127.3201,103563,25,Y,.,.,.,.,.,.,.,,,.,
2020,17833,City Utilities of Springfield - (MO),MO,Municipal,128.426,0.715,179.61678,.,.,.,.,.,.,136145,13.2,Y,.,.,.,.,.,.,.,,,.,
2020,17839,City of Springfield - (OR),OR,Municipal,.,.,.,.,.,.,.,.,.,.,.,,68,0.72,94.444444,.,.,.,31803,Y,F,21,N
2020,17845,City of Springville - (UT),UT,Municipal,34.224,0.477,71.748428,.,.,.,.,.,.,12689,12.4,N,.,.,.,.,.,.,.,,,.,
2020,17860,City of St Charles - (IL),IL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,30.16,0.793,38.032787,30.16,0.793,38.032787,16048,Y,L,12.4,N
2020,17874,City of St George,UT,Municipal,24.5,.,.,16.374,.,.,.,.,.,32070,13.2,N,.,.,.,.,.,.,.,,,.,
2020,18006,City of Starkville,MS,Municipal,.,.,.,.,.,.,.,.,.,.,.,,107.13,2.38,45.012605,53.31,1.09,48.908257,14097,N,L,12.5,N
2020,18019,Stearns Cooperative Elec Assn,MN,Cooperative,103.757,0.938,110.61514,77.066,0.742,103.86253,90.531,0.78,116.06538,27525,7.2,Y,.,.,.,.,.,.,.,,,.,
2020,18022,City of Statesville - (NC),NC,Municipal,19.75,0.276,71.557971,.,.,.,.,.,.,13902,22.9,N,.,.,.,.,.,.,.,,,.,
2020,18047,Steele-Waseca Cooperative Electric,MN,Cooperative,81.45,0.8,101.8125,54.38,0.56,97.107143,54.47,0.46,118.41304,11537,12.4,Y,.,.,.,.,.,.,.,,,.,
2020,18085,South Central Power Company,OH,Cooperative,322.956,2.11,153.05972,249.23,1.81,137.69613,214.647,.,.,120001,7.2,Y,.,.,.,.,.,.,.,,,.,
2020,18087,Town of Sterling - (MA),MA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,54.181,1.25,43.3448,8.734,0.317,27.55205,3928,N,F,13.8,Y
2020,18125,Stillwater Utilities Authority,OK,Municipal,.,.,.,.,.,.,.,.,.,.,.,,627.5,1.88,333.7766,46.25,0.7,66.071429,21509,N,F,13,Y
2020,18181,City of Stoughton - (WI),WI,Municipal,61.482,0.677,90.815362,61.482,0.677,90.815362,61.482,0.677,90.815362,8852,15,N,.,.,.,.,.,.,.,,,.,
2020,18203,Tallapoosa River Elec Coop Inc,AL,Cooperative,897.18,2.9,309.37241,324.41,2.3,141.04783,863.29,2.7,319.73704,28112,25,Y,.,.,.,.,.,.,.,,,.,
2020,18206,Strawberry Electric Serv Dist,UT,Political Subdivision,194.142,.,.,51.93,.,.,.,.,.,3990,12.5,N,.,.,.,.,.,.,.,,,.,
2020,18249,City of Sturgeon Bay - (WI),WI,Municipal,5.04,0.07,72,5.04,0.07,72,.,.,.,9082,12.5,N,.,.,.,.,.,.,.,,,.,
2020,18280,Sulphur Springs Valley E C Inc,AZ,Cooperative,155.67,1.21,128.65289,139.19,1.07,130.08411,65,0.71,91.549296,52636,34.5,N,.,.,.,.,.,.,.,,,.,
2020,18304,"Sumter Electric Coop, Inc",FL,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,78.82,1.28,61.578125,72.65,1.23,59.065041,216659,N,L,25,Y
2020,18336,Superior Water and Light Co,WI,Investor Owned,55.68,0.53,105.0566,39.6,0.41,96.585366,48.44,0.44,110.09091,14708,13.8,N,.,.,.,.,.,.,.,,,.,
2020,18339,Surry-Yadkin Elec Member Corp,NC,Cooperative,422.6,2,211.3,154.3,1.4,110.21429,.,.,.,27381,.,Y,.,.,.,.,.,.,.,,,.,
2020,18360,Suwannee Valley Elec Coop Inc,FL,Cooperative,335,3.38,99.112426,209,2.84,73.591549,329,3.15,104.44444,26610,24.9,Y,.,.,.,.,.,.,.,,,.,
2020,18429,City of Tacoma - (WA),WA,Municipal,84.86,0.74,114.67568,55.5,0.57,97.368421,84.75,0.74,114.52703,175106,13.8,Y,.,.,.,.,.,.,.,,,.,
2020,18445,City of Tallahassee - (FL),FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,148.205,1.839,80.589995,.,.,.,124755,N,L,12.5,Y
2020,18449,"Talquin Electric Coop, Inc",FL,Cooperative,445.385,5.19,85.815992,398.933,4.91,81.249084,339.03,3.77,89.928382,52307,25,Y,.,.,.,.,.,.,.,,,.,
2020,18454,Tampa Electric Co,FL,Investor Owned,79.46,1.23,64.601626,74.97,0.95,78.915789,79.46,1.23,64.601626,809268,13.2,Y,.,.,.,.,.,.,.,,,.,
2020,18488,City of Taunton,MA,Municipal,84.159,4.211,19.985514,84.159,4.211,19.985514,.,.,.,38800,13.8,Y,.,.,.,.,.,.,.,,,.,
2020,18498,Taylor County Rural E C C,KY,Cooperative,117.8,1.2,98.166667,80.9,1,80.9,.,.,.,27070,12.5,N,.,.,.,.,.,.,.,,,.,
2020,18499,Three Notch Elec Member Corp,GA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,370,3.8,97.368421,370,3.8,97.368421,14993,N,L,25,N
2020,18643,Tennessee Valley Electric Coop,TN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,367,.,.,.,.,.,19755,N,,24.9,N
2020,18848,City of Thomasville - (GA),GA,Municipal,199.5,3.4,58.676471,149.6,2.8,53.428571,149.6,2.8,53.428571,15467,.,Y,.,.,.,.,.,.,.,,,.,
2020,18940,Tipmont Rural Elec Member Corp,IN,Cooperative,180.42,2.1,85.914286,77.11,1.16,66.474138,85.67,0.85,100.78824,27713,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,18955,"Tri-County Electric Coop, Inc (IL)",IL,Cooperative,160.5,1.14,140.78947,83.1,0.85,97.764706,112.3,0.78,143.97436,16501,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,18956,Tri-County Elec Member Corp (GA),GA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,177.654,2.007,88.51719,129.725,1.686,76.942467,21800.5,N,L,25,Y
2020,18957,Tri-County Elec Member Corp (NC),NC,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,150.46,1.36,110.63235,150.46,1.36,110.63235,25578,N,L,12.5,Y
2020,18976,Trinity Valley Elec Coop Inc,TX,Cooperative,170.001,2.489,68.300924,140.23,2.262,61.993811,149.017,1.869,79.730872,73128,14.4,Y,.,.,.,.,.,.,.,,,.,
2020,18997,The Toledo Edison Co,OH,Investor Owned,102.822,0.8,128.5275,66.763,0.685,97.464234,96.07,0.738,130.17615,305551,23,Y,.,.,.,.,.,.,.,,,.,
2020,19108,Tideland Electric Member Corp,NC,Cooperative,843.18,4.283,196.86668,255.5,3.142,81.317632,823.6,3.998,206.003,22677,25,Y,.,.,.,.,.,.,.,,,.,
2020,19125,City of Traverse City - (MI),MI,Municipal,54.912,0.57,96.336842,54.912,0.57,96.336842,54.912,0.57,96.336842,12881,13.8,Y,.,.,.,.,.,.,.,,,.,
2020,19156,Powder River Energy Corp,WY,Cooperative,286.14,2.3,124.4087,194.61,1.94,100.31443,264.57,2.16,122.48611,27397,24.9,Y,.,.,.,.,.,.,.,,,.,
2020,19157,MiEnergy Cooperative,IA,Cooperative,60.237,0.488,123.43648,60.237,0.488,123.43648,33.252,0.294,113.10204,7079,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,19157,MiEnergy Cooperative,MN,Cooperative,50.722,0.443,114.49661,50.722,0.443,114.49661,50.676,0.441,114.91156,16013,24.9,N,.,.,.,.,.,.,.,,,.,
2020,19159,"Tri-County Electric Coop, Inc (TX)",TX,Cooperative,287.09,1.74,164.99425,187.38,1.52,123.27632,163.46,1.45,112.73103,117893,14.4,Y,.,.,.,.,.,.,.,,,.,
2020,19160,"Tri-County Electric Coop, Inc (OK)",OK,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,148.2,1.76,84.204545,142.8,1.75,81.6,22600,N,F,34.5,Y
2020,19161,"Tri-County Electric Coop, Inc (FL)",FL,Cooperative,239.166,2.764,86.528944,208.757,2.505,83.336128,222.356,2.613,85.096058,18674,25,Y,.,.,.,.,.,.,.,,,.,
2020,19162,Tri-County Elec Member Corp (TN),KY,Cooperative,329.07,2.93,112.31058,329.07,2.93,112.31058,219.44,2.08,105.5,24778,13,Y,.,.,.,.,.,.,.,,,.,
2020,19162,Tri-County Elec Member Corp (TN),TN,Cooperative,227.16,2.87,79.149826,227.16,2.87,79.149826,205.48,2.27,90.519824,27386,13,Y,.,.,.,.,.,.,.,,,.,
2020,19189,Trico Electric Cooperative Inc,AZ,Cooperative,124.751,0.649,192.22034,48.711,0.477,102.1195,124.614,0.647,192.60278,50079,24.9,Y,.,.,.,.,.,.,.,,,.,
2020,19219,Diverse Power Incorporated,AL,Cooperative,328.965,3.321,99.056007,309.777,3.101,99.89584,328.965,3.321,99.056007,662,35,Y,.,.,.,.,.,.,.,,,.,
2020,19219,Diverse Power Incorporated,GA,Cooperative,158.554,1.672,94.828947,116.455,1.315,88.558935,146.457,1.503,97.443114,35019,35,Y,.,.,.,.,.,.,.,,,.,
2020,19225,City of Troy - (AL),AL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,.,.,.,.,,,.,
2020,19266,Tullahoma Board-Public Utils,TN,Municipal,73.812,1.233,59.863747,29.07,0.764,38.049738,73.812,1.233,59.863747,11215,12.5,N,.,.,.,.,.,.,.,,,.,
2020,19281,Turlock Irrigation District,CA,Political Subdivision,75,0.66,113.63636,56,0.57,98.245614,75,0.66,113.63636,88748,12,N,.,.,.,.,.,.,.,,,.,
2020,19293,Southeastern Electric Coop Inc - (SD),SD,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,113.164,.,.,101.012,.,.,19449,N,O,12,Y
2020,19324,Two Rivers Water & Light,WI,Municipal,138.447,1.231,112.4671,.,.,.,.,.,.,6676,13.2,N,.,.,.,.,.,.,.,,,.,
2020,19325,Umatilla Electric Coop Assn,OR,Cooperative,784.585,2.035,385.54545,115.022,0.879,130.85552,766.269,1.982,386.61403,15777,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,19390,"UGI Utilities, Inc",PA,Investor Owned,67,0.58,115.51724,67,0.58,115.51724,67,0.58,115.51724,62118,13.8,Y,.,.,.,.,.,.,.,,,.,
2020,19396,Tri-County Electric Coop (MI),MI,Cooperative,228,1.61,141.61491,159,1.42,111.97183,219,1.54,142.20779,26463,25,N,.,.,.,.,.,.,.,,,.,
2020,19435,Union Electric Membership Corp - (NC),NC,Cooperative,186.74,1.25,149.392,61.35,0.67,91.567164,186.74,1.25,149.392,78387,24.9,N,.,.,.,.,.,.,.,,,.,
2020,19436,Union Electric Co - (MO),MO,Investor Owned,155,0.86,180.23256,86,0.71,121.12676,.,0.83,.,1246722,69,Y,.,.,.,.,.,.,.,,,.,
2020,19445,"Southern Indiana R E C, Inc",IN,Cooperative,196,1.303,150.4221,153.2,1.101,139.14623,175.1,1.087,161.08556,9540,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,19446,Duke Energy Kentucky,KY,Investor Owned,146.83,0.77,190.68831,70.86,0.59,120.10169,128.42,0.65,197.56923,151317,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,19490,United Electric Coop Service Inc - (TX),TX,Cooperative,79.594,1.062,74.947269,79.594,1.062,74.947269,76.252,0.952,80.096639,89482,24.9,Y,.,.,.,.,.,.,.,,,.,
2020,19497,United Illuminating Co,CT,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,1293,1.32,979.54545,46,0.57,80.701754,337632,N,F,69,N
2020,19499,"United Power, Inc",CO,Cooperative,158.89,0.907,175.18192,70.64,.,.,.,.,.,98752,69,Y,.,.,.,.,.,.,.,,,.,
2020,19501,"Union Rural Electric Coop, Inc",OH,Cooperative,69.6,0.907,76.736494,60.9,0.826,73.728814,69.6,0.907,76.736494,10682,24.9,Y,.,.,.,.,.,.,.,,,.,
2020,19545,"Black Hills Power, Inc. d/b/a",MT,Investor Owned,13.433,0.1,134.33,8.3,0.033,251.51515,13.433,0.1,134.33,44,35,Y,.,.,.,.,.,.,.,,,.,
2020,19545,"Black Hills Power, Inc. d/b/a",SD,Investor Owned,129.8,1.121,115.78947,57.519,0.713,80.671809,121.988,0.958,127.33612,71008,35,Y,.,.,.,.,.,.,.,,,.,
2020,19545,"Black Hills Power, Inc. d/b/a",WY,Investor Owned,46.317,0.464,99.821121,23.807,0.336,70.854167,46.317,0.464,99.821121,2642,35,Y,.,.,.,.,.,.,.,,,.,
2020,19547,Hawaiian Electric Co Inc,HI,Investor Owned,95.67,0.868,110.21889,71.93,0.765,94.026144,94.94,0.803,118.23163,306243,25,N,.,.,.,.,.,.,.,,,.,
2020,19558,Homer Electric Assn Inc,AK,Cooperative,474.94,1.53,310.4183,214.33,0.84,255.15476,474.94,1.53,310.4183,31920,25,N,.,.,.,.,.,.,.,,,.,
2020,19574,Upper Cumberland E M C,TN,Cooperative,571.076,.,.,105.853,.,.,557.01,.,.,52171,12.5,N,.,.,.,.,.,.,.,,,.,
2020,19578,Upper Peninsula Power Company,MI,Investor Owned,292.9,2.3,127.34783,206.2,1.77,116.49718,230.9,1.83,126.17486,58577,35,N,.,.,.,.,.,.,.,,,.,
2020,19579,Upshur Rural Elec Coop Corp,TX,Cooperative,1863.5,6.17,302.02593,677.5,4.72,143.53814,1668.4,4.27,390.726,47028,25,Y,.,.,.,.,.,.,.,,,.,
2020,19667,Utilities Dist-Western IN REMC,IN,Cooperative,532.59,2.52,211.34524,356.39,2.15,165.76279,444.49,1.96,226.78061,19320,15,Y,.,.,.,.,.,.,.,,,.,
2020,19728,"UNS Electric, Inc",AZ,Investor Owned,43.17,0.81,53.296296,0,0,.,43.17,0.81,53.296296,101032,69,Y,.,.,.,.,.,.,.,,,.,
2020,19785,Verdigris Valley Elec Coop Inc,OK,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,206.267,1.766,116.79898,192.242,1.69,113.75266,37634,N,F,24.9,Y
2020,19790,Verendrye Electric Coop Inc,ND,Cooperative,48.82,0.68,71.794118,48.82,0.68,71.794118,47.62,0.49,97.183673,20624,25,N,.,.,.,.,.,.,.,,,.,
2020,19791,"Vermont Electric Cooperative, Inc",VT,Cooperative,158.43,1.63,97.196319,158.43,1.63,97.196319,151.01,1.56,96.801282,39539,35,Y,.,.,.,.,.,.,.,,,.,
2020,19798,City of Vernon,CA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,37.99,0.71,53.507042,37.99,0.71,53.507042,2014,N,F,69,N
2020,19806,"Victoria Electric Coop, Inc",TX,Cooperative,175.3,1.27,138.0315,175.3,1.27,138.0315,162.99,1.05,155.22857,23576,14.4,Y,.,.,.,.,.,.,.,,,.,
2020,19820,Victory Electric Coop Assn Inc,KS,Cooperative,342.1,.,.,153.5,.,.,301.4,.,.,19857,13.8,Y,.,.,.,.,.,.,.,,,.,
2020,19840,"Valley Electric Assn, Inc",NV,Cooperative,68.488,0.889,77.03937,31.697,0.571,55.511384,66.74,0.596,111.97987,24741,24.9,Y,.,.,.,.,.,.,.,,,.,
2020,19876,Virginia Electric & Power Co,NC,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,428.345,1.768,242.27658,114.92,1.05,109.44762,128310,N,O,34.5,Y
2020,19876,Virginia Electric & Power Co,VA,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,316.999,1.642,193.05664,140.989,1.26,111.89603,2535825,N,O,46,Y
2020,19882,Virginia Tech Electric Service,VA,State,.,.,.,.,.,.,.,.,.,.,.,,30.908,0.579,53.381693,.,.,.,6520,N,L,12.5,N
2020,19898,Volunteer Electric Coop,TN,Cooperative,271.548,2.742,99.032823,52.095,2.248,23.173932,194.748,0.21,927.37143,119943,25,Y,.,.,.,.,.,.,.,,,.,
2020,19951,City of Wadsworth - (OH),OH,Municipal,25.33,0.416,60.889423,.,.,.,.,.,.,13492,12.5,N,.,.,.,.,.,.,.,,,.,
2020,19981,Wake Electric Membership Corp,NC,Cooperative,157.9,1.521,103.81328,63.5,0.921,68.946797,154,1.496,102.94118,49113,25,Y,.,.,.,.,.,.,.,,,.,
2020,20038,Town of Wallingford - (CT),CT,Municipal,.,.,.,.,.,.,.,.,.,.,.,,60.663,0.429,141.40559,19.534,0.17,114.90588,23325,N,L,13.8,N
2020,20065,Walton Electric Member Corp,GA,Cooperative,265.969,2.112,125.93229,108.28,1.524,71.049869,.,.,.,130781,25,N,.,.,.,.,.,.,.,,,.,
2020,20130,Warren Rural Elec Coop Corp,KY,Cooperative,209.289,2.267,92.319806,120.277,1.739,69.164462,145.39,1.739,83.60552,67055,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,20146,Washington Elec Member Corp,GA,Cooperative,319.25,.,.,277.5,.,.,306.79,.,.,15744,25,Y,.,.,.,.,.,.,.,,,.,
2020,20169,Avista Corp,ID,Investor Owned,389,1.64,237.19512,146,0.96,152.08333,70,0.97,72.164948,156205,35,N,.,.,.,.,.,.,.,,,.,
2020,20169,Avista Corp,WA,Investor Owned,218,1.48,147.2973,122,0.85,143.52941,26,0.29,89.655172,238510,35,N,.,.,.,.,.,.,.,,,.,
2020,20187,Watertown Municipal Utilities,SD,Municipal,14.935,0.17,87.852941,14.935,0.17,87.852941,.,.,.,13272,12.5,N,.,.,.,.,.,.,.,,,.,
2020,20211,Village of Waunakee - (WI),WI,Municipal,20.8,0.11,189.09091,20.8,0.11,189.09091,.,.,.,6524,15,N,.,.,.,.,.,.,.,,,.,
2020,20213,Waupun Utilities,WI,Municipal,5.468,0.071,77.014085,5.468,0.071,77.014085,5.468,0.071,77.014085,4453,12.4,Y,.,.,.,.,.,.,.,,,.,
2020,20216,Whitewater Valley Rural EMC,IN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,195.387,1.311,149.03661,195.387,1.311,149.03661,12021,N,L,12,N
2020,20228,Weakley County Mun Elec Sys,TN,Municipal,161,2,80.5,161,2,80.5,161,2,80.5,20534,12,N,.,.,.,.,.,.,.,,,.,
2020,20230,Weatherford Mun Utility System,TX,Municipal,.,.,.,.,.,.,.,.,.,.,.,,14,.,.,3,.,.,15332,N,L,12.5,N
2020,20310,Town of Wellesley - (MA),MA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,31.034,0.493,62.94929,.,.,.,10141,N,L,13.8,N
2020,20318,Webster Electric Coop,MO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,99.9,1.2,83.25,71,0.97,73.195876,18615,N,L,25,N
2020,20334,Wellsborough Electric Co,PA,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,255,2.94,86.734694,115,1.18,97.457627,6367,N,F,12.5,Y
2020,20363,West Central Electric Coop Inc - (MO),MO,Cooperative,113.89,0.9,126.54444,90.98,.,.,.,.,.,14266,7.6,Y,.,.,.,.,.,.,.,,,.,
2020,20377,West Kentucky Rural E C C,KY,Cooperative,159.706,1.291,123.7072,139.017,1.207,115.17564,158.727,1.219,130.21083,39082,14.4,Y,.,.,.,.,.,.,.,,,.,
2020,20387,West Penn Power Company,PA,Investor Owned,258.282,1.272,203.05189,161.038,1.073,150.08201,227.378,1.126,201.93428,720861,25,Y,.,.,.,.,.,.,.,,,.,
2020,20401,West River Electric Assn Inc,SD,Cooperative,28.24,0.36,78.444444,28.24,0.36,78.444444,28.24,0.36,78.444444,18159,25,Y,.,.,.,.,.,.,.,,,.,
2020,20404,AEP Texas North Company,TX,Investor Owned,280.1,1.674,167.32378,114.1,1.25,91.28,204.8,1.204,170.09967,195031,35,Y,.,.,.,.,.,.,.,,,.,
2020,20477,City of Westerville - (OH),OH,Municipal,123.2,1.54,80,52.45,1.09,48.119266,115.48,1.38,83.681159,17462,13.2,Y,.,.,.,.,.,.,.,,,.,
2020,20481,City of Westfield - (MA),MA,Municipal,363.278,2.446,148.51922,100.366,1.667,60.207558,363.278,2.446,148.51922,18176,23,Y,.,.,.,.,.,.,.,,,.,
2020,20510,"Wheatland Electric Coop, Inc",KS,Cooperative,198.01,1.22,162.30328,112.33,0.96,117.01042,103.94,0.881,117.97957,32746,34.5,Y,.,.,.,.,.,.,.,,,.,
2020,20521,Wheeling Power Co,WV,Investor Owned,841.6,2.507,335.70004,601.3,2.255,266.65188,840.8,2.497,336.72407,41690,35,Y,.,.,.,.,.,.,.,,,.,
2020,20576,"White River Electric Assn, Inc",CO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,305.735,2.17,140.89171,243.087,2.101,115.70062,3446,Y,L,25,Y
2020,20603,Northeastern Rural E M C,IN,Cooperative,121.3,0.95,127.68421,109.4,0.86,127.2093,54.4,0.71,76.619718,29762,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,20639,"Wild Rice Electric Coop, Inc",MN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,227.99,1.92,118.74479,227.99,1.92,118.74479,14200,N,F,7.2,N
2020,20737,Willmar Municipal Utilities,MN,Municipal,22.201,0.311,71.385852,22.201,0.311,71.385852,22.201,0.311,71.385852,9732,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,20785,City of Wilson,NC,Municipal,73.93,1.111,66.543654,53.25,0.875,60.857143,73.93,1.111,66.543654,37258,23,Y,.,.,.,.,.,.,.,,,.,
2020,20841,"Wiregrass Electric Coop, Inc",AL,Cooperative,1190.08,2.47,481.81377,99.81,1.13,88.327434,.,.,.,25127,13.2,Y,.,.,.,.,.,.,.,,,.,
2020,20847,Wisconsin Electric Power Co,WI,Investor Owned,140,0.87,160.91954,94,0.7,134.28571,138,0.85,162.35294,1148522,35,N,.,.,.,.,.,.,.,,,.,
2020,20856,Wisconsin Power & Light Co,WI,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,92.8,0.71,130.70423,73.6,0.65,113.23077,478078,N,F,25,Y
2020,20860,Wisconsin Public Service Corp,WI,Investor Owned,104,0.94,110.6383,104,0.94,110.6383,93,0.82,113.41463,455242,46,N,.,.,.,.,.,.,.,,,.,
2020,20862,Wisconsin Rapids W W & L Comm,WI,Municipal,.,.,.,.,.,.,.,.,.,.,.,,7.65,0.091,84.065934,.,.,.,14332,N,L,13.2,N
2020,20885,Withlacoochee River Elec Coop,FL,Cooperative,126.198,1.684,74.93943,96.262,1.568,61.391582,118.516,1.648,71.915049,225043,25,N,.,.,.,.,.,.,.,,,.,
2020,20927,"Wood County Electric Coop, Inc",TX,Cooperative,802.45,4.621,173.65289,200.251,2.272,88.138644,774.746,3.887,199.31721,37767,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,20948,Wise Electric Coop Inc,TX,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,237.1,1.48,160.2027,158.5,1.38,114.85507,23794,N,F,24.9,Y
2020,20963,Woodruff Electric Coop Corp,AR,Cooperative,19.2,0.65,29.538462,19.2,0.65,29.538462,19.2,0.65,29.538462,19866,13.2,N,.,.,.,.,.,.,.,,,.,
2020,20996,Wright-Hennepin Coop Elec Assn,MN,Cooperative,29.092,0.372,78.204301,29.092,0.372,78.204301,29.092,0.372,78.204301,51746,12,Y,.,.,.,.,.,.,.,,,.,
2020,21002,York Electric Coop Inc,SC,Cooperative,202.55,0.991,204.38951,71.64,0.687,104.27948,190.46,0.899,211.85762,62677,24.9,N,.,.,.,.,.,.,.,,,.,
2020,21013,City of Worthington - (MN),MN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,11.48,0.28,41,.,.,.,5465,N,L,12.5,N
2020,21048,Wyandotte Municipal Serv Comm,MI,Municipal,.,.,.,.,.,.,.,.,.,.,.,,75.06,0.401,187.18204,.,.,.,12790,N,L,13.8,N
2020,21075,Y-W Electric Assn Inc,CO,Cooperative,383.4,.,.,66.1,.,.,383.4,.,.,8899,15,N,.,.,.,.,.,.,.,,,.,
2020,21081,Yampa Valley Electric Assn Inc,CO,Cooperative,220.07,1.931,113.96686,175.3,1.459,120.15079,207.97,.,.,27579,14,Y,.,.,.,.,.,.,.,,,.,
2020,21081,Yampa Valley Electric Assn Inc,WY,Cooperative,115.8,1.45,79.862069,.,.,.,.,.,.,735,.,Y,.,.,.,.,.,.,.,,,.,
2020,21111,Perennial Public Power Dist,NE,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,40.9,0.37,110.54054,24.1,0.35,68.857143,6872,N,L,12.5,Y
2020,21158,City of Zeeland - (MI),MI,Municipal,66.845,0.691,96.736614,37.643,0.654,57.558104,29.202,0.037,789.24324,6863,12.5,N,.,.,.,.,.,.,.,,,.,
2020,21244,"Southside Electric Coop, Inc",VA,Cooperative,354,2.9,122.06897,265.5,2.6,102.11538,220.34,2.2,100.15455,57355,25,Y,.,.,.,.,.,.,.,,,.,
2020,21513,"Fergus Electric Coop, Inc",MT,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,348,.,.,295,.,.,6588,N,L,7.2,N
2020,21538,"Mohave Electric Cooperative, I",AZ,Cooperative,119.4,.,.,91.4,.,.,109.8,.,.,42116,25,N,.,.,.,.,.,.,.,,,.,
2020,21567,"Washington-St Tammany E C, Inc",LA,Cooperative,700.3,4.128,169.64632,292.5,2.904,100.72314,535.6,2.541,210.78316,53944,13.2,Y,.,.,.,.,.,.,.,,,.,
2020,21632,EnergyUnited Elec Member Corp,NC,Cooperative,597.21,1.786,334.3841,133.19,1.142,116.62872,585.83,1.541,380.16223,131350,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,22053,Kentucky Power Co,KY,Investor Owned,1751,2.688,651.41369,410.7,2.06,199.36893,1686,2.592,650.46296,165077,35,Y,.,.,.,.,.,.,.,,,.,
