Data Year,Utility Number,Utility Name,Short Form,State,County
2019,5416,"Duke Energy Carolinas, LLC",,SC,York
2019,5417,Dunn County Electric Coop,,WI,Barron
2019,5417,Dunn County Electric Coop,,WI,Chippewa
2019,5417,Dunn County Electric Coop,,WI,Dunn
2019,5417,Dunn County Electric Coop,,WI,Pepin
2019,5417,Dunn County Electric Coop,,WI,Pierce
2019,5417,Dunn County Electric Coop,,WI,St Croix
2019,5429,City of Duncan - (OK),,OK,Stephens
2019,5438,"Duncan Valley Elec Coop, Inc",Y,AZ,Graham
2019,5438,"Duncan Valley Elec Coop, Inc",Y,AZ,Greenlee
2019,5438,"Duncan Valley Elec Coop, Inc",Y,NM,Grant
2019,5438,"Duncan Valley Elec Coop, Inc",Y,NM,Hidalgo
2019,5442,Borough of Duncannon - (PA),Y,PA,Perry
2019,5480,Town of Danvers,,MA,Essex
2019,5487,Duquesne Light Co,,PA,Allegheny
2019,5487,Duquesne Light Co,,PA,Beaver
2019,5487,Duquesne Light Co,,PA,Westmoreland
2019,5509,City of Dyersburg,,TN,Dyer
2019,5518,City of Dysart - (IA),Y,IA,Tama
2019,5529,City of Durant - (IA),Y,IA,Cedar
2019,5529,City of Durant - (IA),Y,IA,Muscatine
2019,5529,City of Durant - (IA),Y,IA,Scott
2019,5531,Enerstar Power Corp,Y,IL,Clark
2019,5531,Enerstar Power Corp,Y,IL,Coles
2019,5531,Enerstar Power Corp,Y,IL,Douglas
2019,5531,Enerstar Power Corp,Y,IL,Edgar
2019,5531,Enerstar Power Corp,Y,IL,Vermilion
2019,5535,Egyptian Electric Coop Assn,,IL,Franklin
2019,5535,Egyptian Electric Coop Assn,,IL,Jackson
2019,5535,Egyptian Electric Coop Assn,,IL,Johnson
2019,5535,Egyptian Electric Coop Assn,,IL,Monroe
2019,5535,Egyptian Electric Coop Assn,,IL,Perry
2019,5535,Egyptian Electric Coop Assn,,IL,Randolph
2019,5535,Egyptian Electric Coop Assn,,IL,St Clair
2019,5535,Egyptian Electric Coop Assn,,IL,Union
2019,5535,Egyptian Electric Coop Assn,,IL,Washington
2019,5535,Egyptian Electric Coop Assn,,IL,Williamson
2019,5551,City of Eagle River - (WI),,WI,Vilas
2019,5563,City of Earlville - (IA),Y,IA,Delaware
2019,5574,East Central Energy,,MN,Aitkin
2019,5574,East Central Energy,,MN,Benton
2019,5574,East Central Energy,,MN,Chisago
2019,5574,East Central Energy,,MN,Isanti
2019,5574,East Central Energy,,MN,Kanabec
2019,5574,East Central Energy,,MN,Mille Lacs
2019,5574,East Central Energy,,MN,Morrison
2019,5574,East Central Energy,,MN,Pine
2019,5574,East Central Energy,,MN,Sherburne
2019,5574,East Central Energy,,MN,Washington
2019,5574,East Central Energy,,WI,Burnett
2019,5574,East Central Energy,,WI,Douglas
2019,5574,East Central Energy,,WI,Washburn
2019,5575,City of East Grand Forks - (MN),,MN,Polk
2019,5578,East Mississippi Elec Pwr Assn,,MS,Attala
2019,5578,East Mississippi Elec Pwr Assn,,MS,Clarke
2019,5578,East Mississippi Elec Pwr Assn,,MS,Jasper
2019,5578,East Mississippi Elec Pwr Assn,,MS,Kemper
2019,5578,East Mississippi Elec Pwr Assn,,MS,Lauderdale
2019,5578,East Mississippi Elec Pwr Assn,,MS,Neshoba
2019,5578,East Mississippi Elec Pwr Assn,,MS,Newton
2019,5578,East Mississippi Elec Pwr Assn,,MS,Noxubee
2019,5578,East Mississippi Elec Pwr Assn,,MS,Wayne
2019,5578,East Mississippi Elec Pwr Assn,,MS,Winston
2019,5582,City of East Point - (GA),,GA,Fulton
2019,5583,City of Easton - (MO),Y,MO,Buchanan
2019,5584,East End Mutual Elec Co Ltd,Y,ID,Cassia
2019,5584,East End Mutual Elec Co Ltd,Y,ID,Minidoka
2019,5585,Eastern Illinois Elec Coop,,IL,Champaign
2019,5585,Eastern Illinois Elec Coop,,IL,Douglas
2019,5585,Eastern Illinois Elec Coop,,IL,Edgar
2019,5585,Eastern Illinois Elec Coop,,IL,Ford
2019,5585,Eastern Illinois Elec Coop,,IL,Iroquois
2019,5585,Eastern Illinois Elec Coop,,IL,Livingston
2019,5585,Eastern Illinois Elec Coop,,IL,McLean
2019,5585,Eastern Illinois Elec Coop,,IL,Moultrie
2019,5585,Eastern Illinois Elec Coop,,IL,Piatt
2019,5585,Eastern Illinois Elec Coop,,IL,Vermilion
2019,5586,Borough of East Conemaugh,Y,PA,Cambria
2019,5588,East-Central Iowa Rural Elec Coop,,IA,Benton
2019,5588,East-Central Iowa Rural Elec Coop,,IA,Black Hawk
2019,5588,East-Central Iowa Rural Elec Coop,,IA,Bremer
2019,5588,East-Central Iowa Rural Elec Coop,,IA,Buchanan
2019,5588,East-Central Iowa Rural Elec Coop,,IA,Clayton
2019,5588,East-Central Iowa Rural Elec Coop,,IA,Delaware
2019,5588,East-Central Iowa Rural Elec Coop,,IA,Fayette
2019,5588,East-Central Iowa Rural Elec Coop,,IA,Iowa
2019,5588,East-Central Iowa Rural Elec Coop,,IA,Johnson
2019,5588,East-Central Iowa Rural Elec Coop,,IA,Linn
2019,5588,East-Central Iowa Rural Elec Coop,,IA,Tama
2019,5598,East Central Oklahoma Elec Coop Inc,,OK,Creek
2019,5598,East Central Oklahoma Elec Coop Inc,,OK,Lincoln
2019,5598,East Central Oklahoma Elec Coop Inc,,OK,McIntosh
2019,5598,East Central Oklahoma Elec Coop Inc,,OK,Muskogee
2019,5598,East Central Oklahoma Elec Coop Inc,,OK,Okfuskee
2019,5598,East Central Oklahoma Elec Coop Inc,,OK,Okmulgee
2019,5598,East Central Oklahoma Elec Coop Inc,,OK,Seminole
2019,5598,East Central Oklahoma Elec Coop Inc,,OK,Tulsa
2019,5598,East Central Oklahoma Elec Coop Inc,,OK,Wagoner
2019,5605,Eastern Iowa Light & Power Coop,,IA,Cedar
2019,5605,Eastern Iowa Light & Power Coop,,IA,Clinton
2019,5605,Eastern Iowa Light & Power Coop,,IA,Des Moines
2019,5605,Eastern Iowa Light & Power Coop,,IA,Henry
2019,5605,Eastern Iowa Light & Power Coop,,IA,Jackson
2019,5605,Eastern Iowa Light & Power Coop,,IA,Johnson
2019,5605,Eastern Iowa Light & Power Coop,,IA,Jones
2019,5605,Eastern Iowa Light & Power Coop,,IA,Linn
2019,5605,Eastern Iowa Light & Power Coop,,IA,Louisa
2019,5605,Eastern Iowa Light & Power Coop,,IA,Muscatine
2019,5605,Eastern Iowa Light & Power Coop,,IA,Scott
2019,5605,Eastern Iowa Light & Power Coop,,IA,Washington
2019,5609,Eastern Maine Electric Coop,,ME,Aroostook
2019,5609,Eastern Maine Electric Coop,,ME,Penobscot
2019,5609,Eastern Maine Electric Coop,,ME,Washington
2019,5625,Easton Utilities Comm,,MD,Talbot
2019,5630,City of Eaton Rapids - (MI),Y,MI,Eaton
2019,5631,Town of Eatonville - (WA),Y,WA,Pierce
2019,5632,Eau Claire Electric Coop,,WI,Buffalo
2019,5632,Eau Claire Electric Coop,,WI,Chippewa
2019,5632,Eau Claire Electric Coop,,WI,Clark
2019,5632,Eau Claire Electric Coop,,WI,Dunn
2019,5632,Eau Claire Electric Coop,,WI,Eau Claire
2019,5632,Eau Claire Electric Coop,,WI,Jackson
2019,5632,Eau Claire Electric Coop,,WI,Pepin
2019,5632,Eau Claire Electric Coop,,WI,Trempealeau
2019,5644,"Edisto Electric Coop, Inc",,SC,Allendale
2019,5644,"Edisto Electric Coop, Inc",,SC,Bamberg
2019,5644,"Edisto Electric Coop, Inc",,SC,Barnwell
2019,5644,"Edisto Electric Coop, Inc",,SC,Berkeley
2019,5644,"Edisto Electric Coop, Inc",,SC,Colleton
2019,5644,"Edisto Electric Coop, Inc",,SC,Dorchester
2019,5644,"Edisto Electric Coop, Inc",,SC,Hampton
2019,5644,"Edisto Electric Coop, Inc",,SC,Orangeburg
2019,5653,Village of Edgerton - (OH),Y,OH,Williams
2019,5655,Edinburgh Municipal Utilities,Y,IN,Bartholomew
2019,5655,Edinburgh Municipal Utilities,Y,IN,Johnson
2019,5655,Edinburgh Municipal Utilities,Y,IN,Shelby
2019,5656,Edgecombe-Martin County E M C,,NC,Beaufort
2019,5656,Edgecombe-Martin County E M C,,NC,Bertie
2019,5656,Edgecombe-Martin County E M C,,NC,Edgecombe
2019,5656,Edgecombe-Martin County E M C,,NC,Halifax
2019,5656,Edgecombe-Martin County E M C,,NC,Martin
2019,5656,Edgecombe-Martin County E M C,,NC,Nash
2019,5656,Edgecombe-Martin County E M C,,NC,Pitt
2019,5656,Edgecombe-Martin County E M C,,NC,Wilson
2019,5661,City of Edmond - (OK),,OK,Oklahoma
2019,5686,City of El Dorado Springs - (MO),Y,MO,Cedar
2019,5692,City of Eitzen - (MN),Y,MN,Houston
2019,5701,El Paso Electric Co,,NM,Dona Ana
2019,5701,El Paso Electric Co,,NM,Luna
2019,5701,El Paso Electric Co,,NM,Otero
2019,5701,El Paso Electric Co,,NM,Sierra
2019,5701,El Paso Electric Co,,TX,Culberson
2019,5701,El Paso Electric Co,,TX,El Paso
2019,5701,El Paso Electric Co,,TX,Hudspeth
2019,5721,City of Elfin Cove - (AK),Y,AK,Not Applicable
2019,5721,City of Elfin Cove - (AK),Y,AK,Skagway Hoonah Angoon
2019,5728,City of Elba - (AL),Y,AL,Coffee
2019,5729,Electrical Dist No8 Maricopa,,AZ,Maricopa
2019,5730,City of Elberton,,GA,Elbert
2019,5732,City of Elbow Lake - (MN),Y,MN,Grant
2019,5741,City of Eldorado - (OK),Y,OK,Jackson
2019,5742,Eldridge City Utilities,,IA,Scott
2019,5744,City of Electra - (TX),Y,TX,Wichita
2019,5748,Electric Energy Inc,,IL,Massac
2019,5748,Electric Energy Inc,,KY,McCracken
2019,5752,Village of Eldorado - (OH),Y,OH,Preble
2019,5760,City of Elizabeth City - (NC),,NC,Pasquotank
2019,5763,City of Elizabethton - (TN),,TN,Carter
2019,5763,City of Elizabethton - (TN),,TN,Sullivan
2019,5763,City of Elizabethton - (TN),,TN,Unicoi
2019,5763,City of Elizabethton - (TN),,TN,Washington
2019,5771,City of Elk Point,Y,SD,Union
2019,5773,City of Elk River,,MN,Hennepin
2019,5773,City of Elk River,,MN,Sherburne
2019,5773,City of Elk River,,MN,Wright
2019,5777,City of Elkhorn - (WI),,WI,Walworth
2019,5780,Elkhorn Rural Public Pwr Dist,,NE,Antelope
2019,5780,Elkhorn Rural Public Pwr Dist,,NE,Boone
2019,5780,Elkhorn Rural Public Pwr Dist,,NE,Holt
2019,5780,Elkhorn Rural Public Pwr Dist,,NE,Madison
2019,5780,Elkhorn Rural Public Pwr Dist,,NE,Pierce
2019,5780,Elkhorn Rural Public Pwr Dist,,NE,Platte
2019,5780,Elkhorn Rural Public Pwr Dist,,NE,Stanton
2019,5780,Elkhorn Rural Public Pwr Dist,,NE,Wheeler
2019,5794,Town of Elkton,Y,VA,Rockingham
2019,5795,City of Elsmore - (KS),Y,KS,Allen
2019,5796,City of Ellaville,Y,GA,Schley
2019,5802,City of Ellinwood - (KS),Y,KS,Barton
2019,5827,City of Ellsworth - (IA),Y,IA,Hamilton
2019,5828,Borough of Ellwood City - (PA),Y,PA,Beaver
2019,5828,Borough of Ellwood City - (PA),Y,PA,Lawrence
2019,5832,Elmhurst Mutual Power & Light Co,,WA,Pierce
2019,5833,Village of Elmore - (OH),Y,OH,Ottawa
2019,5834,City of Elroy - (WI),Y,WI,Juneau
2019,5839,City of Elwood - (KS),Y,KS,Doniphan
2019,5841,City of Ely - (MN),,MN,St Louis
2019,5850,City of Emerson - (NE),Y,NE,Dakota
2019,5850,City of Emerson - (NE),Y,NE,Dixon
2019,5850,City of Emerson - (NE),Y,NE,Thurston
2019,5860,Empire District Electric Co,,AR,Benton
2019,5860,Empire District Electric Co,,KS,Cherokee
2019,5860,Empire District Electric Co,,MO,Barry
2019,5860,Empire District Electric Co,,MO,Barton
2019,5860,Empire District Electric Co,,MO,Cedar
2019,5860,Empire District Electric Co,,MO,Christian
2019,5860,Empire District Electric Co,,MO,Dade
2019,5860,Empire District Electric Co,,MO,Dallas
2019,5860,Empire District Electric Co,,MO,Greene
2019,5860,Empire District Electric Co,,MO,Hickory
2019,5860,Empire District Electric Co,,MO,Jasper
2019,5860,Empire District Electric Co,,MO,Lawrence
2019,5860,Empire District Electric Co,,MO,McDonald
2019,5860,Empire District Electric Co,,MO,Newton
2019,5860,Empire District Electric Co,,MO,Polk
2019,5860,Empire District Electric Co,,MO,St Clair
2019,5860,Empire District Electric Co,,MO,Stone
2019,5860,Empire District Electric Co,,MO,Taney
2019,5860,Empire District Electric Co,,OK,Craig
2019,5860,Empire District Electric Co,,OK,Delaware
2019,5860,Empire District Electric Co,,OK,Ottawa
2019,5862,"Empire Electric Assn, Inc",,CO,Dolores
2019,5862,"Empire Electric Assn, Inc",,CO,Montezuma
2019,5862,"Empire Electric Assn, Inc",,CO,San Miguel
2019,5862,"Empire Electric Assn, Inc",,UT,San Juan
2019,5875,Village of Endicott - (NY),Y,NY,Broome
2019,5896,Town of Enfield - (NC),Y,NC,Halifax
2019,5905,Excelsior Electric Member Corp,,GA,Bryan
2019,5905,Excelsior Electric Member Corp,,GA,Bulloch
2019,5905,Excelsior Electric Member Corp,,GA,Candler
2019,5905,Excelsior Electric Member Corp,,GA,Effingham
2019,5905,Excelsior Electric Member Corp,,GA,Emanuel
2019,5905,Excelsior Electric Member Corp,,GA,Evans
2019,5905,Excelsior Electric Member Corp,,GA,Jenkins
2019,5905,Excelsior Electric Member Corp,,GA,Tattnall
2019,5915,Village of Enosburg Falls - (VT),Y,VT,Franklin
2019,5919,City of Enterprise - (KS),Y,KS,Dickinson
2019,5927,Village of Endicott - (NE),Y,NE,Jefferson
2019,5928,Town of Etna Green,Y,IN,Kosciusko
2019,5929,"Fairfield Electric Coop, Inc",,SC,Chester
2019,5929,"Fairfield Electric Coop, Inc",,SC,Fairfield
2019,5929,"Fairfield Electric Coop, Inc",,SC,Kershaw
2019,5929,"Fairfield Electric Coop, Inc",,SC,Richland
2019,5929,"Fairfield Electric Coop, Inc",,SC,York
2019,5930,Village of Fairport - (NY),,NY,Monroe
2019,5932,City of Ephraim - (UT),Y,UT,Sanpete
2019,5935,Borough of Ephrata - (PA),,PA,Lancaster
2019,5945,City of Erath - (LA),Y,LA,Vermilion
2019,5957,City of Erie - (KS),Y,KS,Neosho
2019,5961,Town of Erwin - (TN),,TN,Carter
2019,5961,Town of Erwin - (TN),,TN,Unicoi
2019,5961,Town of Erwin - (TN),,TN,Washington
2019,5964,"Escambia River Elec Coop, Inc",,FL,Escambia
2019,5964,"Escambia River Elec Coop, Inc",,FL,Santa Rosa
2019,5995,City of Estelline - (SD),Y,SD,Hamlin
2019,5997,Town of Estes Park,,CO,Boulder
2019,5997,Town of Estes Park,,CO,Larimer
2019,5998,City of Estherville - (IA),,IA,Emmet
2019,6008,City of Etowah,,TN,McMinn
2019,6019,City of Eudora - (KS),,KS,Douglas
2019,6022,City of Eugene - (OR),,OR,Lane
2019,6043,City of Evansville,,WI,Green
2019,6043,City of Evansville,,WI,Rock
2019,6052,City of Evergreen - (AL),Y,AL,Conecuh
2019,6112,"Farmers Electric Coop, Inc - (IA)",,IA,Adair
2019,6112,"Farmers Electric Coop, Inc - (IA)",,IA,Audubon
2019,6112,"Farmers Electric Coop, Inc - (IA)",,IA,Cass
2019,6112,"Farmers Electric Coop, Inc - (IA)",,IA,Guthrie
2019,6112,"Farmers Electric Coop, Inc - (IA)",,IA,Madison
2019,6112,"Farmers Electric Coop, Inc - (IA)",,IA,Union
2019,6127,City of Fairbank - (IA),Y,IA,Buchanan
2019,6127,City of Fairbank - (IA),Y,IA,Fayette
2019,6130,City of Fairburn - (GA),Y,GA,Fulton
2019,6132,City of Fairbury,,NE,Gage
2019,6132,City of Fairbury,,NE,Jefferson
2019,6132,City of Fairbury,,NE,Thayer
2019,6136,Village of Fairmont - (NE),Y,NE,Fillmore
2019,6138,City of Fairfax - (MN),,MN,Renville
2019,6141,City of Fairfield- (IL),Y,IL,Wayne
2019,6145,City of Fairhope - (AL),,AL,Baldwin
2019,6149,City of Ellensburg - (WA),,WA,Kittitas
2019,6151,Fairmont Public Utilities Comm,,MN,Martin
2019,6152,City of Fairview - (OK),Y,OK,Major
2019,6154,Fairview City Corporation,Y,UT,Sanpete
2019,6155,"Farmers Electric Company, Ltd - (ID)",Y,ID,Minidoka
2019,6157,City of Faith - (SD),Y,SD,Meade
2019,6168,Farmers Electric Coop - (IA),,IA,Iowa
2019,6168,Farmers Electric Coop - (IA),,IA,Johnson
2019,6168,Farmers Electric Coop - (IA),,IA,Washington
2019,6169,Fall River Rural Elec Coop Inc,,ID,Clark
2019,6169,Fall River Rural Elec Coop Inc,,ID,Fremont
2019,6169,Fall River Rural Elec Coop Inc,,ID,Jefferson
2019,6169,Fall River Rural Elec Coop Inc,,ID,Madison
2019,6169,Fall River Rural Elec Coop Inc,,ID,Teton
2019,6169,Fall River Rural Elec Coop Inc,,MT,Gallatin
2019,6169,Fall River Rural Elec Coop Inc,,WY,Teton
2019,6172,City of Fallon - (NV),Y,NV,Churchill
2019,6173,Fannin County Electric Coop,,TX,Collin
2019,6173,Fannin County Electric Coop,,TX,Fannin
2019,6173,Fannin County Electric Coop,,TX,Grayson
2019,6173,Fannin County Electric Coop,,TX,Hunt
2019,6173,Fannin County Electric Coop,,TX,Lamar
2019,6175,City of Falls City - (NE),,NE,Richardson
2019,6178,City of Falmouth - (KY),Y,KY,Pendleton
2019,6181,"Farmers Electric Coop, Inc - (MO)",,MO,Caldwell
2019,6181,"Farmers Electric Coop, Inc - (MO)",,MO,Carroll
2019,6181,"Farmers Electric Coop, Inc - (MO)",,MO,Chariton
2019,6181,"Farmers Electric Coop, Inc - (MO)",,MO,Clinton
2019,6181,"Farmers Electric Coop, Inc - (MO)",,MO,Daviess
2019,6181,"Farmers Electric Coop, Inc - (MO)",,MO,DeKalb
2019,6181,"Farmers Electric Coop, Inc - (MO)",,MO,Linn
2019,6181,"Farmers Electric Coop, Inc - (MO)",,MO,Livingston
2019,6181,"Farmers Electric Coop, Inc - (MO)",,MO,Ray
2019,6182,"Farmers Electric Coop, Inc - (TX)",,TX,Collin
2019,6182,"Farmers Electric Coop, Inc - (TX)",,TX,Dallas
2019,6182,"Farmers Electric Coop, Inc - (TX)",,TX,Delta
2019,6182,"Farmers Electric Coop, Inc - (TX)",,TX,Fannin
2019,6182,"Farmers Electric Coop, Inc - (TX)",,TX,Franklin
2019,6182,"Farmers Electric Coop, Inc - (TX)",,TX,Hopkins
2019,6182,"Farmers Electric Coop, Inc - (TX)",,TX,Hunt
2019,6182,"Farmers Electric Coop, Inc - (TX)",,TX,Kaufman
2019,6182,"Farmers Electric Coop, Inc - (TX)",,TX,Rains
2019,6182,"Farmers Electric Coop, Inc - (TX)",,TX,Rockwall
2019,6182,"Farmers Electric Coop, Inc - (TX)",,TX,Van Zandt
2019,6182,"Farmers Electric Coop, Inc - (TX)",,TX,Wood
2019,6183,"Fayette Electric Coop, Inc",,TX,Austin
2019,6183,"Fayette Electric Coop, Inc",,TX,Bastrop
2019,6183,"Fayette Electric Coop, Inc",,TX,Colorado
2019,6183,"Fayette Electric Coop, Inc",,TX,Fayette
2019,6183,"Fayette Electric Coop, Inc",,TX,Gonzales
2019,6183,"Fayette Electric Coop, Inc",,TX,Lavaca
2019,6183,"Fayette Electric Coop, Inc",,TX,Lee
2019,6183,"Fayette Electric Coop, Inc",,TX,Washington
2019,6192,City of Farmer City - (IL),Y,IL,DeWitt
2019,6194,Farmers Rural Electric Coop Corp - (KY),,KY,Adair
2019,6194,Farmers Rural Electric Coop Corp - (KY),,KY,Barren
2019,6194,Farmers Rural Electric Coop Corp - (KY),,KY,Edmonson
2019,6194,Farmers Rural Electric Coop Corp - (KY),,KY,Grayson
2019,6194,Farmers Rural Electric Coop Corp - (KY),,KY,Green
2019,6194,Farmers Rural Electric Coop Corp - (KY),,KY,Hart
2019,6194,Farmers Rural Electric Coop Corp - (KY),,KY,Larue
2019,6194,Farmers Rural Electric Coop Corp - (KY),,KY,Metcalfe
2019,6198,"Farmers Electric Coop, Inc - (NM)",,NM,Curry
2019,6198,"Farmers Electric Coop, Inc - (NM)",,NM,De Baca
2019,6198,"Farmers Electric Coop, Inc - (NM)",,NM,Guadalupe
2019,6198,"Farmers Electric Coop, Inc - (NM)",,NM,Harding
2019,6198,"Farmers Electric Coop, Inc - (NM)",,NM,Quay
2019,6198,"Farmers Electric Coop, Inc - (NM)",,NM,Roosevelt
2019,6198,"Farmers Electric Coop, Inc - (NM)",,NM,San Miguel
2019,6198,"Farmers Electric Coop, Inc - (NM)",,TX,Deaf Smith
2019,6198,"Farmers Electric Coop, Inc - (NM)",,TX,Oldham
2019,6198,"Farmers Electric Coop, Inc - (NM)",,TX,Parmer
2019,6203,City of Farmersville - (TX),Y,TX,Collin
2019,6204,City of Farmington - (NM),,NM,Rio Arriba
2019,6204,City of Farmington - (NM),,NM,San Juan
2019,6205,City of Farmington - (MO),,MO,St Francois
2019,6206,Farmers Electric Coop Corp - (AR),Y,AR,Independence
2019,6206,Farmers Electric Coop Corp - (AR),Y,AR,Jackson
2019,6206,Farmers Electric Coop Corp - (AR),Y,AR,Poinsett
2019,6206,Farmers Electric Coop Corp - (AR),Y,AR,White
2019,6206,Farmers Electric Coop Corp - (AR),Y,AR,Woodruff
2019,6207,Farmington River Power Company,,CT,Hartford
2019,6209,Town of Farmville - (NC),Y,NC,Pitt
2019,6210,City of Farnhamville - (IA),Y,IA,Calhoun
2019,6231,City of Fayette - (MO),Y,MO,Howard
2019,6234,City of Fayetteville,,TN,Franklin
2019,6234,City of Fayetteville,,TN,Giles
2019,6234,City of Fayetteville,,TN,Lincoln
2019,6234,City of Fayetteville,,TN,Marshall
2019,6235,Fayetteville Public Works Commission,,NC,Cumberland
2019,6258,Federated Rural Electric Assn,,IA,Dickinson
2019,6258,Federated Rural Electric Assn,,IA,Emmet
2019,6258,Federated Rural Electric Assn,,IA,Kossuth
2019,6258,Federated Rural Electric Assn,,IA,Osceola
2019,6258,Federated Rural Electric Assn,,MN,Cottonwood
2019,6258,Federated Rural Electric Assn,,MN,Faribault
2019,6258,Federated Rural Electric Assn,,MN,Jackson
2019,6258,Federated Rural Electric Assn,,MN,Martin
2019,6258,Federated Rural Electric Assn,,MN,Murray
2019,6258,Federated Rural Electric Assn,,MN,Nobles
2019,6258,Federated Rural Electric Assn,,MN,Watonwan
2019,6272,"FEM Electric Assn, Inc",,SD,Edmunds
2019,6272,"FEM Electric Assn, Inc",,SD,Faulk
2019,6272,"FEM Electric Assn, Inc",,SD,McPherson
2019,6274,City of Fennimore - (WI),Y,WI,Grant
2019,6276,Town of Ferdinand - (IN),Y,IN,Dubois
2019,6297,PUD No 1 of Ferry County,,WA,Ferry
2019,6297,PUD No 1 of Ferry County,,WA,Okanogan
2019,6316,Fillmore City Corporation,Y,UT,Millard
2019,6335,"Firelands Electric Coop, Inc",,OH,Ashland
2019,6335,"Firelands Electric Coop, Inc",,OH,Huron
2019,6335,"Firelands Electric Coop, Inc",,OH,Lorain
2019,6335,"Firelands Electric Coop, Inc",,OH,Richland
2019,6335,"Firelands Electric Coop, Inc",,OH,Seneca
2019,6342,First Electric Coop Corp,,AR,Arkansas
2019,6342,First Electric Coop Corp,,AR,Cleburne
2019,6342,First Electric Coop Corp,,AR,Conway
2019,6342,First Electric Coop Corp,,AR,Faulkner
2019,6342,First Electric Coop Corp,,AR,Garland
2019,6342,First Electric Coop Corp,,AR,Grant
2019,6342,First Electric Coop Corp,,AR,Independence
2019,6342,First Electric Coop Corp,,AR,Jefferson
2019,6342,First Electric Coop Corp,,AR,Lonoke
2019,6342,First Electric Coop Corp,,AR,Monroe
2019,6342,First Electric Coop Corp,,AR,Perry
2019,6342,First Electric Coop Corp,,AR,Prairie
2019,6342,First Electric Coop Corp,,AR,Pulaski
2019,6342,First Electric Coop Corp,,AR,Saline
2019,6342,First Electric Coop Corp,,AR,Stone
2019,6342,First Electric Coop Corp,,AR,White
2019,6342,First Electric Coop Corp,,AR,Yell
2019,6369,Fishers Island Utility Co Inc,,NY,Suffolk
2019,6374,Fitchburg Gas & Elec Light Co,,MA,Middlesex
2019,6374,Fitchburg Gas & Elec Light Co,,MA,Worcester
2019,6380,Fitzgerald Wtr Lgt & Bond Comm,,GA,Ben Hill
2019,6390,City of Flandreau,,SD,Moody
2019,6395,Flathead Electric Coop Inc,,MT,Carbon
2019,6395,Flathead Electric Coop Inc,,MT,Flathead
2019,6395,Flathead Electric Coop Inc,,MT,Lake
2019,6395,Flathead Electric Coop Inc,,MT,Lincoln
2019,6395,Flathead Electric Coop Inc,,MT,Park
2019,6395,Flathead Electric Coop Inc,,MT,Sanders
2019,6396,City of Flatonia - (TX),Y,TX,Fayette
2019,6396,City of Flatonia - (TX),Y,TX,Gonzales
2019,6411,Flint Electric Membership Corp,,GA,Bibb
2019,6411,Flint Electric Membership Corp,,GA,Chattahoochee
2019,6411,Flint Electric Membership Corp,,GA,Crawford
2019,6411,Flint Electric Membership Corp,,GA,Dooly
2019,6411,Flint Electric Membership Corp,,GA,Harris
