Utility Characteristics,,,,,Photovoltaic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,All Technologies,,,,,,,,,,,,,,
,,,,,Capacity MW,,,,,,Customers,,,,,Storage Capacity (MW),,,,,Storage Customers,,,,,Virtual Capacity (MW),,,,,Virtual Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
2017,IA,18446,T I P Rural Electric Coop,MISO,AC,0.158,.,.,.,0.158,9,.,.,.,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,91.029,.,.,.,91.029,0.017,.,.,.,0.017,3,.,.,.,3,3.319,.,.,.,3.319,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.175,0,0,0,0.175,12,0,0,0,12,94.348,0,0,0,94.348
2017,IA,19157,MiEnergy Cooperative,MISO,DC,2.388,0.84,.,.,3.228,178,24,.,.,202,.,.,.,.,0,.,.,.,.,0,0.025,.,.,.,0.025,31,.,.,.,31,1516.515,443.652,.,.,1960.167,0.08,0.02,.,.,0.1,8,2,.,.,10,50.36,0.078,.,.,50.438,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,2.493,0.86,0,0,3.353,217,26,0,0,243,1566.875,443.73,0,0,2010.605
2017,IA,19437,Western Iowa Power Coop,SWPP,DC,0.085,0.005,0.019,.,0.109,5,1,2,.,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.008,0,0.001,.,0.009,0.02,.,0.06,.,0.08,2,.,2,.,4,0.003,.,0.012,.,0.015,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.105,0.005,0.079,0,0.189,7,1,4,0,12,0.011,0,0.013,0,0.024
2017,IA,20214,Waverly Municipal Elec Utility,MISO,AC,0.042,0.24,.,.,0.282,6,1,.,.,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.042,0.24,0,0,0.282,6,1,0,0,7,0,0,0,0,0
2017,IA,20259,City of Webster City - (IA),MISO,AC,0.049,0.033,.,.,0.082,1,1,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8.59,2.16,.,.,10.75,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.049,0.033,0,0,0.082,1,1,0,0,2,8.59,2.16,0,0,10.75
2017,IA,20951,Woodbury County Rural E C A,SWPP,AC,0.029,.,.,.,0.029,1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.022,.,.,.,0.022,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.029,0,0,0,0.029,1,0,0,0,1,0.022,0,0,0,0.022
2017,IA,99999,Adjustment 2017,AECI,,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2017,IA,99999,Adjustment 2017,MISO,,-0.444,-0.156,-0.027,0,-0.627,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.153,0,0,0,-0.153,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.597,-0.156,-0.027,0,-0.78,.,.,.,.,.,.,.,.,.,.
2017,IA,99999,Adjustment 2017,SWPP,,-0.024,-0.001,-0.003,.,-0.028,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.024,-0.001,-0.003,.,-0.028,.,.,.,.,.,.,.,.,.,.
2017,ID,3739,Clearwater Power Company,AVA,AC,0.107,0.017,.,.,0.124,20,2,.,.,22,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.011,0,.,.,0.011,4,0,.,.,4,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.118,0.017,0,0,0.135,24,2,0,0,26,0,0,0,0,0
2017,ID,6169,Fall River Rural Elec Coop Inc,BPAT,AC,0.3,0.028,.,.,0.328,56,5,.,.,61,0,0,.,.,0,0,0,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.045,.,.,.,0.045,9,.,.,.,9,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.345,0.028,0,0,0.373,65,5,0,0,70,0,0,0,0,0
2017,ID,9187,City of Idaho Falls - (ID),PACE,AC,0.031,0.084,0,0,0.115,8,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51,0,0,0,5.51,0,0.002,0,0,0.002,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,0.086,0,0,0.117,8,5,0,0,13,5.51,0,0,0,5.51
2017,ID,9191,Idaho Power Co,IPCO,DC,10.28,2.63,0.16,.,13.07,1579,139,7,.,1725,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.189,0.296,0.04,.,0.525,42,5,1,.,48,.,.,.,.,0,0.06,0.085,.,.,0.145,6,4,.,.,10,.,.,.,.,0,10.529,3.011,0.2,0,13.74,1627,148,8,0,1783,0,0,0,0,0
2017,ID,10454,Kootenai Electric Coop Inc,AVA,DC,0.098,.,.,.,0.098,18,.,.,.,18,.,.,.,.,0,.,.,.,.,0,0.052,.,.,.,0.052,18,.,.,.,18,0.1,.,.,.,0.1,0.018,.,.,.,0.018,5,.,.,.,5,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.168,0,0,0,0.168,41,0,0,0,41,0.1,0,0,0,0.1
2017,ID,11273,Lower Valley Energy Inc,BPAT,AC,0.022,.,.,.,0.022,2,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.024,0,0,0,0.024,3,0,0,0,3,0,0,0,0,0
2017,ID,14354,PacifiCorp,PACE,DC,1.789,0.396,0,0,2.185,273,21,0,0,294,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.215,0.057,0,0,0.272,62,8,0,0,70,.,.,.,.,0,0.008,0,0,0,0.008,2,0,0,0,2,.,.,.,.,0,2.012,0.453,0,0,2.465,337,29,0,0,366,0,0,0,0,0
2017,ID,20169,Avista Corp,AVA,AC,0.202,0.244,0,0,0.446,40,15,0,0,55,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.013,0.002,0,0,0.015,4,1,0,0,5,.,.,.,.,0,0.009,0.065,0,0,0.074,2,1,0,0,3,.,.,.,.,0,0.224,0.311,0,0,0.535,46,17,0,0,63,0,0,0,0,0
2017,ID,99999,Adjustment 2017,AVA,,-0.017,.,.,.,-0.017,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.009,.,.,.,-0.009,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.026,.,.,.,-0.026,.,.,.,.,.,.,.,.,.,.
2017,ID,99999,Adjustment 2017,IPCO,,-1.793,-0.459,-0.028,.,-2.279,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1.793,-0.459,-0.028,.,-2.279,.,.,.,.,.,.,.,.,.,.
2017,ID,99999,Adjustment 2017,PACE,,-0.312,-0.069,0,0,-0.381,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.312,-0.069,0,0,-0.381,.,.,.,.,.,.,.,.,.,.
2017,IL,97,Adams Electric Coop,MISO,AC,0.033,.,.,.,0.033,5,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.013,.,.,.,0.013,3,.,.,.,3,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.046,0,0,0,0.046,8,0,0,0,8,0,0,0,0,0
2017,IL,3931,Coles-Moultrie Electric Coop,MISO,DC,0.065,0.321,.,.,0.386,8,2,.,.,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.01,.,.,.,0.01,1,.,.,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.075,0.321,0,0,0.396,9,2,0,0,11,0,0,0,0,0
2017,IL,4110,Commonwealth Edison Co,PJM,AC,5.794,9.797,.,.,15.591,952,157,.,.,1109,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.287,2.553,.,.,2.84,39,12,.,.,51,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,6.081,12.35,0,0,18.431,991,169,0,0,1160,0,0,0,0,0
2017,IL,4362,Corn Belt Energy Corporation,MISO,AC,0.267,.,.,.,0.267,35,.,.,.,35,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.041,.,.,.,0.041,4,.,.,.,4,.,.,.,.,0,.,.,2.6,.,2.6,.,.,1,.,1,.,.,.,.,0,0.308,0,2.6,0,2.908,39,0,1,0,40,0,0,0,0,0
2017,IL,5585,Eastern Illinois Elec Coop,MISO,AC,0.219,0.003,.,.,0.222,27,1,.,.,28,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,98.304,0,.,.,98.304,0.01,.,.,.,0.01,1,.,.,.,1,0.08,.,.,.,0.08,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.229,0.003,0,0,0.232,28,1,0,0,29,98.384,0,0,0,98.384
2017,IL,7096,City of Geneva- (IL),PJM,AC,0.034,0.022,.,.,0.056,6,1,.,.,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.034,0.022,0,0,0.056,6,1,0,0,7,0,0,0,0,0
2017,IL,8824,M J M Electric Cooperative Inc,MISO,AC,0.448,0.25,.,.,0.698,53,1,.,.,54,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.003,.,.,.,0.003,2,.,.,.,2,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.451,0.25,0,0,0.701,55,1,0,0,56,0,0,0,0,0
2017,IL,9750,"Jo-Carroll Energy, Inc",MISO,AC,0.457,0.071,.,.,0.528,72,5,.,.,77,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,351,36,.,.,387,0.016,.,.,.,0.016,7,.,.,.,7,1.2,.,.,.,1.2,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.473,0.071,0,0,0.544,79,5,0,0,84,352.2,36,0,0,388.2
2017,IL,12341,MidAmerican Energy Co,MISO,AC,0.078,0.675,.,.,0.753,15,8,.,.,23,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5.317,.,.,.,5.317,0.002,0.62,.,.,0.622,1,2,.,.,3,.,.,.,.,0,.,1.2,.,.,1.2,.,1,.,.,1,.,.,.,.,0,0.08,2.495,0,0,2.575,16,11,0,0,27,5.317,0,0,0,5.317
2017,IL,12395,Menard Electric Coop,MISO,DC,0.109,.,.,.,0.109,19,.,.,.,19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,59.326,.,.,.,59.326,0.023,.,.,.,0.023,3,.,.,.,3,6.689,.,.,.,6.689,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.132,0,0,0,0.132,22,0,0,0,22,66.015,0,0,0,66.015
2017,IL,12803,"Monroe County Elec Coop, Inc",MISO,AC,0.286,.,.,.,0.286,26,.,.,.,26,0,.,.,.,0,0,.,.,.,0,0,.,.,.,0,0,.,.,.,0,34.9,.,.,.,34.9,0.001,.,.,.,0.001,1,.,.,.,1,0,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.287,0,0,0,0.287,27,0,0,0,27,34.9,0,0,0,34.9
2017,IL,13032,Mt Carmel Public Utility Co,MISO,AC,0.015,0.01,.,.,0.025,3,1,.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8.147,2.28,.,.,10.427,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.015,0.01,0,0,0.025,3,1,0,0,4,8.147,2.28,0,0,10.427
2017,IL,13208,City of Naperville - (IL),PJM,AC,0.132,0.629,.,.,0.761,23,10,.,.,33,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,0.001,.,.,0.001,.,1,.,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.132,0.63,0,0,0.762,23,11,0,0,34,0,0,0,0,0
2017,IL,13292,Norris Electric Coop,MISO,DC,0.637,0.36,.,.,0.997,39,4,.,.,43,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.02,.,.,.,0.02,2,.,.,.,2,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.657,0.36,0,0,1.017,41,4,0,0,45,0,0,0,0,0
2017,IL,16179,Rochelle Municipal Utilities,PJM,AC,0.04,0.01,.,.,0.05,4,1,.,.,5,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.04,0.01,0,0,0.05,4,1,0,0,5,0,0,0,0,0
2017,IL,16420,Rural Electric Conven Coop,MISO,AC,0.227,0.071,.,.,0.298,21,4,.,.,25,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.012,0.02,.,.,0.032,2,1,.,.,3,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.239,0.091,0,0,0.33,23,5,0,0,28,0,0,0,0,0
2017,IL,16740,Scenic Rivers Energy Coop,MISO,AC,0.019,.,0,.,0.019,1,.,0,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.008,.,0,.,0.008,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.019,0,0,0,0.019,1,0,0,0,1,0.008,0,0,0,0.008
2017,IL,17040,"Shelby Electric Coop, Inc",MISO,DC,0.246,.,.,.,0.246,17,.,.,.,17,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.013,.,.,.,0.013,2,.,.,.,2,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.259,0,0,0,0.259,19,0,0,0,19,0,0,0,0,0
2017,IL,17585,"Southeastern IL Elec Coop, Inc",MISO,AC,0.18,0.039,.,.,0.219,21,1,.,.,22,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.18,0.039,0,0,0.219,21,1,0,0,22,1,0,0,0,1
2017,IL,17631,Southern Illinois Elec Coop,MISO,DC,0.085,.,.,.,0.085,11,.,.,.,11,0.003,.,.,.,0.003,1,.,.,.,1,0,.,.,.,0,0,.,.,.,0,0,.,.,.,0,0,.,.,.,0,0,.,.,.,0,0,.,.,.,0,0,.,.,.,0,0,.,.,.,0,0,.,.,.,0,0.085,0,0,0,0.085,11,0,0,0,11,0,0,0,0,0
2017,IL,17828,City of Springfield - (IL),MISO,AC,0.374,1.389,.,.,1.763,50,47,.,.,97,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,0.01,.,.,0.01,.,1,.,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.374,1.399,0,0,1.773,50,48,0,0,98,0,0,0,0,0
2017,IL,17860,City of St Charles - (IL),PJM,AC,0.005,0.106,0,0,0.111,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,.,.,.,.,0,.,.,.,.,0,3.3,6.1,.,.,9.4,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.005,0.106,0,0,0.111,1,1,0,0,2,3.3,6.1,0,0,9.4
2017,IL,18955,"Tri-County Electric Coop, Inc",MISO,AC,0.136,.,.,.,0.136,17,.,.,.,17,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.136,0,0,0,0.136,17,0,0,0,17,0,0,0,0,0
2017,IL,20222,Wayne-White Counties Elec Coop,MISO,AC,0.278,.,.,.,0.278,13,.,.,.,13,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,103.132,.,.,.,103.132,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.278,0,0,0,0.278,13,0,0,0,13,103.132,0,0,0,103.132
2017,IL,20824,Village of Winnetka - (IL),PJM,AC,0.027,.,.,.,0.027,3,.,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8.297,.,.,.,8.297,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.027,0,0,0,0.027,3,0,0,0,3,8.297,0,0,0,8.297
2017,IL,56697,Ameren Illinois Company,MISO,AC,6.027,3.862,.,.,9.889,730,182,.,.,912,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.365,0.123,.,.,0.488,74,21,.,.,95,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,6.392,3.985,0,0,10.377,804,203,0,0,1007,0,0,0,0,0
2017,IL,99999,Adjustment 2017,MISO,,-0.199,-0.119,.,.,-0.318,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.199,-0.119,.,.,-0.318,.,.,.,.,.,.,.,.,.,.
2017,IN,636,City of Anderson - (IN),PJM,AC,0.02,0,0,0,0.02,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.02,3,0,0,0,3,0,0,0,0,0
2017,IN,1283,Bartholomew County Rural E M C,MISO,AC,0.066,.,.,.,0.066,10,.,.,.,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.002,.,.,.,0.002,2,.,.,.,2,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.068,0,0,0,0.068,12,0,0,0,12,0,0,0,0,0
2017,IN,4508,"Crawfordsville Elec, Lgt & Pwr",MISO,AC,0.007,.,.,.,0.007,1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.007,0,0,0,0.007,1,0,0,0,1,0,0,0,0,0
2017,IN,4848,Daviess Martin County R E M C,MISO,AC,0.013,.,.,.,0.013,3,.,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.675,.,.,.,0.675,0.052,.,.,.,0.052,2,.,.,.,2,0,.,.,.,0,0,.,.,.,0,0,.,.,.,0,0,.,.,.,0,0.065,0,0,0,0.065,5,0,0,0,5,0.675,0,0,0,0.675
2017,IN,4960,Decatur County Rural E M C,MISO,AC,0.21,.,.,.,0.21,13,.,.,.,13,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,122,.,.,.,122,0.012,.,.,.,0.012,1,.,.,.,1,0,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.222,0,0,0,0.222,14,0,0,0,14,122,0,0,0,122
2017,IN,5394,Dubois Rural Electric Coop Inc,MISO,AC,0.073,0.112,.,.,0.185,14,3,.,.,17,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,54,45,.,.,99,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.073,0.112,0,0,0.185,14,3,0,0,17,54,45,0,0,99
2017,IN,8179,Harrison County Rural E M C,MISO,AC,0.095,.,.,.,0.095,19,.,.,.,19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,61.76,.,.,.,61.76,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.095,0,0,0,0.095,19,0,0,0,19,61.76,0,0,0,61.76
2017,IN,8447,Hendricks County Rural E M C,MISO,AC,0.048,.,.,.,0.048,7,.,.,.,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.003,.,.,.,0.003,1,.,.,.,1,.,.,.,.,0,0.051,.,.,.,0.051,8,.,.,.,8,.,.,.,.,0,0.102,0,0,0,0.102,16,0,0,0,16,0,0,0,0,0
2017,IN,8466,Henry County Rural E M C,MISO,AC,0.094,0.1,.,.,0.194,7,2,.,.,9,0.008,.,.,.,0.008,1,.,.,.,1,.,.,.,.,0,.,.,.,.,0,42.463,58.205,.,.,100.668,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.094,0.1,0,0,0.194,7,2,0,0,9,42.463,58.205,0,0,100.668
2017,IN,9273,Indianapolis Power & Light Co,MISO,AC,0.923,1.392,.,.,2.315,155,17,.,.,172,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,286.078,32.799,.,.,318.877,.,0.05,.,.,0.05,.,1,.,.,1,.,5.65,.,.,5.65,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.923,1.442,0,0,2.365,155,18,0,0,173,286.078,38.449,0,0,324.527
2017,IN,9324,Indiana Michigan Power Co,PJM,AC,1.453,7.218,1.176,.,9.847,171,68,3,.,242,0.061,.,.,.,0.061,10,.,.,.,10,.,.,.,.,0,.,.,.,.,0,491.095,473.506,13.248,.,977.849,0.129,0.125,.,.,0.254,33,7,.,.,40,58.529,3.489,.,.,62.018,.,0.24,.,.,0.24,.,1,.,.,1,.,.,.,.,0,1.582,7.583,1.176,0,10.341,204,76,3,0,283,549.624,476.995,13.248,0,1039.867
2017,IN,9576,Jackson County Rural E M C - (IN),MISO,AC,0.088,.,.,.,0.088,17,.,.,.,17,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,46,.,.,.,46,0.006,.,.,.,0.006,3,.,.,.,3,0,.,.,.,0,0.002,.,.,.,0.002,2,.,.,.,2,0,.,.,.,0,0.096,0,0,0,0.096,22,0,0,0,22,46,0,0,0,46
2017,IN,9667,City of Jasper - (IN),MISO,AC,0.003,0.01,.,.,0.013,2,1,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.003,0.01,0,0,0.013,2,1,0,0,3,0,0,0,0,0
2017,IN,9778,Johnson County Rural E M C,MISO,AC,0.055,0.01,.,.,0.065,13,1,.,.,14,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38.169,.,.,.,38.169,0.022,.,.,.,0.022,3,.,.,.,3,0.362,.,.,.,0.362,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.077,0.01,0,0,0.087,16,1,0,0,17,38.531,0,0,0,38.531
2017,IN,10448,Kosciusko County Rural E M C,MISO,AC,0.113,.,.,.,0.113,13,.,.,.,13,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,67,.,.,.,67,0.007,.,0.903,.,0.91,3,.,2,.,5,0.9,.,0,.,0.9,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.12,0,0.903,0,1.023,16,0,2,0,18,67.9,0,0,0,67.9
2017,IN,10562,Lagrange County Rural E M C,MISO,AC,0.005,0.018,.,.,0.023,3,2,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20.188,2.808,.,.,22.996,0.002,.,.,.,0.002,1,.,.,.,1,0,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.007,0.018,0,0,0.025,4,2,0,0,6,20.188,2.808,0,0,22.996
2017,IN,11767,Marshall County Rural E M C,MISO,AC,0.13,.,.,.,0.13,13,.,.,.,13,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.01,.,.,.,0.01,1,.,.,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.14,0,0,0,0.14,14,0,0,0,14,0,0,0,0,0
2017,IN,12406,Miami-Cass County Rural E M C,MISO,AC,0.029,.,.,.,0.029,6,.,.,.,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.031,0,0,0,0.031,7,0,0,0,7,0,0,0,0,0
