Data Year,Utility Number,Utility Name,State,County
2017,5964,"Escambia River Elec Coop, Inc",FL,Santa Rosa
2017,5995,City of Estelline - (SD),SD,Hamlin
2017,5997,Town of Estes Park,CO,Boulder
2017,5997,Town of Estes Park,CO,Larimer
2017,5998,City of Estherville - (IA),IA,Emmet
2017,6008,City of Etowah,TN,McMinn
2017,6019,City of Eudora - (KS),KS,Douglas
2017,6022,City of Eugene - (OR),OR,Lane
2017,6043,City of Evansville,WI,Green
2017,6043,City of Evansville,WI,Rock
2017,6052,City of Evergreen - (AL),AL,Conecuh
2017,6112,"Farmers Electric Coop, Inc - (IA)",IA,Adair
2017,6112,"Farmers Electric Coop, Inc - (IA)",IA,Audubon
2017,6112,"Farmers Electric Coop, Inc - (IA)",IA,Cass
2017,6112,"Farmers Electric Coop, Inc - (IA)",IA,Guthrie
2017,6112,"Farmers Electric Coop, Inc - (IA)",IA,Madison
2017,6112,"Farmers Electric Coop, Inc - (IA)",IA,Union
2017,6127,City of Fairbank - (IA),IA,Buchanan
2017,6127,City of Fairbank - (IA),IA,Fayette
2017,6130,City of Fairburn - (GA),GA,Fulton
2017,6132,City of Fairbury,NE,Gage
2017,6132,City of Fairbury,NE,Jefferson
2017,6132,City of Fairbury,NE,Thayer
2017,6136,Village of Fairmont - (NE),NE,Fillmore
2017,6138,City of Fairfax - (MN),MN,Renville
2017,6141,City of Fairfield- (IL),IL,Wayne
2017,6145,City of Fairhope - (AL),AL,Baldwin
2017,6149,City of Ellensburg - (WA),WA,Kittitas
2017,6151,Fairmont Public Utilities Comm,MN,Martin
2017,6152,City of Fairview - (OK),OK,Major
2017,6154,Fairview City Corporation,UT,Sanpete
2017,6155,"Farmers Electric Company, Ltd - (ID)",ID,Minidoka
2017,6157,City of Faith - (SD),SD,Meade
2017,6168,Farmers Electric Coop - (IA),IA,Iowa
2017,6168,Farmers Electric Coop - (IA),IA,Johnson
2017,6168,Farmers Electric Coop - (IA),IA,Washington
2017,6169,Fall River Rural Elec Coop Inc,ID,Clark
2017,6169,Fall River Rural Elec Coop Inc,ID,Fremont
2017,6169,Fall River Rural Elec Coop Inc,ID,Jefferson
2017,6169,Fall River Rural Elec Coop Inc,ID,Madison
2017,6169,Fall River Rural Elec Coop Inc,ID,Teton
2017,6169,Fall River Rural Elec Coop Inc,MT,Gallatin
2017,6169,Fall River Rural Elec Coop Inc,WY,Teton
2017,6172,City of Fallon - (NV),NV,Churchill
2017,6173,Fannin County Electric Coop,TX,Collin
2017,6173,Fannin County Electric Coop,TX,Fannin
2017,6173,Fannin County Electric Coop,TX,Grayson
2017,6173,Fannin County Electric Coop,TX,Hunt
2017,6173,Fannin County Electric Coop,TX,Lamar
2017,6175,City of Falls City - (NE),NE,Richardson
2017,6178,City of Falmouth - (KY),KY,Pendleton
2017,6181,"Farmers Electric Coop, Inc - (MO)",MO,Caldwell
2017,6181,"Farmers Electric Coop, Inc - (MO)",MO,Carroll
2017,6181,"Farmers Electric Coop, Inc - (MO)",MO,Chariton
2017,6181,"Farmers Electric Coop, Inc - (MO)",MO,Clinton
2017,6181,"Farmers Electric Coop, Inc - (MO)",MO,Daviess
2017,6181,"Farmers Electric Coop, Inc - (MO)",MO,DeKalb
2017,6181,"Farmers Electric Coop, Inc - (MO)",MO,Linn
2017,6181,"Farmers Electric Coop, Inc - (MO)",MO,Livingston
2017,6181,"Farmers Electric Coop, Inc - (MO)",MO,Ray
2017,6182,"Farmers Electric Coop, Inc - (TX)",TX,Collin
2017,6182,"Farmers Electric Coop, Inc - (TX)",TX,Dallas
2017,6182,"Farmers Electric Coop, Inc - (TX)",TX,Delta
2017,6182,"Farmers Electric Coop, Inc - (TX)",TX,Fannin
2017,6182,"Farmers Electric Coop, Inc - (TX)",TX,Franklin
2017,6182,"Farmers Electric Coop, Inc - (TX)",TX,Hopkins
2017,6182,"Farmers Electric Coop, Inc - (TX)",TX,Hunt
2017,6182,"Farmers Electric Coop, Inc - (TX)",TX,Kaufman
2017,6182,"Farmers Electric Coop, Inc - (TX)",TX,Rains
2017,6182,"Farmers Electric Coop, Inc - (TX)",TX,Rockwall
2017,6182,"Farmers Electric Coop, Inc - (TX)",TX,Van Zandt
2017,6182,"Farmers Electric Coop, Inc - (TX)",TX,Wood
2017,6183,"Fayette Electric Coop, Inc",TX,Austin
2017,6183,"Fayette Electric Coop, Inc",TX,Bastrop
2017,6183,"Fayette Electric Coop, Inc",TX,Colorado
2017,6183,"Fayette Electric Coop, Inc",TX,Fayette
2017,6183,"Fayette Electric Coop, Inc",TX,Gonzales
2017,6183,"Fayette Electric Coop, Inc",TX,Lavaca
2017,6183,"Fayette Electric Coop, Inc",TX,Lee
2017,6183,"Fayette Electric Coop, Inc",TX,Washington
2017,6192,City of Farmer City - (IL),IL,DeWitt
2017,6194,Farmers Rural Electric Coop Corp - (KY),KY,Adair
2017,6194,Farmers Rural Electric Coop Corp - (KY),KY,Barren
2017,6194,Farmers Rural Electric Coop Corp - (KY),KY,Edmonson
2017,6194,Farmers Rural Electric Coop Corp - (KY),KY,Grayson
2017,6194,Farmers Rural Electric Coop Corp - (KY),KY,Green
2017,6194,Farmers Rural Electric Coop Corp - (KY),KY,Hart
2017,6194,Farmers Rural Electric Coop Corp - (KY),KY,Larue
2017,6194,Farmers Rural Electric Coop Corp - (KY),KY,Metcalfe
2017,6198,"Farmers Electric Coop, Inc - (NM)",NM,Curry
2017,6198,"Farmers Electric Coop, Inc - (NM)",NM,De Baca
2017,6198,"Farmers Electric Coop, Inc - (NM)",NM,Guadalupe
2017,6198,"Farmers Electric Coop, Inc - (NM)",NM,Harding
2017,6198,"Farmers Electric Coop, Inc - (NM)",NM,Quay
2017,6198,"Farmers Electric Coop, Inc - (NM)",NM,Roosevelt
2017,6198,"Farmers Electric Coop, Inc - (NM)",NM,San Miguel
2017,6198,"Farmers Electric Coop, Inc - (NM)",TX,Deaf Smith
2017,6198,"Farmers Electric Coop, Inc - (NM)",TX,Oldham
2017,6198,"Farmers Electric Coop, Inc - (NM)",TX,Parmer
2017,6203,City of Farmersville - (TX),TX,Collin
2017,6204,City of Farmington - (NM),NM,Rio Arriba
2017,6204,City of Farmington - (NM),NM,San Juan
2017,6205,City of Farmington - (MO),MO,St Francois
2017,6206,Farmers Electric Coop Corp - (AR),AR,Independence
2017,6206,Farmers Electric Coop Corp - (AR),AR,Jackson
2017,6206,Farmers Electric Coop Corp - (AR),AR,Poinsett
2017,6206,Farmers Electric Coop Corp - (AR),AR,White
2017,6206,Farmers Electric Coop Corp - (AR),AR,Woodruff
2017,6207,Farmington River Power Company,CT,Hartford
2017,6209,Town of Farmville - (NC),NC,Pitt
2017,6210,City of Farnhamville - (IA),IA,Calhoun
2017,6231,City of Fayette - (MO),MO,Howard
2017,6234,City of Fayetteville,TN,Franklin
2017,6234,City of Fayetteville,TN,Giles
2017,6234,City of Fayetteville,TN,Lincoln
2017,6234,City of Fayetteville,TN,Marshall
2017,6235,Fayetteville Public Works Commission,NC,Cumberland
2017,6258,Federated Rural Electric Assn,IA,Dickinson
2017,6258,Federated Rural Electric Assn,IA,Emmet
2017,6258,Federated Rural Electric Assn,IA,Kossuth
2017,6258,Federated Rural Electric Assn,IA,Osceola
2017,6258,Federated Rural Electric Assn,MN,Cottonwood
2017,6258,Federated Rural Electric Assn,MN,Faribault
2017,6258,Federated Rural Electric Assn,MN,Jackson
2017,6258,Federated Rural Electric Assn,MN,Martin
2017,6258,Federated Rural Electric Assn,MN,Murray
2017,6258,Federated Rural Electric Assn,MN,Nobles
2017,6258,Federated Rural Electric Assn,MN,Watonwan
2017,6272,"FEM Electric Assn, Inc",SD,Edmunds
2017,6272,"FEM Electric Assn, Inc",SD,Faulk
2017,6272,"FEM Electric Assn, Inc",SD,McPherson
2017,6274,City of Fennimore - (WI),WI,Grant
2017,6276,Town of Ferdinand - (IN),IN,Dubois
2017,6297,PUD No 1 of Ferry County,WA,Ferry
2017,6297,PUD No 1 of Ferry County,WA,Okanogan
2017,6316,Fillmore City Corporation,UT,Millard
2017,6335,"Firelands Electric Coop, Inc",OH,Ashland
2017,6335,"Firelands Electric Coop, Inc",OH,Huron
2017,6335,"Firelands Electric Coop, Inc",OH,Lorain
2017,6335,"Firelands Electric Coop, Inc",OH,Richland
2017,6335,"Firelands Electric Coop, Inc",OH,Seneca
2017,6342,First Electric Coop Corp,AR,Arkansas
2017,6342,First Electric Coop Corp,AR,Cleburne
2017,6342,First Electric Coop Corp,AR,Conway
2017,6342,First Electric Coop Corp,AR,Faulkner
2017,6342,First Electric Coop Corp,AR,Garland
2017,6342,First Electric Coop Corp,AR,Grant
2017,6342,First Electric Coop Corp,AR,Independence
2017,6342,First Electric Coop Corp,AR,Jefferson
2017,6342,First Electric Coop Corp,AR,Lonoke
2017,6342,First Electric Coop Corp,AR,Monroe
2017,6342,First Electric Coop Corp,AR,Perry
2017,6342,First Electric Coop Corp,AR,Prairie
2017,6342,First Electric Coop Corp,AR,Pulaski
2017,6342,First Electric Coop Corp,AR,Saline
2017,6342,First Electric Coop Corp,AR,Stone
2017,6342,First Electric Coop Corp,AR,White
2017,6342,First Electric Coop Corp,AR,Yell
2017,6369,Fishers Island Utility Co Inc,NY,Suffolk
2017,6374,Fitchburg Gas and Electric Light Company,MA,Middlesex
2017,6374,Fitchburg Gas and Electric Light Company,MA,Worcester
2017,6380,Fitzgerald Wtr Lgt & Bond Comm,GA,Ben Hill
2017,6390,City of Flandreau,SD,Moody
2017,6395,Flathead Electric Coop Inc,MT,Carbon
2017,6395,Flathead Electric Coop Inc,MT,Flathead
2017,6395,Flathead Electric Coop Inc,MT,Lake
2017,6395,Flathead Electric Coop Inc,MT,Lincoln
2017,6395,Flathead Electric Coop Inc,MT,Park
2017,6395,Flathead Electric Coop Inc,MT,Sanders
2017,6396,City of Flatonia - (TX),TX,Fayette
2017,6396,City of Flatonia - (TX),TX,Gonzales
2017,6411,Flint Electric Membership Corp,GA,Bibb
2017,6411,Flint Electric Membership Corp,GA,Chattahoochee
2017,6411,Flint Electric Membership Corp,GA,Crawford
2017,6411,Flint Electric Membership Corp,GA,Dooly
2017,6411,Flint Electric Membership Corp,GA,Harris
2017,6411,Flint Electric Membership Corp,GA,Houston
2017,6411,Flint Electric Membership Corp,GA,Macon
2017,6411,Flint Electric Membership Corp,GA,Marion
2017,6411,Flint Electric Membership Corp,GA,Monroe
2017,6411,Flint Electric Membership Corp,GA,Muscogee
2017,6411,Flint Electric Membership Corp,GA,Peach
2017,6411,Flint Electric Membership Corp,GA,Schley
2017,6411,Flint Electric Membership Corp,GA,Sumter
2017,6411,Flint Electric Membership Corp,GA,Talbot
2017,6411,Flint Electric Membership Corp,GA,Taylor
2017,6411,Flint Electric Membership Corp,GA,Twiggs
2017,6411,Flint Electric Membership Corp,GA,Upson
2017,6417,City of Flora - (IL),IL,Clay
2017,6418,Town of Fleming - (CO),CO,Logan
2017,6422,City of Florence - (AL),AL,Lauderdale
2017,6424,Florence Utility Comm,WI,Florence
2017,6425,Flora Utilities,IN,Carroll
2017,6427,City of Floresville,TX,Karnes
2017,6427,City of Floresville,TX,Wilson
2017,6431,"Flint Hills Rural E C A, Inc",KS,Chase
2017,6431,"Flint Hills Rural E C A, Inc",KS,Dickinson
2017,6431,"Flint Hills Rural E C A, Inc",KS,Geary
2017,6431,"Flint Hills Rural E C A, Inc",KS,Harvey
2017,6431,"Flint Hills Rural E C A, Inc",KS,Lyon
2017,6431,"Flint Hills Rural E C A, Inc",KS,Marion
2017,6431,"Flint Hills Rural E C A, Inc",KS,McPherson
2017,6431,"Flint Hills Rural E C A, Inc",KS,Morris
2017,6431,"Flint Hills Rural E C A, Inc",KS,Riley
2017,6431,"Flint Hills Rural E C A, Inc",KS,Wabaunsee
2017,6442,Fleming-Mason Energy Coop Inc,KY,Bath
2017,6442,Fleming-Mason Energy Coop Inc,KY,Bracken
2017,6442,Fleming-Mason Energy Coop Inc,KY,Fleming
2017,6442,Fleming-Mason Energy Coop Inc,KY,Lewis
2017,6442,Fleming-Mason Energy Coop Inc,KY,Mason
2017,6442,Fleming-Mason Energy Coop Inc,KY,Nicholas
2017,6442,Fleming-Mason Energy Coop Inc,KY,Robertson
2017,6442,Fleming-Mason Energy Coop Inc,KY,Rowan
2017,6443,"Florida Keys El Coop Assn, Inc",FL,Monroe
2017,6452,Florida Power & Light Co,FL,Alachua
2017,6452,Florida Power & Light Co,FL,Baker
2017,6452,Florida Power & Light Co,FL,Bradford
2017,6452,Florida Power & Light Co,FL,Brevard
2017,6452,Florida Power & Light Co,FL,Broward
2017,6452,Florida Power & Light Co,FL,Charlotte
2017,6452,Florida Power & Light Co,FL,Clay
2017,6452,Florida Power & Light Co,FL,Collier
2017,6452,Florida Power & Light Co,FL,Columbia
2017,6452,Florida Power & Light Co,FL,DeSoto
2017,6452,Florida Power & Light Co,FL,Duval
2017,6452,Florida Power & Light Co,FL,Flagler
2017,6452,Florida Power & Light Co,FL,Glades
2017,6452,Florida Power & Light Co,FL,Hardee
2017,6452,Florida Power & Light Co,FL,Hendry
2017,6452,Florida Power & Light Co,FL,Highlands
2017,6452,Florida Power & Light Co,FL,Indian River
2017,6452,Florida Power & Light Co,FL,Lee
2017,6452,Florida Power & Light Co,FL,Manatee
2017,6452,Florida Power & Light Co,FL,Martin
2017,6452,Florida Power & Light Co,FL,Miami Dade
2017,6452,Florida Power & Light Co,FL,Monroe
2017,6452,Florida Power & Light Co,FL,Nassau
2017,6452,Florida Power & Light Co,FL,Okeechobee
2017,6452,Florida Power & Light Co,FL,Orange
2017,6452,Florida Power & Light Co,FL,Osceola
2017,6452,Florida Power & Light Co,FL,Palm Beach
2017,6452,Florida Power & Light Co,FL,Putnam
2017,6452,Florida Power & Light Co,FL,Sarasota
2017,6452,Florida Power & Light Co,FL,Seminole
2017,6452,Florida Power & Light Co,FL,St Johns
2017,6452,Florida Power & Light Co,FL,St Lucie
2017,6452,Florida Power & Light Co,FL,Suwannee
2017,6452,Florida Power & Light Co,FL,Union
2017,6452,Florida Power & Light Co,FL,Volusia
2017,6455,"Duke Energy Florida, LLC",FL,Alachua
2017,6455,"Duke Energy Florida, LLC",FL,Bay
2017,6455,"Duke Energy Florida, LLC",FL,Brevard
2017,6455,"Duke Energy Florida, LLC",FL,Citrus
2017,6455,"Duke Energy Florida, LLC",FL,Columbia
2017,6455,"Duke Energy Florida, LLC",FL,Dixie
2017,6455,"Duke Energy Florida, LLC",FL,Flagler
2017,6455,"Duke Energy Florida, LLC",FL,Franklin
2017,6455,"Duke Energy Florida, LLC",FL,Gilchrist
2017,6455,"Duke Energy Florida, LLC",FL,Gulf
2017,6455,"Duke Energy Florida, LLC",FL,Hamilton
2017,6455,"Duke Energy Florida, LLC",FL,Hardee
2017,6455,"Duke Energy Florida, LLC",FL,Hernando
2017,6455,"Duke Energy Florida, LLC",FL,Highlands
2017,6455,"Duke Energy Florida, LLC",FL,Hillsborough
2017,6455,"Duke Energy Florida, LLC",FL,Jefferson
2017,6455,"Duke Energy Florida, LLC",FL,Lafayette
2017,6455,"Duke Energy Florida, LLC",FL,Lake
2017,6455,"Duke Energy Florida, LLC",FL,Leon
2017,6455,"Duke Energy Florida, LLC",FL,Levy
2017,6455,"Duke Energy Florida, LLC",FL,Madison
2017,6455,"Duke Energy Florida, LLC",FL,Marion
2017,6455,"Duke Energy Florida, LLC",FL,Orange
2017,6455,"Duke Energy Florida, LLC",FL,Osceola
2017,6455,"Duke Energy Florida, LLC",FL,Pasco
2017,6455,"Duke Energy Florida, LLC",FL,Pinellas
2017,6455,"Duke Energy Florida, LLC",FL,Polk
2017,6455,"Duke Energy Florida, LLC",FL,Seminole
2017,6455,"Duke Energy Florida, LLC",FL,Sumter
2017,6455,"Duke Energy Florida, LLC",FL,Suwannee
2017,6455,"Duke Energy Florida, LLC",FL,Taylor
2017,6455,"Duke Energy Florida, LLC",FL,Volusia
2017,6455,"Duke Energy Florida, LLC",FL,Wakulla
2017,6457,Florida Public Utilities Co,FL,Calhoun
2017,6457,Florida Public Utilities Co,FL,Jackson
2017,6457,Florida Public Utilities Co,FL,Liberty
2017,6457,Florida Public Utilities Co,FL,Nassau
2017,6472,City of Floydada - (TX),TX,Floyd
2017,6491,Foley Board of Utilities,AL,Baldwin
2017,6496,City of Fonda - (IA),IA,Pocahontas
2017,6501,City of Fontanelle - (IA),IA,Adair
2017,6509,Town of Fort Laramie- (WY),WY,Goshen
2017,6579,City of Forest City- (IA),IA,Hancock
2017,6579,City of Forest City- (IA),IA,Winnebago
2017,6580,Town of Forest City,NC,Rutherford
2017,6582,City of Forest Grove,OR,Washington
2017,6598,City of Forsyth - (GA),GA,Monroe
2017,6604,City of Fort Collins - (CO),CO,Larimer
2017,6608,Fort Loudoun Electric Coop,TN,Blount
2017,6608,Fort Loudoun Electric Coop,TN,Loudon
2017,6608,Fort Loudoun Electric Coop,TN,Monroe
2017,6609,City of Fort Meade - (FL),FL,Polk
2017,6610,City of Fort Morgan,CO,Morgan
2017,6611,Fort Belknap Electric Coop Inc,TX,Archer
2017,6611,Fort Belknap Electric Coop Inc,TX,Jack
2017,6611,Fort Belknap Electric Coop Inc,TX,Palo Pinto
2017,6611,Fort Belknap Electric Coop Inc,TX,Shackelford
2017,6611,Fort Belknap Electric Coop Inc,TX,Stephens
2017,6611,Fort Belknap Electric Coop Inc,TX,Throckmorton
2017,6611,Fort Belknap Electric Coop Inc,TX,Young
2017,6612,Fort Payne Improvement Authority,AL,DeKalb
2017,6613,Town of Fountain - (NC),NC,Pitt
2017,6615,City of Fort Pierre - (SD),SD,Stanley
2017,6616,Fort Pierce Utilities Authority,FL,St Lucie
2017,6617,Fort Valley Utility Comm,GA,Crawford
2017,6617,Fort Valley Utility Comm,GA,Peach
2017,6618,Town of Fort Supply - (OK),OK,Woodward
2017,6627,City of Fosston - (MN),MN,Polk
2017,6638,City of Fountain,CO,El Paso
2017,6640,Four County Elec Member Corp,NC,Bladen
2017,6640,Four County Elec Member Corp,NC,Columbus
2017,6640,Four County Elec Member Corp,NC,Duplin
2017,6640,Four County Elec Member Corp,NC,Onslow
2017,6640,Four County Elec Member Corp,NC,Pender
2017,6640,Four County Elec Member Corp,NC,Sampson
2017,6641,4-County Electric Power Assn,MS,Choctaw
2017,6641,4-County Electric Power Assn,MS,Clay
2017,6641,4-County Electric Power Assn,MS,Lowndes
2017,6641,4-County Electric Power Assn,MS,Monroe
2017,6641,4-County Electric Power Assn,MS,Noxubee
2017,6641,4-County Electric Power Assn,MS,Oktibbeha
2017,6641,4-County Electric Power Assn,MS,Webster
2017,6707,City of Frankfort - (IN),IN,Boone
2017,6707,City of Frankfort - (IN),IN,Clinton
2017,6707,City of Frankfort - (IN),IN,Hamilton
2017,6707,City of Frankfort - (IN),IN,Tipton
2017,6708,City of Frankfort - (KY),KY,Franklin
2017,6708,City of Frankfort - (KY),KY,Shelby
2017,6708,City of Frankfort - (KY),KY,Woodford
2017,6709,Easley Combined Utility System,SC,Pickens
2017,6710,Town of Edenton - (NC),NC,Chowan
2017,6711,Village of Frankfort - (NY),NY,Herkimer
2017,6715,City of Franklin - (VA),VA,Franklin City
2017,6715,City of Franklin - (VA),VA,Isle of Wight
2017,6715,City of Franklin - (VA),VA,Southampton
2017,6715,City of Franklin - (VA),VA,Suffolk City
2017,6716,PUD No 1 of Franklin County,WA,Franklin
2017,6717,Franklin Electric Coop - (AL),AL,Colbert
2017,6717,Franklin Electric Coop - (AL),AL,Franklin
2017,6718,City of Franklin - (KY),KY,Simpson
2017,6722,Franklin Rural Electric Coop - (IA),IA,Butler
2017,6722,Franklin Rural Electric Coop - (IA),IA,Cerro Gordo
2017,6722,Franklin Rural Electric Coop - (IA),IA,Floyd
2017,6722,Franklin Rural Electric Coop - (IA),IA,Franklin
2017,6722,Franklin Rural Electric Coop - (IA),IA,Hardin
2017,6722,Franklin Rural Electric Coop - (IA),IA,Wright
2017,6723,City of Franklin - (NE),NE,Franklin
2017,6735,Town of Frankton - (IN),IN,Madison
2017,6750,City of Frederick - (OK),OK,Tillman
2017,6752,Town of Frederick - (CO),CO,Weld
2017,6753,City of Fredonia - (AZ),AZ,Coconino
2017,6758,City of Fredericksburg - (TX),TX,Gillespie
2017,6759,City of Fredericksburg - (IA),IA,Chickasaw
2017,6761,City of Fredericktown - (MO),MO,Madison
2017,6762,City of Fredonia - (KS),KS,Wilson
2017,6764,Village of Freeburg - (IL),IL,St Clair
2017,6775,Village of Freeport - (NY),NY,Nassau
2017,6779,City of Fremont - (NE),NE,Dodge
2017,6780,Town of Fremont - (NC),NC,Wayne
2017,6782,Freeborn-Mower Coop Services,IA,Worth
2017,6782,Freeborn-Mower Coop Services,MN,Dodge
2017,6782,Freeborn-Mower Coop Services,MN,Faribault
2017,6782,Freeborn-Mower Coop Services,MN,Fillmore
2017,6782,Freeborn-Mower Coop Services,MN,Freeborn
2017,6782,Freeborn-Mower Coop Services,MN,Mower
2017,6782,Freeborn-Mower Coop Services,MN,Olmsted
2017,6782,Freeborn-Mower Coop Services,MN,Steele
2017,6784,French Broad Elec Member Corp,NC,Buncombe
2017,6784,French Broad Elec Member Corp,NC,Madison
2017,6784,French Broad Elec Member Corp,NC,Mitchell
2017,6784,French Broad Elec Member Corp,NC,Yancey
2017,6784,French Broad Elec Member Corp,TN,Cocke
2017,6784,French Broad Elec Member Corp,TN,Unicoi
2017,6793,City of Friend - (NE),NE,Saline
2017,6803,Town of Front Royal,VA,Warren
2017,6804,Frontier Power Company,OH,Coshocton
2017,6804,Frontier Power Company,OH,Guernsey
2017,6804,Frontier Power Company,OH,Holmes
2017,6804,Frontier Power Company,OH,Knox
2017,6804,Frontier Power Company,OH,Licking
2017,6804,Frontier Power Company,OH,Muskingum
2017,6804,Frontier Power Company,OH,Tuscarawas
2017,6839,City of Fulton - (MO),MO,Callaway
2017,6840,City of Fulton - (KY),KY,Fulton
2017,6848,Fulton County Rural E M C,IN,Cass
2017,6848,Fulton County Rural E M C,IN,Fulton
2017,6848,Fulton County Rural E M C,IN,Kosciusko
2017,6848,Fulton County Rural E M C,IN,Marshall
2017,6848,Fulton County Rural E M C,IN,Miami
2017,6848,Fulton County Rural E M C,IN,Pulaski
2017,6848,Fulton County Rural E M C,IN,Starke
2017,6866,"G & K, Inc",AK,Fairbanks North Star
2017,6894,City of Gaffney - (SC),SC,Cherokee
2017,6896,City of Galt,MO,Grundy
2017,6907,City of Greendale,IN,Dearborn
2017,6909,Gainesville Regional Utilities,FL,Alachua
2017,6914,City of Galion,OH,Crawford
2017,6914,City of Galion,OH,Morrow
2017,6914,City of Galion,OH,Richland
2017,6915,Galena Electric Utility,AK,Yukon Koyukuk
2017,6923,City of Gallatin - (TN),TN,Sumner
2017,6924,City of Gallatin - (MO),MO,Daviess
2017,6930,City of Gallup - (NM),NM,McKinley
2017,6931,City of Galva - (KS),KS,McPherson
2017,6941,City of Garden City,KS,Finney
2017,6949,City of Gardner - (KS),KS,Johnson
2017,6950,Garland Light & Power Company,WY,Big Horn
2017,6950,Garland Light & Power Company,WY,Park
2017,6957,"Garkane Energy Coop, Inc",AZ,Coconino
2017,6957,"Garkane Energy Coop, Inc",AZ,Mohave
2017,6957,"Garkane Energy Coop, Inc",UT,Garfield
2017,6957,"Garkane Energy Coop, Inc",UT,Iron
2017,6957,"Garkane Energy Coop, Inc",UT,Kane
2017,6957,"Garkane Energy Coop, Inc",UT,Piute
2017,6957,"Garkane Energy Coop, Inc",UT,Sevier
2017,6957,"Garkane Energy Coop, Inc",UT,Washington
2017,6957,"Garkane Energy Coop, Inc",UT,Wayne
2017,6958,City of Garland - (TX),TX,Dallas
2017,6965,City of Garnett - (KS),KS,Anderson
2017,6970,City of Garrett,IN,DeKalb
2017,6993,City of Gas City - (IN),IN,Grant
2017,7024,Gascosage Electric Coop,MO,Camden
2017,7024,Gascosage Electric Coop,MO,Maries
